AgentId;TimeStep;TotalAwardedPowerInMW;ElectricityPriceInEURperMWH;DispatchSystemCostInEUR
1;616384800;4218.0;32.30025862068965;16636.722749351462
1;616388400;3995.0;29.163583333333328;5839.310200612965
1;616392000;3915.0;29.163583333333328;3675.098804536062
1;616395600;4429.0;32.30025862068965;19791.686863525643
1;616399200;6334.0;39.412749999999996;68599.82440046873
1;616402800;7027.0;35.7563;36111.01783748182
1;616406400;6566.0;35.51812499999999;25787.36821238406
1;616410000;6050.0;35.7563;37377.77175942922
1;616413600;6289.0;35.51812499999999;31825.217817357192
1;616417200;5649.0;27.412749999999996;819.9847987119103
1;616420800;5313.0;29.163583333333328;9431.691206393096
1;616424400;5084.0;24.412749999999996;641.9913632137368
1;616428000;4985.0;32.30025862068965;13425.101643065902
1;616431600;4938.0;33.412749999999996;24653.143343871685
1;616435200;5478.0;36.412749999999996;39985.742340916855
1;616438800;7176.0;39.5063;70087.02586326792
1;616442400;7898.0;39.412749999999996;68415.45324610568
1;616446000;7620.0;36.412749999999996;40102.63250633792
1;616449600;7555.0;35.51812499999999;35858.67213111736
1;616453200;6938.0;35.7563;36143.96802514277
1;616456800;5440.555555555556;1.2;127.86666381426585
1;616460400;5085.0;35.51812499999999;35195.54518734202
1;616464000;4791.0;30.412749999999996;12321.427050061578
1;616467600;4221.0;1.2;126.89999475119984
1;616471200;3580.1111111111113;27.412749999999996;1549.9318822683822
1;616474800;3491.3333333333335;27.412749999999996;1558.6901061755038
1;616478400;3406.1111111111113;1.2;140.3145533449333
1;616482000;3439.4444444444443;27.412749999999996;1292.0530719194753
1;616485600;3528.4444444444443;27.412749999999996;2219.648573123158
1;616489200;3833.222222222222;24.412749999999996;208.09153084024527
1;616492800;4262.333333333333;27.412749999999996;2235.223426670967
1;616496400;4185.222222222223;27.412749999999996;1485.8921572561135
1;616500000;4085.5555555555557;1.2;136.4301200346672
1;616503600;4339.777777777777;27.412749999999996;2042.8828464559574
1;616507200;4177.555555555556;27.412749999999996;2056.3829830039035
1;616510800;4155.555555555556;27.412749999999996;1475.7967200502148
1;616514400;4109.111111111111;27.412749999999996;1949.369977161086
1;616518000;4052.8888888888887;24.412749999999996;327.75309126071784
1;616521600;3997.5555555555557;27.412749999999996;1509.8572855624852
1;616525200;4714.0;32.30025862068965;19690.727461567003
1;616528800;5512.0;33.412749999999996;23620.976976519953
1;616532400;5043.0;29.163583333333328;5852.325579873352
1;616536000;5054.555555555556;24.412749999999996;358.52123449371686
1;616539600;5462.0;29.163583333333328;10692.247349972267
1;616543200;5031.111111111111;24.412749999999996;298.57687167989104
1;616546800;4539.777777777777;27.412749999999996;699.2734857428145
1;616550400;4002.6666666666665;1.2;128.8999984352
1;616554000;3951.4444444444443;27.412749999999996;1848.8119139007904
1;616557600;3832.0;27.412749999999996;1565.2590065031322
1;616561200;3841.777777777778;27.412749999999996;1162.373134206999
1;616564800;3677.4444444444443;24.412749999999996;616.5852292043693
1;616568400;3593.1111111111113;1.2;138.68580748213316
1;616572000;3662.0;27.412749999999996;1200.6416438775059
1;616575600;3879.333333333333;1.2;144.8327707515993
1;616579200;3990.1111111111113;27.412749999999996;1190.1377221227835
1;616582800;4174.111111111111;27.412749999999996;797.8684411776702
1;616586400;4992.444444444444;27.412749999999996;1713.8487211582528
1;616590000;5864.111111111111;27.412749999999996;1197.909412727827
1;616593600;5539.111111111111;1.2;135.10768154413307
1;616597200;5204.555555555556;27.412749999999996;1664.9645288589709
1;616600800;4805.111111111111;27.412749999999996;2271.9070479615634
1;616604400;4463.222222222223;24.412749999999996;557.0743667242008
1;616608000;4299.444444444444;1.2;144.83383902173264
1;616611600;4291.0;29.163583333333328;7531.92533188571
1;616615200;4865.0;32.30025862068965;23057.638415422538
1;616618800;5063.0;32.30025862068965;22611.96897392028
1;616622400;5226.0;29.163583333333328;10393.115445151543
1;616626000;5703.0;32.30025862068965;23340.241666386475
1;616629600;5523.0;32.30025862068965;21605.233900005274
1;616633200;4841.777777777777;27.412749999999996;2078.719641428115
1;616636800;4554.777777777777;28.129599999999996;1652.374712395218
1;616640400;4104.666666666667;1.2;145.09999595839943
1;616644000;4123.111111111111;1.2;135.13332920413305
1;616647600;4080.777777777778;25.129599999999996;358.1950546889083
1;616651200;3982.6666666666665;28.129599999999996;2098.78535316094
1;616654800;4319.666666666667;25.129599999999996;689.8848463477829
1;616658400;4903.0;32.580965517241374;17803.050631249593
1;616662000;5342.0;32.580965517241374;22221.845636632068
1;616665600;5456.0;32.580965517241374;23615.999138352883
1;616669200;5146.0;32.580965517241374;21914.396733897564
1;616672800;5265.0;32.580965517241374;18850.25081701328
1;616676400;5435.0;32.580965517241374;22748.724247508326
1;616680000;5339.0;32.580965517241374;23076.437426599376
1;616683600;5203.0;32.580965517241374;17365.79690964685
1;616687200;5217.0;34.129599999999996;24077.610356298774
1;616690800;5387.0;32.580965517241374;22587.451132466515
1;616694400;5630.0;34.129599999999996;24171.132891962785
1;616698000;6267.0;32.580965517241374;23050.463134260128
1;616701600;6644.0;34.129599999999996;24357.665142196474
1;616705200;6574.0;32.580965517241374;22695.533142210108
1;616708800;6250.0;34.129599999999996;23716.645827328564
1;616712400;6281.0;32.580965517241374;22850.935291803464
1;616716000;5901.0;32.580965517241374;23512.741314078507
1;616719600;4515.0;29.434933333333326;10913.249835764496
1;616723200;4232.0;29.465083333333318;9588.223704022828
1;616726800;4105.0;29.465083333333318;5392.099717787583
1;616730400;4153.111111111111;28.209249999999997;1326.9880872614099
1;616734000;3941.1111111111113;28.209249999999997;1879.8654805925778
1;616737600;4086.0;25.209249999999997;697.3863338476093
1;616741200;4787.0;32.61215517241378;18584.954991870964
1;616744800;6108.0;34.20925;23852.490013524584
1;616748400;6463.0;32.61215517241378;23473.62352564343
1;616752000;6494.0;34.20925;23813.59679623356
1;616755600;5937.111111111111;25.209249999999997;487.23682670120274
1;616759200;5718.111111111111;28.209249999999997;1316.2618660023945
1;616762800;5833.0;29.465083333333318;8474.377435101473
1;616766400;5690.0;29.465083333333318;10458.503163087044
1;616770000;5654.0;29.465083333333318;6162.83340190446
1;616773600;5750.0;29.465083333333318;10912.016566181308
1;616777200;5845.0;29.465083333333318;10642.169066310902
1;616780800;6932.0;34.20925;23694.975976712834
1;616784400;7451.0;32.61215517241378;23577.474926254894
1;616788000;7664.0;34.20925;24017.229882477797
1;616791600;7536.0;32.61215517241378;22739.217331788295
1;616795200;7232.0;34.20925;23726.236927044825
1;616798800;6857.0;32.61215517241378;19877.253957132078
1;616802400;6117.222222222223;28.209249999999997;1411.8744041028049
1;616806000;5118.555555555556;28.209249999999997;1053.3421218810342
1;616809600;4592.0;29.465083333333318;7158.435363522374
1;616813200;3851.1111111111113;28.209249999999997;2080.911744907066
1;616816800;3650.0;1.2;141.66000109920006
1;616820400;3773.777777777778;28.209249999999997;2288.6594829345872
1;616824000;3884.4444444444443;28.209249999999997;1517.3726363413102
1;616827600;4114.0;28.209249999999997;1719.5322718511434
1;616831200;5591.0;32.61215517241378;17021.953056600672
1;616834800;6407.0;32.61215517241378;21957.751659003967
1;616838400;6673.0;32.61215517241378;22380.445231456568
1;616842000;6311.666666666667;1.2;144.9033487964003
1;616845600;5966.0;32.61215517241378;16982.176650579666
1;616849200;6079.0;29.465083333333318;8490.700102497127
1;616852800;5755.0;25.209249999999997;577.2760036338452
1;616856400;5938.0;29.465083333333318;11032.855077022852
1;616860000;5975.0;34.20925;23765.06598943198
1;616863600;6081.0;32.61215517241378;23688.5157096072
1;616867200;6671.0;32.61215517241378;23293.108994477443
1;616870800;7208.0;32.61215517241378;22427.622845021077
1;616874400;7419.0;32.61215517241378;23078.90010869839
1;616878000;7367.0;32.61215517241378;23398.51394020905
1;616881600;7158.0;34.20925;23926.573839915643
1;616885200;6913.0;34.20925;23984.521576307787
1;616888800;6428.0;32.61215517241378;22852.649521253064
1;616892400;5850.0;32.61215517241378;22307.78343835562
1;616896000;5087.0;29.602433333333323;5892.8454500653015
1;616899600;4614.0;29.602433333333323;8020.895072694766
1;616903200;4657.0;31.5721;11552.921066167242
1;616906800;4318.555555555556;1.2;146.16666927186705
1;616910400;4357.0;29.602433333333323;4490.939171951939
1;616914000;4424.0;29.602433333333323;5386.737520277264
1;616917600;5960.0;34.5721;24305.405739026264
1;616921200;6462.0;31.5721;12068.979019007347
1;616924800;6705.0;32.754241379310336;23156.07502690467
1;616928400;6330.0;32.754241379310336;23312.08554371747
1;616932000;6084.0;28.5721;2091.9901956187473
1;616935600;6340.0;31.5721;11875.691978667304
1;616939200;5948.555555555556;28.5721;1621.4672803855633
1;616942800;5726.0;29.602433333333323;5142.722327308448
1;616946400;5830.0;32.754241379310336;20087.057321057426
1;616950000;6139.0;32.754241379310336;23559.89123855548
1;616953600;6895.0;32.754241379310336;22401.34122697315
1;616957200;7166.0;32.754241379310336;22572.85090844689
1;616960800;7301.0;34.5721;24354.270819434983
1;616964400;7151.0;32.754241379310336;23368.58192146549
1;616968000;6642.0;31.5721;11936.745573845152
1;616971600;6475.222222222223;28.5721;2315.8803645870876
1;616975200;5907.555555555556;28.5721;1213.671807612166
1;616978800;4934.888888888889;28.5721;760.6165601816081
1;616982400;4474.0;29.284183333333324;7019.183170986853
1;616986000;4235.0;29.284183333333324;5759.239320931931
1;616989600;4177.0;29.284183333333324;9050.520997282762
1;616993200;3771.0;1.2;131.69999867400037
1;616996800;3835.1111111111113;27.73135;1600.4260514235016
1;617000400;3975.1111111111113;27.73135;1430.5186802916164
1;617004000;5030.0;32.4250172413793;22353.732796006618
1;617007600;6469.0;35.64733928571428;35653.72123337317
1;617011200;6919.0;32.4250172413793;23106.425435618126
1;617014800;6638.0;32.4250172413793;22298.115691634615
1;617018400;6247.0;32.4250172413793;21510.69446224531
1;617022000;6578.0;33.73135;23964.59343225731
1;617025600;6134.0;30.73135;12234.292037114272
1;617029200;5610.0;29.284183333333324;8465.204240126088
1;617032800;5474.0;32.4250172413793;18323.01474805735
1;617036400;5572.0;32.4250172413793;23193.947162985336
1;617040000;5661.0;32.4250172413793;17865.391961578818
1;617043600;6684.0;35.64733928571428;35959.07689035416
1;617047200;6726.0;33.73135;23686.2641607198
1;617050800;6505.0;35.64733928571428;33090.335005740286
1;617054400;5662.0;1.2;142.35355021680007
1;617058000;5570.0;32.4250172413793;21293.682814868836
1;617061600;5101.0;29.284183333333324;5862.092018388156
1;617065200;4510.555555555556;1.2;145.26666837426674
1;617068800;4572.333333333333;27.73135;894.6736273390443
1;617072400;4349.0;1.2;124.50000214919964
1;617076000;4185.0;27.73135;801.9673020570601
1;617079600;4027.1111111111113;27.73135;1958.5911424924511
1;617083200;3863.1111111111113;27.73135;1381.961909810887
1;617086800;3904.1111111111113;27.73135;1986.932459457622
1;617090400;4045.0;27.73135;1113.2820583818852
1;617094000;4726.888888888889;1.2;143.79827191906625
1;617097600;4930.444444444444;24.73135;542.9299074862998
1;617101200;4645.111111111111;27.73135;1650.1151689152978
1;617104800;5178.777777777777;1.2;124.37540769333282
1;617108400;5099.222222222223;24.73135;665.1093261405972
1;617112000;4432.444444444444;27.73135;1012.004691029139
1;617115600;4306.333333333333;1.2;140.5573322979999
1;617119200;4109.333333333333;1.2;123.40603294359897
1;617122800;4005.6666666666665;27.73135;1747.6711539611206
1;617126400;4442.333333333333;27.73135;1560.7732956049945
1;617130000;4848.0;32.4250172413793;22622.912498005797
1;617133600;4712.0;32.4250172413793;20869.317581963882
1;617137200;4462.0;24.73135;446.72466080726815
1;617140800;4722.888888888889;27.73135;734.4504483454994
1;617144400;5197.666666666667;1.2;145.09999906640041
