AgentId;TimeStep;OfferedPowerInMW;AwardedPowerInMWH;ReceivedMoneyInEUR;CostsInEUR
502;600073202;;1416.2;70233.32336000001;59876.17875349668
502;600076798;3162.2;;;
502;600076802;;1416.2;72003.57336000001;59876.17875349668
502;600080398;3162.2;;;
502;600080402;;1416.2;73773.82336000001;59876.17875349668
502;600083998;3162.2;;;
502;600084002;;1416.2;70233.32336000001;59876.17875349668
502;600087598;3162.2;;;
502;600087602;;1301.2449197800008;64450.16039788813;54665.3091806165
502;600091198;3162.2;;;
502;600091202;;1270.0773152389986;62906.440932512494;53252.493654313075
502;600094798;3162.2;;;
502;600094802;;1305.6449613010002;64668.092762099564;54864.76137043974
502;600098398;3162.2;;;
502;600098402;;1200.2566516010004;59448.250316623846;50087.549825704016
502;600101998;3162.2;;;
502;600102002;;1237.7095011619997;61303.275550438004;51785.273091361974
502;600105598;3162.2;;;
502;600105602;;1242.5682680659986;61543.928406436564;52005.51912636375
502;600109198;3162.2;;;
502;600109202;;1416.2;72003.57336000001;59876.17875349668
502;600112798;3162.2;;;
502;600112802;;1416.2;70233.32336000001;59876.17875349668
502;600116398;3162.2;;;
502;600116402;;1416.2;70233.32336000001;59876.17875349668
502;600119998;3162.2;;;
502;600120002;;1326.0800009359994;65680.23241559045;55791.07385746363
502;600123598;3162.2;;;
502;600123602;;1383.8300027139996;68540.56779211566;58408.859226521236
502;600127198;3162.2;;;
502;600127202;;1377.8299985630003;68243.38989421056;58136.88134605033
502;600130798;3162.2;;;
502;600130802;;864.8300003440002;39653.09613058747;35319.917324922804
502;600134398;3162.2;;;
502;600134402;;1125.2;52988.81856000001;46685.2606765736
502;600137998;3162.2;;;
502;600138002;;1055.3300035539999;48387.66238887944;43635.38357615277
502;600141598;3162.2;;;
502;600141602;;834.2;36156.563760000005;33982.89512101805
502;600145198;3162.2;;;
502;600145202;;834.2;37199.313760000005;33982.89512101805
502;600148798;3162.2;;;
502;600148802;;664.0299974019993;28083.014357983047;26820.13583666356
502;600152398;3162.2;;;
502;600152402;;258.280000549;10031.684283392315;10154.938452196606
502;600155998;3162.2;;;
502;600156002;;194.2800012329999;6894.155363753822;7632.41936843922
502;600159598;3162.2;;;
502;600159602;;547.2770628320006;23145.324267634645;21905.796333229162
502;600163198;3162.2;;;
502;600163202;;754.6903086670002;31917.200814792912;30636.190231220422
502;600166798;3162.2;;;
502;600166802;;1125.2;54395.31856000001;46685.2606765736
502;600170398;3162.2;;;
502;600170402;;1125.2;54395.31856000001;46685.2606765736
502;600173998;3162.2;;;
502;600174002;;1125.2;52988.81856000001;46685.2606765736
502;600177598;3162.2;;;
502;600177602;;1013.453641583;46467.600172981714;41807.44935659125
502;600181198;3162.2;;;
502;600181202;;380.82275221100025;14791.287014065665;15135.118135861556
502;600184798;3162.2;;;
502;600184802;;731.3330145619996;30929.379137638676;29653.04001288719
502;600188398;3162.2;;;
502;600188402;;839.8976865400002;38509.931074293476;34231.60335899761
502;600191998;3162.2;;;
502;600192002;;1074.6579502290008;49273.863060925774;44479.0627655141
502;600195598;3162.2;;;
502;600195602;;1125.2;52988.81856000001;46685.2606765736
502;600199198;3162.2;;;
502;600199202;;1125.2;52988.81856000001;46685.2606765736
502;600202798;3162.2;;;
502;600202802;;788.5300006949994;33348.34181867848;32060.56329670039
502;600206398;3162.2;;;
502;600206402;;10.335551717555063;366.76394306525305;406.03903959196225
502;600209998;3162.2;;;
502;600210002;;834.2;36156.563760000005;33982.89512101805
502;600213598;3162.2;;;
502;600213602;;0.0;0.0;0.0
502;600217198;3162.2;;;
502;600217202;;44.22444296944377;1569.3338417326916;1737.3867250165774
502;600220798;3162.2;;;
502;600220802;;4.863334101332839;172.57865280853;191.05932239359475
502;600224398;3162.2;;;
502;600224402;;68.55778085777729;2432.818558925465;2693.3381261850186
502;600227998;3162.2;;;
502;600228002;;15.085556821555656;535.3210408507833;592.6461567726948
502;600231598;3162.2;;;
502;600231602;;42.36333124733301;1503.2910515324431;1664.2717102723082
502;600235198;3162.2;;;
502;600235202;;32.002222537222224;1135.6202015483552;1257.2286471897994
502;600238798;3162.2;;;
502;600238802;;1.279995649999364;45.42149897066076;50.28548244065834
502;600242398;3162.2;;;
502;600242402;;0.0;0.0;0.0
502;600245998;3162.2;;;
502;600246002;;21.24684673588763;753.958520987463;834.6965385838358
502;600249598;3162.2;;;
502;600249602;;123.8506223509994;4394.921901206781;4865.554266140578
502;600253198;3162.2;;;
502;600253202;;483.67124265200005;18785.9578477908;19314.91625238049
502;600256798;3162.2;;;
502;600256802;;177.73452334800004;6307.028050686012;6982.419239408412
502;600260398;3162.2;;;
502;600260402;;78.62870411600034;2790.191984692349;3088.98106033315
502;600263998;3162.2;;;
502;600264002;;233.70371912999963;8293.132275807455;9181.206408501452
502;600267598;3162.2;;;
502;600267602;;666.711054785;28196.40106231262;26932.986329516534
502;600271198;3162.2;;;
502;600271202;;834.2;37199.313760000005;33982.89512101805
502;600274798;3162.2;;;
502;600274802;;834.2;38242.063760000005;33982.89512101805
502;600278398;3162.2;;;
502;600278402;;834.2;38242.063760000005;33982.89512101805
502;600281998;3162.2;;;
502;600282002;;834.2;37199.313760000005;33982.89512101805
502;600285598;3162.2;;;
502;600285602;;834.2;37199.313760000005;33982.89512101805
502;600289198;3162.2;;;
502;600289202;;641.2799987499995;27120.87628999239;25862.547768403307
502;600292798;3162.2;;;
502;600292802;;663.7799992079993;28072.441487933444;26809.612966252756
502;600296398;3162.2;;;
502;600296402;;137.77999925699987;4889.215126967478;5412.7791241440755
502;600299998;3162.2;;;
502;600300002;;48.69666572166716;1728.0336475771733;1913.0809773195083
502;600303598;3162.2;;;
502;600303602;;39.41889063288818;1398.8056133684586;1548.5973977734334
502;600307198;3162.2;;;
502;600307202;;22.69666306066665;809.5880799853909;895.8353996159241
502;600310798;3162.2;;;
502;600310802;;28.613334208332162;1020.6352467666907;1129.3659167583526
502;600314398;3162.2;;;
502;600314402;;59.168885193887945;2110.5492041255497;2335.3909678623236
502;600317998;3162.2;;;
502;600318002;;21.030003344999386;750.1384668158491;830.0524795268466
502;600321598;3162.2;;;
502;600321602;;4.3633339203324795;155.6397573270995;172.22042622436288
502;600325198;3162.2;;;
502;600325202;;45.780001342000105;1632.9688328690315;1806.9328379686315
502;600328798;3162.2;;;
502;600328802;;511.03000234299924;19945.98558886327;20522.587421241587
502;600332398;3162.2;;;
502;600332402;;1416.2;70546.44518000001;60156.998372238
502;600335998;3162.2;;;
502;600336002;;1448.6447547739983;77595.06278023896;61693.70849287818
502;600339598;3162.2;;;
502;600339602;;1405.0418633789989;69889.88958859233;59648.832153869305
502;600343198;3162.2;;;
502;600343202;;1269.9331036419983;63169.28108105527;53495.68043722764
502;600346798;3162.2;;;
502;600346802;;1310.483181900999;65186.331651715656;55342.42067920022
502;600350398;3162.2;;;
502;600350402;;1125.2;53237.600280000006;46904.21481454569
502;600353998;3162.2;;;
502;600354002;;1125.2;51831.100280000006;46904.21481454569
502;600357598;3162.2;;;
502;600357602;;1125.2;53237.600280000006;46904.21481454569
502;600361198;3162.2;;;
502;600361202;;1125.2;54644.100280000006;46904.21481454569
502;600364798;3162.2;;;
502;600364802;;1125.2;54644.100280000006;46904.21481454569
502;600368398;3162.2;;;
502;600368402;;1125.2;54644.100280000006;46904.21481454569
502;600371998;3162.2;;;
502;600372002;;1125.2;54644.100280000006;46904.21481454569
502;600375598;3162.2;;;
502;600375602;;1125.2;53237.600280000006;46904.21481454569
502;600379198;3162.2;;;
502;600379202;;1072.3299959060016;49386.65441052308;44585.57630814963
502;600382798;3162.2;;;
502;600382802;;1125.2;51831.100280000006;46904.21481454569
502;600386398;3162.2;;;
502;600386402;;1125.2;54644.100280000006;46904.21481454569
502;600389998;3162.2;;;
502;600390002;;834.2;37383.75538;34142.27509232347
502;600393598;3162.2;;;
502;600393602;;834.2;37584.964420000004;34316.14415192939
502;600397198;3162.2;;;
502;600397202;;528.0300018539995;20719.305514990236;21324.7593395918
502;600400798;3162.2;;;
502;600400802;;601.7799962099991;25698.746086363986;24437.235649765662
502;600404398;3162.2;;;
502;600404402;;561.7800011470001;23990.564154339267;22737.05371675354
502;600407998;3162.2;;;
502;600408002;;834.2;37584.964420000004;34316.14415192939
502;600411598;3162.2;;;
502;600411602;;1108.329996611001;51292.178142235265;46399.46443125008
502;600415198;3162.2;;;
502;600415202;;1125.2;54915.49852000001;47143.073874151596
502;600418798;3162.2;;;
502;600418802;;1707.2;91856.06672;74316.43114722852
502;600422398;3162.2;;;
502;600422402;;1616.5653335529998;86979.45942835251;70001.75878755242
502;600425998;3162.2;;;
502;600426002;;1707.2;96124.06672;74316.43114722852
502;600429598;3162.2;;;
502;600429602;;1650.693367661;88815.72171633686;71626.42726406717
502;600433198;3162.2;;;
502;600433202;;1416.2;70888.03262000001;60463.347047228526
502;600436798;3162.2;;;
502;600436802;;1125.2;54915.49852000001;47143.073874151596
502;600440398;3162.2;;;
502;600440402;;1125.2;54915.49852000001;47143.073874151596
502;600443998;3162.2;;;
502;600444002;;1125.2;53508.99852000001;47143.073874151596
502;600447598;3162.2;;;
502;600447602;;1125.2;54915.49852000001;47143.073874151596
502;600451198;3162.2;;;
502;600451202;;1125.2;53508.99852000001;47143.073874151596
502;600454798;3162.2;;;
502;600454802;;1125.2;54915.49852000001;47143.073874151596
502;600458398;3162.2;;;
502;600458402;;1125.2;53508.99852000001;47143.073874151596
502;600461998;3162.2;;;
502;600462002;;1125.2;53508.99852000001;47143.073874151596
502;600465598;3162.2;;;
502;600465602;;943.3300006380007;43656.17693971108;39126.4632198665
502;600469198;3162.2;;;
502;600469202;;934.3300038859991;43239.66792335787;38729.75419636769
502;600472798;3162.2;;;
502;600472802;;1125.2;54915.49852000001;47143.073874151596
502;600476398;3162.2;;;
502;600476402;;171.27999767899928;6143.970523410242;6794.834514590438
502;600479998;3162.2;;;
502;600480002;;58.8911127461115;2115.8320465939273;2339.618275029151
502;600483598;3162.2;;;
502;600483602;;47.44666913866695;1704.6576025914735;1884.9549453184081
502;600487198;3162.2;;;
502;600487202;;6.446670678666123;231.6151245870259;256.11247316595717
502;600490798;3162.2;;;
502;600490802;;4.3077755727772455;154.76918640866444;171.13873358521798
502;600494398;3162.2;;;
502;600494402;;20.946663622667074;752.5689377466994;832.1662595128342
502;600497998;3162.2;;;
502;600498002;;784.2800002310007;33540.18236987887;32240.533736269444
502;600501598;3162.2;;;
502;600501602;;1262.579996841999;63179.308798897175;53508.2285275597
502;600505198;3162.2;;;
502;600505202;;1507.5741300680013;81218.20444177065;64906.26494582489
502;600508798;3162.2;;;
502;600508802;;1707.2;98374.736768;74423.11687847582
502;600512398;3162.2;;;
502;600512402;;1707.2;91972.736768;74423.11687847582
502;600515998;3162.2;;;
502;600516002;;1707.2;91972.736768;74423.11687847582
502;600519598;3162.2;;;
502;600519602;;1707.2;94106.736768;74423.11687847582
502;600523198;3162.2;;;
502;600523202;;1416.2;72755.065728;60550.14583847584
502;600526798;3162.2;;;
502;600526802;;1416.2;74525.315728;60550.14583847584
502;600530398;3162.2;;;
502;600530402;;1416.2;74525.315728;60550.14583847584
502;600533998;3162.2;;;
502;600534002;;1432.4463009229996;77170.80984599715;61324.6628907504
502;600537598;3162.2;;;
502;600537602;;1721.8962195640008;99628.62828126982;75152.92869265417
502;600541198;3162.2;;;
502;600541202;;1707.2;91972.736768;74423.11687847582
502;600544798;3162.2;;;
502;600544802;;1704.7447099699996;91840.46184788617;74306.064756548
502;600548398;3162.2;;;
502;600548402;;1455.8300002150002;78430.5701667828;62439.444275925634
502;600551998;3162.2;;;
502;600552002;;1416.2;70984.815728;60550.14583847584
502;600555598;3162.2;;;
502;600555602;;1374.8300012500006;68796.28175024212;58653.75146039105
502;600559198;3162.2;;;
502;600559202;;1416.2;70984.815728;60550.14583847584
502;600562798;3162.2;;;
502;600562802;;924.329999842;42835.36932156683;38343.932181472905
502;600566398;3162.2;;;
502;600566402;;110.5300021590001;4001.840047335244;4421.854055539444
502;600569998;3162.2;;;
502;600570002;;46.44666984666674;1681.644257912595;1858.1416033299286
502;600573598;3162.2;;;
502;600573602;;32.33555589755542;1170.7384421972333;1293.6135546079438
502;600577198;3162.2;;;
502;600577202;;120.53000213800078;4363.899213241611;4821.913221366013
502;600580798;3162.2;;;
502;600580802;;319.78000170600006;12658.629203739643;12886.319683247222
502;600584398;3162.2;;;
502;600584402;;652.2799975500004;28089.448026637336;26808.201141495152
502;600587998;3162.2;;;
502;600588002;;1308.8300038420005;65913.55993675496;56017.65688129282
502;600591598;3162.2;;;
502;600591602;;1416.2;71457.34502000001;60973.928172212734
502;600595198;3162.2;;;
502;600595202;;1416.2;74997.84502000001;60973.928172212734
502;600598798;3162.2;;;
502;600598802;;1416.2;74997.84502000001;60973.928172212734
502;600602398;3162.2;;;
502;600602402;;1416.2;73227.59502000001;60973.928172212734
502;600605998;3162.2;;;
502;600606002;;1416.2;73227.59502000001;60973.928172212734
502;600609598;3162.2;;;
502;600609602;;1416.2;73227.59502000001;60973.928172212734
502;600613198;3162.2;;;
502;600613202;;1416.2;71457.34502000001;60973.928172212734
502;600616798;3162.2;;;
502;600616802;;1416.2;71457.34502000001;60973.928172212734
502;600620398;3162.2;;;
502;600620402;;1416.2;73227.59502000001;60973.928172212734
502;600623998;3162.2;;;
502;600624002;;1619.1491532270004;87769.38006389132;70716.92846609665
502;600627598;3162.2;;;
502;600627602;;1707.2;98944.36112000002;74943.99427221273
502;600631198;3162.2;;;
502;600631202;;1707.2;94676.36112000002;74943.99427221273
502;600634798;3162.2;;;
502;600634802;;1520.0799959920007;82399.12835073797;65960.9055278003
502;600638398;3162.2;;;
502;600638402;;1341.3300002390008;67550.28163030547;57517.87858997593
502;600641998;3162.2;;;
502;600642002;;1125.2;55367.82892000001;47541.17230682812
502;600645598;3162.2;;;
502;600645602;;1125.2;53961.32892000001;47541.17230682812
502;600649198;3162.2;;;
502;600649202;;1125.2;55367.82892000001;47541.17230682812
502;600652798;3162.2;;;
502;600652802;;313.0299977759998;12391.427388686128;12606.967861119709
502;600656398;3162.2;;;
502;600656402;;172.52999791099955;6246.606726865823;6902.22071892762
502;600659998;3162.2;;;
502;600660002;;52.280000484000084;1892.8453408569997;2091.5093426962
502;600663598;3162.2;;;
502;600663602;;268.52999624000057;10629.875646848455;10765.316116517235
502;600667198;3162.2;;;
502;600667202;;797.7800006290001;34355.1848110155;33044.83792525751
502;600670798;3162.2;;;
502;600670802;;1125.2;55367.82892000001;47541.17230682812
502;600674398;3162.2;;;
502;600674402;;1707.2;94676.36112000002;74943.99427221273
502;600677998;3162.2;;;
502;600678002;;1712.3432447110001;99671.04104742754;75201.1945463434
502;600681598;3162.2;;;
502;600681602;;1707.2;98944.36112000002;74943.99427221273
502;600685198;3162.2;;;
502;600685202;;1707.2;98944.36112000002;74943.99427221273
502;600688798;3162.2;;;
502;600688802;;1707.2;96810.36112000002;74943.99427221273
502;600692398;3162.2;;;
502;600692402;;1125.2;55367.82892000001;47541.17230682812
502;600695998;3162.2;;;
502;600696002;;1125.2;55367.82892000001;47541.17230682812
502;600699598;3162.2;;;
502;600699602;;1147.1845650159987;57772.98683766291;48555.99462527
502;600703198;3162.2;;;
502;600703202;;1125.2;55367.82892000001;47541.17230682812
502;600706798;3162.2;;;
502;600706802;;1125.2;55367.82892000001;47541.17230682812
502;600710398;3162.2;;;
502;600710402;;1141.403552391;57481.851150801784;48289.13919143386
502;600713998;3162.2;;;
502;600714002;;1298.077062775;65372.03458706432;55521.29388408359
502;600717598;3162.2;;;
502;600717602;;1125.2;55367.82892000001;47541.17230682812
502;600721198;3162.2;;;
502;600721202;;1125.2;55367.82892000001;47541.17230682812
502;600724798;3162.2;;;
502;600724802;;1125.2;55367.82892000001;47541.17230682812
502;600728398;3162.2;;;
502;600728402;;1157.3300021120006;58283.91787847715;49024.31483028103
502;600731998;3162.2;;;
502;600732002;;1159.0800002769995;58372.04896394988;49105.09592346075
502;600735598;3162.2;;;
502;600735602;;1125.2;55367.82892000001;47541.17230682812
502;600739198;3162.2;;;
502;600739202;;1125.2;55367.82892000001;47541.17230682812
502;600742798;3162.2;;;
502;600742802;;1125.2;55367.82892000001;47541.17230682812
502;600746398;3162.2;;;
502;600746402;;1125.2;53961.32892000001;47541.17230682812
502;600749998;3162.2;;;
502;600750002;;1125.2;55367.82892000001;47541.17230682812
502;600753598;3162.2;;;
502;600753602;;1125.2;55367.82892000001;47541.17230682812
502;600757198;3162.2;;;
502;600757202;;1165.0799990330008;58674.2129397628;49382.05990449847
502;600760798;3162.2;;;
502;600760802;;1197.3299969250004;60298.34454033325;50870.74151392252
502;600764398;3162.2;;;
502;600764402;;1279.8241278019998;64452.80449619472;54678.7261201006
502;600767998;3162.2;;;
502;600768002;;1224.8138664660003;61682.45070917635;52139.41543069342
502;600771598;3162.2;;;
502;600771602;;1240.8742161869989;62491.26073097661;52880.77198366549
502;600775198;3162.2;;;
502;600775202;;1160.5095920919996;58444.04416997854;49171.08684386642
502;600778798;3162.2;;;
502;600778802;;1145.3758944700005;57681.90097159203;48472.50517549231
502;600782398;3162.2;;;
502;600782402;;1125.2;55367.82892000001;47541.17230682812
502;600785998;3162.2;;;
502;600786002;;1230.602423169;61973.96632088335;52406.61910424783
502;600789598;3162.2;;;
502;600789602;;1314.5596696269997;66202.10976219333;56282.14211043421
502;600793198;3162.2;;;
502;600793202;;1341.2771948620004;67547.62231597764;57515.441058231525
502;600796798;3162.2;;;
502;600796802;;1125.2;55367.82892000001;47541.17230682812
502;600800398;3162.2;;;
502;600800402;;1226.409420833;61762.80390102928;52213.06729420495
502;600803998;3162.2;;;
502;600804002;;1201.7447066959987;60520.67229584;51074.527488391075
502;600807598;3162.2;;;
502;600807602;;1281.830000674999;64553.8216041857;54771.31856202497
502;600811198;3162.2;;;
502;600811202;;1309.3299969870016;65938.73992807105;56040.73690139992
502;600814798;3162.2;;;
502;600814802;;1227.8299984610014;61834.34514653345;52278.64211367152
502;600818398;3162.2;;;
502;600818402;;1125.2;55367.82892000001;47541.17230682812
502;600821998;3162.2;;;
502;600822002;;1125.2;55367.82892000001;47541.17230682812
502;600825598;3162.2;;;
502;600825602;;1125.2;55367.82892000001;47541.17230682812
502;600829198;3162.2;;;
502;600829202;;1125.2;55367.82892000001;47541.17230682812
502;600832798;3162.2;;;
502;600832802;;1125.2;55367.82892000001;47541.17230682812
502;600836398;3162.2;;;
502;600836402;;882.8299992940003;41184.91864576809;36767.57891711239
502;600839998;3162.2;;;
502;600840002;;834.2;37920.31282000001;34605.92591793924
502;600843598;3162.2;;;
502;600843602;;864.0800026510008;40310.21220515336;35934.122469112255
502;600847198;3162.2;;;
502;600847202;;1031.0799978440002;48100.932073494485;43357.442348028766
502;600850798;3162.2;;;
502;600850802;;1125.2;55367.82892000001;47541.17230682812
502;600854398;3162.2;;;
502;600854402;;1307.5653305840008;65849.8701402597;55959.27871248117
502;600857998;3162.2;;;
502;600858002;;1416.2;71457.34502000001;60973.928172212734
502;600861598;3162.2;;;
502;600861602;;1416.2;73227.59502000001;60973.928172212734
502;600865198;3162.2;;;
502;600865202;;1416.2;73227.59502000001;60973.928172212734
502;600868798;3162.2;;;
502;600868802;;1416.2;73227.59502000001;60973.928172212734
502;600872398;3162.2;;;
502;600872402;;1416.2;71457.34502000001;60973.928172212734
502;600875998;3162.2;;;
502;600876002;;1385.7434541780005;69786.9730643444;59568.03351747108
502;600879598;3162.2;;;
502;600879602;;1416.2;71457.34502000001;60973.928172212734
502;600883198;3162.2;;;
502;600883202;;1416.2;71457.34502000001;60973.928172212734
502;600886798;3162.2;;;
502;600886802;;1416.2;71457.34502000001;60973.928172212734
502;600890398;3162.2;;;
502;600890402;;1267.24470658;63819.29637653668;54098.05156957496
502;600893998;3162.2;;;
502;600894002;;1160.5799958210002;58447.589749158135;49174.33672738421
502;600897598;3162.2;;;
502;600897602;;1275.3300021940006;64226.47730568365;54471.274257143115
502;600901198;3162.2;;;
502;600901202;;1291.5799986840004;65044.83806641767;55221.385032619146
502;600904798;3162.2;;;
502;600904802;;1328.3299999390003;66895.59286519724;56917.789826127715
502;600908398;3162.2;;;
502;600908402;;1281.5799969130005;64541.2312464597;54759.77822009937
502;600911998;3162.2;;;
502;600912002;;1125.2;55670.89028800001;47807.89825672138
502;600915598;3162.2;;;
502;600915602;;959.3299966820007;44992.967682532624;40393.4415317388
502;600919198;3162.2;;;
502;600919202;;917.5799999770009;43034.87582781021;38527.19966976739
502;600922798;3162.2;;;
502;600922802;;900.3300030600005;42225.84394462637;37756.11777980095
502;600926398;3162.2;;;
502;600926402;;953.3299973060005;44711.56526735402;40125.239115187396
502;600929998;3162.2;;;
502;600930002;;1125.2;54264.39028800001;47807.89825672138
502;600933598;3162.2;;;
502;600933602;;1595.0800042539997;86894.28014694275;69951.70731852012
502;600937198;3162.2;;;
502;600937202;;1707.2;99404.17836800001;75364.46156595214
502;600940798;3162.2;;;
502;600940802;;1542.4138687219995;84025.21657460187;67409.17378647764
502;600944398;3162.2;;;
502;600944402;;1416.2;75379.28432800001;61316.01752595216
502;600947998;3162.2;;;
502;600948002;;1416.2;73609.03432800001;61316.01752595216
502;600951598;3162.2;;;
502;600951602;;1416.2;73609.03432800001;61316.01752595216
502;600955198;3162.2;;;
502;600955202;;1416.2;73609.03432800001;61316.01752595216
502;600958798;3162.2;;;
502;600958802;;1416.2;73609.03432800001;61316.01752595216
502;600962398;3162.2;;;
502;600962402;;1416.2;73609.03432800001;61316.01752595216
502;600965998;3162.2;;;
502;600966002;;1416.2;75379.28432800001;61316.01752595216
502;600969598;3162.2;;;
502;600969602;;1516.0609288070002;82589.6022244988;66136.94766384756
502;600973198;3162.2;;;
502;600973202;;1538.241776393;83797.93583716666;67207.76002148223
502;600976798;3162.2;;;
502;600976802;;1576.9947117549993;85909.0577952385;69078.61378030966
502;600980398;3162.2;;;
502;600980402;;1437.0800025630008;78287.00253482314;62324.0297168847
502;600983998;3162.2;;;
502;600984002;;1416.2;73609.03432800001;61316.01752595216
502;600987598;3162.2;;;
502;600987602;;1354.5800026070003;68568.37083888851;58455.638576968195
502;600991198;3162.2;;;
502;600991202;;1252.0800016229998;63379.85626984799;53697.62401206046
502;600994798;3162.2;;;
502;600994802;;1416.2;71838.78432800001;61316.01752595216
502;600998398;3162.2;;;
502;600998402;;1416.2;71952.646808;61418.133750949
502;601001998;3162.2;;;
502;601002002;;1416.2;73722.896808;61418.133750949
502;601005598;3162.2;;;
502;601005602;;1241.8300010730002;62957.00780170553;53310.4586173787
502;601009198;3162.2;;;
502;601009202;;1125.2;55761.356368;47887.51794325669
502;601012798;3162.2;;;
502;601012802;;1125.2;54354.856368;47887.51794325669
502;601016398;3162.2;;;
502;601016402;;1125.2;55761.356368;47887.51794325669
502;601019998;3162.2;;;
502;601020002;;1518.8300026230002;82862.56544030258;66380.996366989
502;601023598;3162.2;;;
502;601023602;;1707.2;99541.437248;75489.97419094898
502;601027198;3162.2;;;
502;601027202;;1416.2;73722.896808;61418.133750949
502;601030798;3162.2;;;
502;601030802;;1416.2;75493.146808;61418.133750949
502;601034398;3162.2;;;
502;601034402;;1416.2;75493.146808;61418.133750949
502;601037998;3162.2;;;
502;601038002;;1416.2;75493.146808;61418.133750949
502;601041598;3162.2;;;
502;601041602;;1421.343621102001;77544.01652148247;61666.863013599075
502;601045198;3162.2;;;
502;601045202;;1416.2;75493.146808;61418.133750949
502;601048798;3162.2;;;
502;601048802;;1507.3832306630004;82238.06573396438;65827.4666468028
502;601052398;3162.2;;;
502;601052402;;1416.2;75493.146808;61418.133750949
502;601055998;3162.2;;;
502;601056002;;1416.2;75493.146808;61418.133750949
502;601059598;3162.2;;;
502;601059602;;1508.2417767990003;82284.90529813875;65868.98322493397
502;601063198;3162.2;;;
502;601063202;;1416.2;75493.146808;61418.133750949
502;601066798;3162.2;;;
502;601066802;;1416.2;75493.146808;61418.133750949
502;601070398;3162.2;;;
502;601070402;;1416.2;73722.896808;61418.133750949
502;601073998;3162.2;;;
502;601074002;;1416.2;73722.896808;61418.133750949
502;601077598;3162.2;;;
502;601077602;;1416.2;75493.146808;61418.133750949
502;601081198;3162.2;;;
502;601081202;;1416.2;73722.896808;61418.133750949
502;601084798;3162.2;;;
502;601084802;;1259.8299959280005;63869.55284856199;54147.403685844154
502;601088398;3162.2;;;
502;601088402;;1190.3299974430004;60346.1140984448;50915.86492936396
502;601091998;3162.2;;;
502;601092002;;1125.2;55761.356368;47887.51794325669
502;601095598;3162.2;;;
502;601095602;;1125.2;54354.856368;47887.51794325669
502;601099198;3162.2;;;
502;601099202;;992.0800009260013;46602.81106868394;41927.08970619974
502;601102798;3162.2;;;
502;601102802;;1325.0800026600002;67177.52993023854;57181.3307392463
502;601106398;3162.2;;;
502;601106402;;1707.2;93139.437248;75489.97419094898
502;601109998;3162.2;;;
502;601110002;;1707.2;99541.437248;75489.97419094898
502;601113598;3162.2;;;
502;601113602;;1707.2;93139.437248;75489.97419094898
502;601117198;3162.2;;;
502;601117202;;1664.6506198849995;90818.07752496672;73432.42062462872
502;601120798;3162.2;;;
502;601120802;;1660.974171852001;90617.5021378621;73254.6392153287
502;601124398;3162.2;;;
502;601124402;;1604.9624432129997;87561.67922038068;70546.0890154091
502;601127998;3162.2;;;
502;601128002;;1566.622747626999;85469.98658264654;68692.10249030816
502;601131598;3162.2;;;
502;601131602;;1563.3742140710012;85292.75685719734;68535.01367290615
502;601135198;3162.2;;;
502;601135202;;1605.883016469;87611.90278821658;70590.6050290578
502;601138798;3162.2;;;
502;601138802;;1584.480042929;86444.22418527056;69555.62486205979
502;601142398;3162.2;;;
502;601142402;;1625.4064872619995;88677.04166051492;71534.69838243953
502;601145998;3162.2;;;
502;601146002;;1571.2447136780004;85722.14644497646;68915.60616312188
502;601149598;3162.2;;;
502;601149602;;1597.744711980001;87167.90261233898;70197.06234101199
502;601153198;3162.2;;;
502;601153202;;1578.0800043170013;86095.05830272193;69246.13921890553
502;601156798;3162.2;;;
502;601156802;;1416.2;73722.896808;61418.133750949
502;601160398;3162.2;;;
502;601160402;;1416.2;73722.896808;61418.133750949
502;601163998;3162.2;;;
502;601164002;;1416.2;73722.896808;61418.133750949
502;601167598;3162.2;;;
502;601167602;;1416.2;73722.896808;61418.133750949
502;601171198;3162.2;;;
502;601171202;;1416.2;72055.12304;61510.03835344616
502;601174798;3162.2;;;
502;601174802;;1232.829996969;62586.51145766507;52971.13205461066
502;601178398;3162.2;;;
502;601178402;;1282.080002072;65086.76373595749;55264.534311470474
502;601181998;3162.2;;;
502;601182002;;1230.5800014570007;62472.28697396687;52866.357552062866
502;601185598;3162.2;;;
502;601185602;;1141.330000823;57941.37338408855;48710.29396484734
502;601189198;3162.2;;;
502;601189202;;1152.5800019120009;58512.49699706565;49234.167573250656
502;601192798;3162.2;;;
502;601192802;;1492.8799986750012;81554.84002361636;65223.58934527752
502;601196398;3162.2;;;
502;601196402;;1416.2;73825.37304;61510.03835344616
502;601199998;3162.2;;;
502;601200002;;1603.0064858530015;87570.96191696078;70556.92701811834
502;601203598;3162.2;;;
502;601203602;;1542.0506238240007;84240.99193900608;67604.88338474344
502;601207198;3162.2;;;
502;601207202;;1606.6565284590008;87770.36082449243;70733.69566149279
502;601210798;3162.2;;;
502;601210802;;1480.5286167039988;80880.09390764608;64625.421797527444
502;601214398;3162.2;;;
502;601214402;;1528.721283309001;83512.82073014406;66959.35408707442
502;601217998;3162.2;;;
502;601218002;;1527.7036426040006;83457.22783254246;66910.07056184382
502;601221598;3162.2;;;
502;601221602;;1416.2;73825.37304;61510.03835344616
502;601225198;3162.2;;;
502;601225202;;1416.2;73825.37304;61510.03835344616
502;601228798;3162.2;;;
