,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
11,0.5214059999999999,1.0,0.07719,1.0,1.0,1.0,0.6010859999999999,0.335818,1.0,0.086984,0.017761999999999997,0.791322,1.0,0.09379,0.396408,1.0,0.304776,0.690892,1.0,0.472436,0.363208,1.0,0.534022,1.0,0.954832,0.691888,0.189406,1.0,0.152222,0.019256,0.43741,0.38678,1.0,0.71546,1.0,1.0,0.032868,0.75613,1.0,0.974088
12,0.6889,1.0,0.081838,1.0,1.0,1.0,0.6244919999999999,0.506964,1.0,0.072874,0.027887999999999996,0.747664,1.0,0.086154,0.412842,1.0,0.328348,0.61918,1.0,0.45567,0.250328,1.0,0.544314,1.0,0.930098,0.759782,0.10408200000000001,1.0,0.16931999999999997,0.027556,0.392424,0.428446,1.0,0.804602,1.0,1.0,0.109726,0.748992,0.9930119999999999,1.0
13,0.9158219999999999,1.0,0.083332,1.0,1.0,1.0,0.669312,0.6220019999999999,1.0,0.061419999999999995,0.056440000000000004,0.714962,1.0,0.084826,0.395578,1.0,0.377152,0.60922,1.0,0.45849199999999996,0.144586,1.0,0.581166,1.0,0.8990559999999999,0.87648,0.040338,1.0,0.188742,0.039508,0.344118,0.496838,1.0,0.8065939999999999,1.0,1.0,0.22708799999999998,0.719278,0.839794,1.0
14,1.0,1.0,0.076194,1.0,1.0,1.0,0.716456,0.689896,1.0,0.052621999999999995,0.088478,0.735214,1.0,0.104912,0.36486799999999997,1.0,0.43043799999999993,0.636444,1.0,0.5197459999999999,0.062914,1.0,0.655036,0.9797319999999998,0.8625359999999999,1.0,0.011453999999999999,1.0,0.23405999999999996,0.055112,0.31955,0.60258,0.991518,0.7709039999999999,1.0,1.0,0.36569799999999997,0.618018,0.6395979999999999,1.0
15,1.0,1.0,0.051958,1.0,1.0,1.0,0.7433479999999999,0.679604,1.0,0.041002,0.11404199999999999,0.858386,1.0,0.15355,0.35025999999999996,1.0,0.468784,0.674956,1.0,0.604738,0.033864,1.0,0.752146,0.96861,0.8119059999999999,1.0,0.004814,1.0,0.31473599999999996,0.067064,0.31091799999999997,0.657194,0.970436,0.79929,1.0,1.0,0.45799399999999996,0.428114,0.4681199999999999,1.0
16,1.0,1.0,0.032535999999999995,1.0,1.0,1.0,0.734218,0.573364,1.0,0.027887999999999996,0.117196,1.0,1.0,0.21131799999999998,0.353082,1.0,0.462642,0.680102,1.0,0.6646639999999999,0.049468,1.0,0.8100799999999999,1.0,0.744344,1.0,0.004814,1.0,0.40669999999999995,0.06955399999999999,0.27821599999999996,0.6663239999999999,1.0,0.883286,1.0,1.0,0.5172559999999999,0.24733999999999998,0.302286,1.0
17,1.0,1.0,0.028551999999999998,1.0,1.0,1.0,0.726416,0.406534,1.0,0.017263999999999998,0.10042999999999999,1.0,1.0,0.262612,0.37267,1.0,0.429774,0.6319619999999999,1.0,0.718116,0.096612,1.0,0.8401259999999999,1.0,0.6678179999999999,1.0,0.003984,1.0,0.47641999999999995,0.067728,0.216298,0.608888,1.0,0.964792,1.0,1.0,0.541658,0.125828,0.21845599999999998,1.0
18,1.0,1.0,0.026726,1.0,1.0,1.0,0.712804,0.31423799999999996,1.0,0.009793999999999999,0.080012,1.0,1.0,0.298966,0.35142199999999996,1.0,0.365034,0.546638,1.0,0.730898,0.122508,1.0,0.8451059999999999,1.0,0.608888,1.0,0.0043159999999999995,1.0,0.530536,0.06623399999999999,0.141598,0.576186,1.0,1.0,1.0,1.0,0.58349,0.106904,0.240866,1.0
19,1.0,1.0,0.028220000000000002,1.0,1.0,1.0,0.736044,0.304776,1.0,0.005477999999999999,0.063246,1.0,1.0,0.3237,0.308428,1.0,0.325526,0.44023199999999996,1.0,0.714796,0.11537,1.0,0.8309960000000001,1.0,0.5607479999999999,1.0,0.00913,1.0,0.571538,0.07221,0.06806,0.588802,1.0,1.0,1.0,1.0,0.6603479999999999,0.21663,0.34992799999999996,1.0
20,1.0,1.0,0.038512,1.0,1.0,1.0,0.779038,0.493518,1.0,0.00332,0.050629999999999994,1.0,1.0,0.34644199999999997,0.360386,1.0,0.31141599999999997,0.326024,1.0,0.708322,0.11785999999999998,0.981558,0.793314,0.975914,0.5522819999999999,1.0,0.017263999999999998,1.0,0.581996,0.084162,0.016267999999999998,0.605568,1.0,1.0,1.0,1.0,0.727744,0.29365399999999997,0.47807999999999995,1.0
21,0.931758,1.0,0.06955399999999999,1.0,1.0,1.0,0.789994,0.608722,1.0,0.0021579999999999998,0.04067,1.0,1.0,0.345612,0.421474,1.0,0.33083799999999997,0.239704,1.0,0.714796,0.13794599999999999,1.0,0.7792039999999999,0.904036,0.57021,1.0,0.022907999999999998,1.0,0.57685,0.09296,0.000996,0.619678,1.0,0.983218,1.0,1.0,0.744344,0.334988,0.548962,1.0
22,0.86735,1.0,0.12217599999999999,0.907854,1.0,1.0,0.8160559999999999,0.7408579999999999,1.0,0.0014939999999999999,0.035856,1.0,1.0,0.33000799999999997,0.42529199999999995,1.0,0.35108999999999996,0.181936,1.0,0.74368,0.170814,1.0,0.76858,0.8522439999999999,0.618184,1.0,0.025896,1.0,0.570708,0.09644599999999999,0.0,0.6223339999999999,1.0,0.9173159999999999,1.0,1.0,0.816554,0.398234,0.55195,1.0
23,0.825684,1.0,0.128318,0.722764,1.0,1.0,0.857888,0.891752,1.0,0.00083,0.035856,1.0,1.0,0.314404,0.52622,1.0,0.36188,0.150728,1.0,0.710314,0.22526199999999996,1.0,0.728076,0.882788,0.65487,1.0,0.0332,1.0,0.574028,0.101924,0.000166,0.610382,0.95533,0.879966,1.0,1.0,0.905364,0.44803399999999993,0.511612,1.0
24,0.8212019999999999,1.0,0.115868,0.654704,1.0,1.0,0.8874359999999999,1.0,1.0,0.000332,0.043326,1.0,1.0,0.29962999999999995,0.637274,1.0,0.362378,0.14043599999999998,1.0,0.750984,0.28170199999999995,0.9624679999999999,0.708654,0.90553,0.688568,1.0,0.058764,1.0,0.585482,0.119852,0.014110000000000001,0.60424,0.8557299999999999,0.8507499999999999,1.0,1.0,0.9508479999999999,0.5459740000000001,0.44986,1.0
25,0.842782,1.0,0.07553,0.5984299999999999,1.0,1.0,0.9591479999999999,1.0,1.0,0.000166,0.056274,1.0,1.0,0.284358,0.7640979999999999,1.0,0.361216,0.14275999999999997,1.0,0.824356,0.33050599999999997,0.92462,0.704338,0.8404579999999999,0.7474979999999999,1.0,0.094122,1.0,0.5949439999999999,0.153218,0.04880399999999999,0.591126,0.7994559999999999,0.8047679999999999,1.0,1.0,0.9880319999999999,0.724922,0.5215719999999999,1.0
26,0.872994,1.0,0.077522,0.5871419999999999,1.0,1.0,1.0,1.0,1.0,0.000332,0.06905599999999999,1.0,1.0,0.27141,0.9241219999999999,1.0,0.362876,0.14591400000000002,1.0,0.906194,0.359722,0.9221299999999999,0.6935479999999999,0.791488,0.815724,1.0,0.125662,1.0,0.603742,0.20418,0.09229599999999999,0.577846,0.6303019999999999,0.748162,1.0,1.0,1.0,0.90968,0.724424,1.0
27,0.898226,0.95865,0.162348,0.6294719999999999,1.0,1.0,1.0,1.0,1.0,0.000664,0.07984599999999999,1.0,1.0,0.272406,1.0,1.0,0.365864,0.135622,1.0,1.0,0.394914,0.9458679999999999,0.626318,0.7440119999999999,0.8434459999999999,1.0,0.14790599999999998,1.0,0.6019159999999999,0.27589199999999997,0.145416,0.547136,0.5459740000000001,0.708654,1.0,1.0,1.0,1.0,0.8905899999999999,1.0
28,0.9206359999999999,1.0,0.235056,0.68143,1.0,1.0,0.974254,1.0,1.0,0.000498,0.081838,1.0,1.0,0.290002,1.0,1.0,0.38196599999999997,0.12217599999999999,1.0,1.0,0.451686,0.9805619999999999,0.5154299999999999,0.65487,0.8306639999999998,1.0,0.15438,1.0,0.592288,0.361216,0.185256,0.5214059999999999,0.5212399999999999,0.6286419999999999,1.0,1.0,1.0,0.9676139999999999,1.0,1.0
29,0.9221299999999999,1.0,0.23140399999999997,0.6930499999999999,1.0,0.9642939999999999,0.7353799999999999,1.0,1.0,0.000996,0.07785399999999999,1.0,1.0,0.307598,1.0,1.0,0.39258999999999994,0.119852,1.0,1.0,0.5517839999999999,0.9664520000000001,0.40088999999999997,0.6595179999999999,0.81672,1.0,0.170648,1.0,0.592952,0.40586999999999995,0.197872,0.525888,0.498664,0.541492,1.0,1.0,1.0,0.911506,0.9964979999999999,1.0
30,0.8774759999999999,1.0,0.290168,0.679604,1.0,0.898226,0.614532,0.849422,1.0,0.0031539999999999997,0.07868399999999999,1.0,1.0,0.29464999999999997,1.0,1.0,0.388938,0.122508,1.0,1.0,0.6327919999999999,0.9813919999999998,0.290168,0.611212,0.826182,1.0,0.18592,1.0,0.5957739999999999,0.422138,0.18675,0.528378,0.480072,0.44239,1.0,1.0,1.0,0.8960679999999999,0.829834,1.0
31,0.811242,1.0,0.32287,0.701018,1.0,0.8505839999999999,0.533192,0.6329579999999999,1.0,0.007304,0.07885,1.0,1.0,0.26228,1.0,1.0,0.362378,0.12865,1.0,1.0,0.687074,0.979898,0.19754,0.488538,0.8537379999999999,1.0,0.187414,1.0,0.5874739999999999,0.436414,0.15686999999999998,0.5238959999999999,0.47625399999999996,0.36702599999999996,1.0,1.0,1.0,0.88312,0.708322,1.0
32,0.7372059999999999,1.0,0.306768,0.6618419999999999,1.0,0.779536,0.46712399999999993,0.447536,1.0,0.012615999999999999,0.06922199999999999,1.0,1.0,0.227918,0.6723,1.0,0.309922,0.140104,1.0,1.0,0.77771,1.0,0.1328,0.316562,0.8549,1.0,0.172972,1.0,0.58598,0.44654,0.124998,0.49052999999999997,0.50547,0.334158,1.0,1.0,1.0,0.8202059999999999,0.7056659999999999,1.0
33,0.6611779999999999,1.0,0.33648199999999995,0.579506,1.0,0.6986939999999999,0.41417,0.30461,1.0,0.017098,0.052456,1.0,1.0,0.189738,0.582826,1.0,0.23771199999999998,0.14442,1.0,1.0,0.8217,1.0,0.09877,0.272406,0.817052,1.0,0.148238,1.0,0.575688,0.4513539999999999,0.09047,0.44737,0.580004,0.27871399999999996,1.0,1.0,1.0,0.709982,0.6241599999999999,1.0
34,0.63827,1.0,0.344118,0.54946,0.859714,0.609386,0.38678,0.30295,1.0,0.014773999999999999,0.041002,1.0,1.0,0.169818,0.9060279999999998,1.0,0.17662399999999998,0.13163799999999998,1.0,1.0,0.7723979999999999,1.0,0.07469999999999999,0.36486799999999997,0.7310639999999999,1.0,0.12117999999999998,1.0,0.5881379999999999,0.49799999999999994,0.06988599999999999,0.43126799999999993,0.6729639999999999,0.23057399999999997,1.0,1.0,0.9710999999999999,0.6251559999999999,0.52373,0.9071899999999999
35,0.6636679999999999,1.0,0.367192,0.579174,0.778872,0.559752,0.375824,0.412842,1.0,0.00996,0.032701999999999995,1.0,1.0,0.16849,1.0,1.0,0.128152,0.12433399999999999,1.0,1.0,0.710978,1.0,0.052788,0.48886999999999997,0.6362779999999999,1.0,0.10756799999999998,1.0,0.604904,0.49451399999999995,0.071214,0.450856,0.754138,0.265932,0.9959999999999999,1.0,0.9144939999999999,0.55112,0.5207419999999999,0.8467659999999999
36,0.726914,1.0,0.350924,0.5600839999999999,0.8102459999999999,0.50049,0.355074,0.590462,1.0,0.00498,0.027721999999999997,1.0,1.0,0.189572,1.0,1.0,0.106904,0.13030999999999998,1.0,1.0,0.602082,1.0,0.03984,0.499494,0.57768,1.0,0.10076199999999999,1.0,0.64657,0.44554400000000005,0.081008,0.46463399999999994,0.8489239999999999,0.323534,0.919806,1.0,0.866686,0.52622,0.621006,0.785844
37,0.7675839999999999,1.0,0.307432,0.5502900000000001,0.8553979999999999,0.44189199999999995,0.35108999999999996,0.8110759999999999,1.0,0.003652,0.037848,1.0,1.0,0.22061399999999998,1.0,1.0,0.11155199999999998,0.16616599999999998,1.0,1.0,0.514932,1.0,0.029713999999999997,0.578676,0.542488,1.0,0.0996,1.0,0.700022,0.38412399999999997,0.102588,0.45766199999999996,0.9453699999999999,0.387278,0.826514,1.0,0.8570579999999999,0.506964,0.7123059999999999,0.716954
38,0.797298,1.0,0.372338,0.581,0.956824,0.399562,0.409024,1.0,1.0,0.01328,0.053618,1.0,1.0,0.261782,1.0,1.0,0.13794599999999999,0.243356,1.0,1.0,0.460152,1.0,0.02573,0.48654600000000003,0.536844,1.0,0.10806600000000001,1.0,0.7782079999999999,0.36436999999999997,0.121512,0.4689499999999999,1.0,0.4890359999999999,0.752478,1.0,0.846102,0.5265519999999999,0.685082,0.685912
39,0.8090839999999999,1.0,0.583822,0.5180859999999999,1.0,0.34976199999999996,0.473432,1.0,1.0,0.05328599999999999,0.077688,1.0,1.0,0.31141599999999997,1.0,1.0,0.187912,0.357398,1.0,1.0,0.428446,1.0,0.020583999999999998,0.35075799999999996,0.5944459999999999,1.0,0.099102,0.8964,0.906526,0.38213199999999997,0.125662,0.485882,1.0,0.581996,0.7312299999999999,1.0,0.862038,0.6346179999999999,0.7767139999999999,0.6603479999999999
40,0.7765479999999999,1.0,0.752644,0.336814,1.0,0.27605799999999997,0.5273819999999999,1.0,1.0,0.12217599999999999,0.105576,1.0,1.0,0.35059199999999996,1.0,1.0,0.21995,0.46646000000000004,1.0,1.0,0.397902,1.0,0.022742,0.210322,0.5864779999999999,1.0,0.071878,0.8719979999999999,0.990356,0.38279599999999997,0.111718,0.49982599999999994,1.0,0.644246,0.743514,1.0,0.9141619999999999,0.707658,0.9797319999999998,0.607726
41,0.689232,1.0,0.814728,0.27805,1.0,0.20915999999999998,0.644578,1.0,1.0,0.198204,0.13778,1.0,1.0,0.40420999999999996,1.0,1.0,0.20882799999999999,0.528876,0.71214,0.9291019999999999,0.41184599999999993,1.0,0.041998,0.131472,0.51377,1.0,0.04731,0.8553979999999999,1.0,0.35357999999999995,0.080842,0.530536,1.0,0.708322,0.7996219999999999,1.0,1.0,0.711144,1.0,0.527714
42,0.5844860000000001,1.0,0.8590499999999999,0.29365399999999997,1.0,0.15819799999999998,0.725586,1.0,1.0,0.246344,0.162016,1.0,1.0,0.44720399999999993,1.0,1.0,0.158032,0.5582579999999999,0.58349,0.8738239999999999,0.47127399999999997,1.0,0.084826,0.15006399999999998,0.464966,1.0,0.030709999999999998,0.8374699999999998,1.0,0.29365399999999997,0.080676,0.5341879999999999,1.0,0.792816,0.847762,1.0,1.0,0.6630039999999999,1.0,0.46280799999999994
43,0.48040399999999994,1.0,0.9330860000000001,0.368852,1.0,0.11802599999999999,0.7372059999999999,1.0,1.0,0.26145,0.19355599999999998,1.0,1.0,0.45600199999999996,1.0,1.0,0.10939399999999999,0.5710399999999999,1.0,0.84494,0.5509539999999999,1.0,0.157866,0.374496,0.438074,1.0,0.018924,0.808752,1.0,0.21928599999999998,0.20816400000000002,0.502814,1.0,0.8922499999999999,0.8537379999999999,1.0,1.0,0.631464,1.0,0.427284
44,0.40088999999999997,1.0,1.0,0.484222,1.0,0.085158,0.6797699999999999,1.0,1.0,0.24451799999999996,0.231238,1.0,1.0,0.45517199999999997,1.0,1.0,0.09113399999999999,0.597932,1.0,0.8422839999999999,0.604074,1.0,0.253814,0.683256,0.381302,1.0,0.009295999999999999,0.7748879999999999,1.0,0.152388,0.451022,0.45782799999999996,1.0,0.95201,0.886274,1.0,1.0,0.6369419999999999,1.0,0.421474
45,0.320712,1.0,1.0,0.608224,1.0,0.067894,0.6354479999999999,1.0,1.0,0.22708799999999998,0.248834,1.0,1.0,0.4496939999999999,0.9913519999999999,1.0,0.09644599999999999,0.655534,1.0,0.846102,0.651384,1.0,0.33449,0.726748,0.290666,1.0,0.00332,0.729238,1.0,0.08432799999999999,0.683754,0.41085,1.0,1.0,0.9193079999999999,1.0,1.0,0.6337879999999999,1.0,0.42662
46,0.24816999999999997,1.0,1.0,0.695042,1.0,0.083664,0.5142680000000001,1.0,1.0,0.21314399999999997,0.256138,1.0,1.0,0.451852,0.906526,0.897064,0.11470599999999999,0.727246,1.0,0.85158,0.68973,1.0,0.377816,0.5572619999999999,0.21613200000000002,1.0,0.00083,0.680932,1.0,0.032203999999999997,0.785844,0.354742,1.0,0.9825539999999999,0.8406239999999999,1.0,1.0,0.640926,1.0,0.440564
47,0.1909,1.0,1.0,0.808752,1.0,0.13080799999999998,0.40885799999999994,1.0,1.0,0.20915999999999998,0.247174,1.0,1.0,0.466128,0.785346,0.77356,0.13114,0.8094159999999999,1.0,0.867184,0.76775,1.0,0.402716,0.356402,0.16052199999999997,1.0,0.000332,0.6626719999999999,1.0,0.0076359999999999996,0.812072,0.296974,1.0,1.0,0.8416199999999999,1.0,1.0,0.653708,1.0,0.446872
48,0.13246799999999997,1.0,1.0,0.89972,1.0,0.18276599999999998,0.319052,0.8706699999999999,1.0,0.22011599999999998,0.22742,1.0,1.0,0.47708399999999995,0.6747899999999999,0.650886,0.12865,0.9028740000000001,1.0,0.82502,0.82751,1.0,0.431766,0.267426,0.12300599999999999,1.0,0.000498,0.6291399999999999,1.0,0.004647999999999999,0.7659239999999999,0.252818,1.0,0.940224,0.96529,1.0,1.0,0.706164,1.0,0.438904
49,0.07984599999999999,1.0,1.0,1.0,1.0,0.225926,0.186086,0.705832,1.0,0.24866799999999997,0.21746,1.0,1.0,0.46546399999999993,0.570376,0.536346,0.119354,0.9774079999999999,1.0,0.685912,0.978238,1.0,0.447702,0.179446,0.10756799999999998,1.0,0.0,0.613038,1.0,0.015604,0.677778,0.21131799999999998,1.0,0.8505839999999999,1.0,0.956492,1.0,0.75613,1.0,0.43110199999999993
50,0.041666,1.0,1.0,1.0,1.0,0.271078,0.08383,0.535516,1.0,0.274398,0.2241,1.0,1.0,0.410684,0.55527,0.43873799999999996,0.11371,1.0,1.0,0.683256,1.0,1.0,0.46712399999999993,0.130642,0.11221599999999998,1.0,0.0014939999999999999,0.56025,1.0,0.031208,0.571372,0.176956,1.0,0.8456039999999999,1.0,0.9291019999999999,1.0,0.8152259999999999,1.0,0.43475400000000003
51,0.022077999999999997,1.0,1.0,1.0,1.0,0.315234,0.051792,0.388108,1.0,0.26709399999999994,0.253316,1.0,1.0,0.351256,0.5155959999999999,0.36685999999999996,0.123172,1.0,1.0,0.793812,1.0,1.0,0.52456,0.118524,0.11304599999999998,1.0,0.009295999999999999,0.485882,1.0,0.041167999999999996,0.480736,0.16102,1.0,0.8756499999999999,1.0,0.9594799999999999,0.9872019999999999,0.8751519999999999,1.0,0.456666
52,0.002656,1.0,1.0,1.0,1.0,0.311084,0.216298,0.273734,1.0,0.241862,0.293488,1.0,1.0,0.31805599999999995,0.446872,0.33133599999999996,0.15272,1.0,0.9941739999999999,0.867184,1.0,1.0,0.5952759999999999,0.107734,0.094122,1.0,0.028053999999999996,0.510118,1.0,0.047642,0.428446,0.151392,1.0,0.9068579999999999,1.0,1.0,0.9134979999999999,0.9239559999999999,1.0,0.48222999999999994
53,0.0,1.0,1.0,1.0,1.0,0.281038,0.598928,0.18342999999999998,1.0,0.22277200000000003,0.34893199999999996,1.0,1.0,0.31955,0.376488,0.31706,0.189904,1.0,1.0,0.8628680000000001,1.0,1.0,0.6586879999999999,0.10242199999999999,0.088644,1.0,0.04482,0.580004,1.0,0.055278,0.40155399999999997,0.13827799999999998,1.0,0.90636,1.0,1.0,0.853406,0.9423819999999999,1.0,0.48322600000000004
54,0.000996,1.0,1.0,1.0,1.0,0.23057399999999997,0.8351459999999999,0.140104,1.0,0.207002,0.41765599999999997,1.0,1.0,0.34893199999999996,0.340466,0.303116,0.23903999999999997,1.0,1.0,0.834814,1.0,1.0,0.6943779999999999,0.1079,0.108398,1.0,0.061419999999999995,0.673462,1.0,0.063744,0.396408,0.12300599999999999,1.0,0.8555639999999999,1.0,1.0,0.809748,0.9443739999999999,1.0,0.472436
55,0.0249,1.0,1.0,1.0,1.0,0.17496399999999998,0.933584,0.189572,1.0,0.19123199999999999,0.47525799999999996,0.998988,1.0,0.37682,0.336648,0.28551999999999994,0.27688799999999997,1.0,1.0,0.9169839999999999,1.0,1.0,0.7305659999999999,0.114374,0.12184400000000001,1.0,0.0996,0.76609,1.0,0.072708,0.42180599999999996,0.10740199999999998,1.0,0.9073559999999999,1.0,1.0,0.8014479999999999,0.950184,1.0,0.46994600000000003
56,0.08266799999999999,1.0,1.0,1.0,1.0,0.122508,0.9256159999999999,0.32901199999999997,1.0,0.176292,0.510284,0.9629659999999999,1.0,0.35025999999999996,0.33399199999999996,0.262944,0.29415199999999997,1.0,1.0,1.0,1.0,0.959978,0.7416879999999999,0.12300599999999999,0.121512,1.0,0.15936,0.8050999999999999,1.0,0.084992,0.412842,0.095284,1.0,0.9154899999999999,1.0,0.994008,0.7818599999999999,1.0,1.0,0.45899
57,0.135622,1.0,1.0,1.0,1.0,0.085822,0.824024,0.47542399999999996,1.0,0.19173,0.528544,0.9435439999999999,1.0,0.26228,0.34113,0.216298,0.241696,1.0,1.0,1.0,1.0,0.874654,0.753308,0.10873,0.107734,1.0,0.23140399999999997,0.8451059999999999,1.0,0.103418,0.36569799999999997,0.08748199999999999,1.0,0.871168,1.0,0.8047679999999999,0.72376,1.0,1.0,0.401056
58,0.1909,1.0,1.0,1.0,1.0,0.06955399999999999,0.7299019999999999,0.597932,1.0,0.22692199999999996,0.50879,0.9028740000000001,1.0,0.21430599999999997,0.381136,0.161186,0.173304,1.0,1.0,1.0,1.0,0.8041039999999999,0.8039379999999999,0.11354399999999999,0.088146,1.0,0.290998,0.925118,1.0,0.13080799999999998,0.31042,0.07868399999999999,1.0,0.77522,1.0,0.6286419999999999,0.667652,1.0,1.0,0.34727199999999997
59,0.26643,1.0,1.0,1.0,1.0,0.07918199999999999,0.67396,0.7015159999999999,1.0,0.25315,0.45417599999999997,0.8102459999999999,1.0,0.23638399999999998,0.480238,0.127156,0.14043599999999998,1.0,1.0,1.0,1.0,0.7664219999999999,0.817384,0.18409399999999998,0.081838,1.0,0.34893199999999996,1.0,1.0,0.16766,0.255806,0.07719,1.0,0.8069259999999999,1.0,0.51128,0.687738,1.0,1.0,0.351754
