879.188683032;-500.0; 13
0.0;-500.0; 13
1557.9999999999998;-500.0; 13
48.019999999999996;-106.80530973451323; 1001
490.0;-102.23098445560167; 1001
490.0;-97.65198755088713; 1001
490.0;-93.06819615263322; 1001
490.0;-88.47948304629392; 1001
490.0;-83.88571647657156; 1001
490.0;-79.28675994299778; 1001
490.0;-74.68247198437078; 1001
490.0;-70.07270595133389; 1001
490.0;-65.45730976632711; 1001
490.0;-60.83612567008613; 1001
490.0;-56.20898995380102; 1001
490.0;-51.575732675979154; 1001
490.0;-46.93617736298342; 1001
495.35999999999996;-43.43939393939394; 1000
490.0;-42.29014069213704; 1001
490.0;-37.63743215619931; 1001
864.0;-37.43939393939394; 1000
490.0;-32.977853707922016; 1001
864.0;-31.439393939393938; 1000
490.0;-28.31119938329296; 1001
864.0;-25.439393939393938; 1000
490.0;-23.637254901960752; 1001
864.0;-19.439393939393938; 1000
490.0;-18.955797243211926; 1001
490.0;-14.266594195737362; 1001
864.0;-13.43939393939394; 1000
490.0;-9.569403879278035; 1001
864.0;-7.4393939393939394; 1000
490.0;-4.8639742360795495; 1001
864.0;-1.4393939393939394; 1000
490.0;-0.15004248990861413; 1001
4930.750000000001;0.0; 12
5277.398048406;0.0; 11
0.0;0.0; 11
280.880597088;0.0; 11
5477.179325607;0.0; 11
0.0;0.0; 11
2141.32295223;0.0; 11
33.020189241;0.0; 11
0.0;0.0; 11
0.0;0.0; 11
1941.0855548759998;0.0; 11
0.0;0.0; 11
1436.612435676;0.0; 11
881.095682532;0.0; 11
4783.420901754;0.0; 11
123.79466119096507;1.2; 12
864.0;4.5606060606060606; 1000
490.0;4.572665429808318; 1001
60.33400000000071;4.940279937791587; 1003
194.0;5.445652979977346; 1003
194.0;5.952037457879463; 1003
194.0;6.459445187428692; 1003
194.0;6.967888169325526; 1003
194.0;7.477378592665993; 1003
194.0;7.9879288386531755; 1003
194.0;8.49955148439684; 1003
194.0;9.012259306803578; 1003
490.0;9.304435501376226; 1001
194.0;9.526065286560055; 1003
194.0;10.040982612211877; 1003
194.0;10.55702468434086; 1003
864.0;10.56060606060606; 1000
194.0;11.074205119843455; 1003
194.0;11.59253775631317; 1003
194.0;12.112036656529945; 1003
194.0;12.632716113059608; 1003
194.0;13.154590652966512; 1003
194.0;13.677675042642583; 1003
490.0;14.045566264637237; 1001
194.0;14.201984292756272; 1003
194.0;14.727533663324792; 1003
194.0;15.254338668913213; 1003
194.0;15.782415083964288; 1003
194.0;16.31177894826267; 1003
864.0;16.560606060606062; 1000
194.0;16.842446572537632; 1003
194.0;17.37443454420835; 1003
194.0;17.90775973327596; 1003
194.0;18.442439298366878; 1003
490.0;18.79636951833217; 1001
194.0;18.97849069293182; 1003
194.0;19.515931671605358; 1003
194.0;20.054780296730698; 1003
194.0;20.595054945054933; 1003
194.0;21.13677431459979; 1003
194.0;21.679957431713362; 1003
194.0;22.22462365830846; 1003
194.0;22.77079269929318; 1003
194.0;23.318484610199945; 1003
490.0;23.557171064440887; 1001
194.0;23.86771980501895; 1003
194.0;24.418519064242638; 1003
194.0;24.970903543127783; 1003
194.0;25.524894780182066; 1003
194.0;26.080514705882344; 1003
194.0;26.637785651631958; 1003
145.7279999999993;27.1239837398374; 1002
194.0;27.196730358964835; 1003
194.0;27.757371989004326; 1003
288.0;27.771841049314148; 1002
194.0;28.319734132184976; 1003
490.0;28.328311503235966; 1001
288.0;28.421135941555796; 1002
194.0;28.883840818245936; 1003
288.0;29.07188690324425; 1002
194.0;29.449716526504766; 1003
288.0;29.724112739400127; 1002
194.0;30.017386196420937; 1003
288.0;30.37783258026456; 1002
194.0;30.586875238458596; 1003
288.0;31.033065888360312; 1002
194.0;31.158209545258515; 1003
288.0;31.6898324657377; 1002
194.0;31.73141550312951; 1003
19.98200000000035;32.12723004694815; 1004
194.0;32.306520003870155; 1003
288.0;32.34815246141092; 1002
194.0;32.88355045693175; 1003
288.0;33.00804637899068; 1002
490.0;33.11014708312679; 1001
194.0;33.462534801934254; 1003
