AgentId;TimeStep;TotalAwardedPowerInMW;ElectricityPriceInEURperMWH;DispatchSystemCostInEUR
1;628491600;4574.0;42.188439024390235;54157.26322454204
1;628495200;6104.0;53.61044444444444;100402.25993012442
1;628498800;7277.0;53.61044444444444;100814.37853444308
1;628502400;7565.0;53.61044444444444;99937.80877511544
1;628506000;7478.0;56.07217142857142;101170.73868232967
1;628509600;7189.0;53.61044444444444;99512.60684317887
1;628513200;6547.0;53.61044444444444;100371.73254352363
1;628516800;6530.0;46.598102564102554;74995.10591255724
1;628520400;6355.0;46.598102564102554;75075.80226507707
1;628524000;6717.0;48.878315789473675;83333.26153274877
1;628527600;7127.0;46.598102564102554;74490.75488473936
1;628531200;7811.0;48.878315789473675;78978.19397602644
1;628534800;7528.0;46.598102564102554;74460.49367612008
1;628538400;7040.0;48.878315789473675;76216.19125419977
1;628542000;6304.0;48.878315789473675;76857.55511525464
1;628545600;5953.0;48.878315789473675;76640.3187972259
1;628549200;5506.0;46.598102564102554;75206.93352295944
1;628552800;4845.0;42.188439024390235;56521.22717607121
1;628556400;4019.5555555555557;35.899454545454546;30105.080240546496
1;628560000;4021.0;35.899454545454546;34572.56774058113
1;628563600;3757.5555555555557;35.899454545454546;30598.69761913452
1;628567200;3708.1111111111113;33.87835555555556;28816.45283564522
1;628570800;3698.1111111111113;35.899454545454546;29721.155369449214
1;628574400;3768.1111111111113;35.899454545454546;30591.717252818613
1;628578000;3719.0;33.87835555555556;29067.230372195416
1;628581600;4009.0;35.899454545454546;34276.397259105266
1;628585200;4153.0;36.3595;37845.20141762175
1;628588800;4859.0;44.36939999999999;60484.18491866168
1;628592400;5285.0;44.36939999999999;66999.8207337778
1;628596000;5299.0;46.598102564102554;74601.71214508338
1;628599600;5289.0;44.36939999999999;67718.31210830837
1;628603200;5121.0;46.598102564102554;68509.14860476543
1;628606800;5085.0;44.36939999999999;65631.73403047166
1;628610400;5304.0;46.598102564102554;70738.38116015203
1;628614000;5855.0;51.21421621621621;87691.3559756404
1;628617600;6118.0;51.21421621621621;88646.80099095599
1;628621200;6888.0;53.61044444444444;100622.49280204215
1;628624800;6848.0;53.61044444444444;100088.26472484757
1;628628400;6283.0;51.21421621621621;86171.136929916
1;628632000;5606.0;44.36939999999999;60513.71211535206
1;628635600;5358.0;42.188439024390235;58962.06821125627
1;628639200;5103.0;42.188439024390235;59776.96315397517
1;628642800;4089.1111111111113;35.899454545454546;29792.954425404772
1;628646400;4038.777777777778;33.87835555555556;29410.707463310053
1;628650000;4117.555555555556;35.899454545454546;30069.18062527917
1;628653600;3912.6666666666665;33.87835555555556;28291.47926903493
1;628657200;3944.777777777778;35.899454545454546;30490.002052627686
1;628660800;3705.777777777778;33.87835555555556;29041.859922093707
1;628664400;3530.4444444444443;33.87835555555556;28608.61006963076
1;628668000;3613.3333333333335;33.87835555555556;29535.60831109559
1;628671600;3886.5555555555557;35.899454545454546;30051.230875569276
1;628675200;4173.0;35.899454545454546;34491.79400956902
1;628678800;4410.0;37.95641860465116;41207.14569312986
1;628682400;4321.0;35.899454545454546;35658.52648279474
1;628686000;4424.0;36.3595;36999.843356077006
1;628689600;4110.0;35.899454545454546;30973.647534405616
1;628693200;4018.5555555555557;33.87835555555556;28015.331275322238
1;628696800;4174.222222222223;33.87835555555556;29224.33216897924
1;628700400;4282.666666666667;35.899454545454546;30477.038372088657
1;628704000;4635.0;35.899454545454546;34384.09581939882
1;628707600;4896.0;37.95641860465116;40665.72584156611
1;628711200;4983.0;40.051809523809524;45997.52361023538
1;628714800;4646.0;37.95641860465116;41904.567562523865
1;628718400;4233.0;35.899454545454546;34635.391997124476
1;628722000;3938.0;35.899454545454546;33693.030995406254
1;628725600;4043.0;35.899454545454546;31907.033189532107
1;628729200;3790.1111111111113;33.87835555555556;28359.7843615944
1;628732800;3761.4444444444443;33.771155555555566;29216.090087824858
1;628736400;3654.5555555555557;33.771155555555566;28931.05700023729
1;628740000;3567.4444444444443;33.771155555555566;29268.621894842687
1;628743600;3701.777777777778;35.78981818181819;30910.844623273668
1;628747200;3573.0;33.771155555555566;28631.431498831065
1;628750800;3987.0;37.84423255813954;42203.75565883267
1;628754400;5550.0;53.47644444444444;95299.23473161465
1;628758000;6564.0;53.47644444444444;99275.15524642065
1;628761600;6983.0;53.47644444444444;99951.2142815617
1;628765200;7363.0;53.47644444444444;99664.2697077518
1;628768800;6772.0;53.47644444444444;98583.87985531604
1;628772400;6495.0;53.47644444444444;100392.50016932597
1;628776000;6307.0;53.47644444444444;99486.0164161763
1;628779600;6263.0;53.47644444444444;99851.21825673924
1;628783200;6394.0;53.47644444444444;98394.75727224565
1;628786800;6981.0;53.47644444444444;100214.24655285098
1;628790400;7417.0;48.751368421052625;77470.05364103467
1;628794000;8231.0;48.751368421052625;81131.11271108467
1;628797600;7996.0;48.751368421052625;80491.71626769436
1;628801200;7586.0;48.751368421052625;78594.15326438907
1;628804800;5571.0;46.47441025641025;75098.4881341521
1;628808400;4880.0;46.47441025641025;74324.16814448163
1;628812000;4729.0;46.47441025641025;74493.11048135976
1;628815600;4244.0;42.070780487804875;57679.09991444659
1;628819200;3309.0;33.9784088888889;27744.24044065488
1;628822800;3255.4444444444443;33.607299999999995;21649.97065932651
1;628826400;3449.0;31.98866086956523;20151.491412600808
1;628830000;3853.8888888888887;31.98866086956523;20414.94635544364
1;628833600;4569.0;31.98866086956523;20022.158844703914
1;628837200;5412.0;36.001781818181826;30533.62038031598
1;628840800;7031.0;46.71354871794871;75407.74122433971
1;628844400;9813.0;53.73551111111111;93135.55104529737
1;628848000;10229.0;53.73551111111111;94915.58632652655
1;628851600;10184.0;46.71354871794871;71503.00861929615
1;628855200;9654.0;42.29825365853658;58097.28315230688
1;628858800;8247.0;44.481959999999994;64434.378520716244
1;628862400;7794.0;42.29825365853658;57210.673419812316
1;628866000;7674.0;42.29825365853658;55726.56541892993
1;628869600;7803.0;42.29825365853658;59475.383196545496
1;628873200;7756.0;42.29825365853658;56786.64250922074
1;628876800;8259.0;42.29825365853658;54367.739447938555
1;628880400;8562.0;38.06112558139535;43993.380791101554
1;628884000;8203.0;38.06112558139535;39594.451265535165
1;628887600;7396.0;33.9784088888889;28713.02168280947
1;628891200;7079.0;44.481959999999994;63279.53107230982
1;628894800;6519.0;44.481959999999994;62963.675452717194
