AgentId;TimeStep;OfferedEnergyInMWH;AwardedEnergyInMWH;EnergyImbalaceInMWH;ReceivedSupportInEUR;RefundedSupportInEUR;ReceivedMarketRevenues
13;601736399;971.000001058;;;;;
13;601736401;;971.000001058;0.0;;;
13;601739999;911.9999996920001;;;;;
13;601740001;;911.9999996920001;1.1368683772161603e-13;;;
13;601743599;801.999999777;;;;;
13;601743601;;801.999999777;0.0;;;
13;601747199;730.99999847;;;;;
13;601747201;;730.99999847;0.0;;;
13;601750799;620.000001431;;;;;
13;601750801;;620.000001431;0.0;;;
13;601754399;522.999999126;;;;;
13;601754401;;522.999999126;0.0;;;
13;601757999;380.99999970000005;;;;;
13;601758001;;380.99999970000005;0.0;;;
13;601761599;240.99999916500002;;;;;
13;601761601;;240.99999916500002;0.0;;;
13;601765199;201.00000118000003;;;;;
13;601765201;;201.00000118000003;0.0;;;
13;601768799;167.00000092000002;;;;;
13;601768801;;167.00000092000002;0.0;;;
13;601772399;119.00000091;;;;;
13;601772401;;119.00000091;0.0;;;
13;601775999;116.00000053000001;;;;;
13;601776001;;116.00000053000001;0.0;;;
13;601779599;105.00000116;;;;;
13;601779601;;105.00000116;0.0;;;
13;601783199;92.00000052499999;;;;;
13;601783201;;92.00000052499999;0.0;;;
13;601786799;92.00000052499999;;;;;
13;601786801;;92.00000052499999;0.0;;;
13;601790399;72.99999913;;;;;
13;601790401;;72.99999913;0.0;;;
13;601793999;31.999998995;;;;;
13;601794001;;31.999998995;0.0;;;
13;601797599;24.000000005;;;;;
13;601797601;;24.000000005;0.0;;;
13;601801199;50.999998806;;;;;
13;601801201;;50.999998806;0.0;;;
13;601804799;80.000001387;;;;;
13;601804801;;80.000001387;0.0;;;
13;601808399;105.00000117;;;;;
13;601808401;;105.00000117;0.0;;;
13;601810202;;;;78275842.49819605;0.0;
13;601810203;;;;;;53731775.3042876
13;601811999;162.999998935;;;;;
13;601812001;;162.999998935;0.0;;;
13;601815599;257.999998663;;;;;
13;601815601;;257.999998663;0.0;;;
13;601819199;331.999999027;;;;;
13;601819201;;331.999999027;0.0;;;
13;601822799;359.999999053;;;;;
13;601822801;;359.999999053;2.842170943040401e-14;;;
13;601826399;345.00000057700004;;;;;
13;601826401;;345.00000057700004;2.842170943040401e-14;;;
13;601829999;361.00000039500003;;;;;
13;601830001;;361.00000039500003;2.842170943040401e-14;;;
13;601833599;367.000000748;;;;;
13;601833601;;367.000000748;0.0;;;
13;601837199;479.000001781;;;;;
13;601837201;;479.000001781;0.0;;;
13;601840799;899.9999993310001;;;;;
13;601840801;;899.9999993310001;0.0;;;
13;601844399;1200.00000025;;;;;
13;601844401;;1200.00000025;0.0;;;
13;601847999;1351.000000155;;;;;
13;601848001;;1351.000000155;0.0;;;
13;601851599;1621.0000009699997;;;;;
13;601851601;;1621.0000009699997;0.0;;;
13;601855199;1770.999998725;;;;;
13;601855201;;1770.999998725;0.0;;;
13;601858799;1848.9999994999998;;;;;
13;601858801;;1848.9999994999998;0.0;;;
13;601862399;1971.999999905;;;;;
13;601862401;;1971.999999905;0.0;;;
13;601865999;2030.00000017;;;;;
13;601866001;;2030.00000017;0.0;;;
13;601869599;2046.000001185;;;;;
13;601869601;;2046.000001185;0.0;;;
13;601873199;2139.000000825;;;;;
13;601873201;;2139.000000825;0.0;;;
13;601876799;2015.000001305;;;;;
13;601876801;;2015.000001305;0.0;;;
13;601880399;1961.0000005349998;;;;;
13;601880401;;1961.0000005349998;0.0;;;
13;601883999;2088.9999995499998;;;;;
13;601884001;;2088.9999995499998;0.0;;;
13;601887599;1994.999998024;;;;;
13;601887601;;1994.999998024;0.0;;;
13;601891199;2016.000000428;;;;;
13;601891201;;2016.000000428;0.0;;;
13;601894799;2072.000001278;;;;;
13;601894801;;2072.000001278;2.2737367544323206e-13;;;
13;601898399;2185.999998306;;;;;
13;601898401;;2185.999998306;0.0;;;
13;601901999;2313.000000461;;;;;
13;601902001;;2313.000000461;4.547473508864641e-13;;;
13;601905599;2350.9999992929997;;;;;
13;601905601;;2350.9999992929997;0.0;;;
13;601909199;2379.000001564;;;;;
13;601909201;;2379.000001564;0.0;;;
13;601912799;2302.99999835;;;;;
13;601912801;;2302.99999835;0.0;;;
13;601916399;2199.000000653;;;;;
13;601916401;;2199.000000653;0.0;;;
13;601919999;2285.999998998;;;;;
13;601920001;;2285.999998998;0.0;;;
13;601923599;2265.999999141;;;;;
13;601923601;;2265.999999141;0.0;;;
13;601927199;2288.000000787;;;;;
13;601927201;;2288.000000787;0.0;;;
13;601930799;2417.999999745;;;;;
13;601930801;;2417.999999745;0.0;;;
13;601934399;2602.000000795;;;;;
13;601934401;;2602.000000795;0.0;;;
13;601937999;2603.999999025;;;;;
13;601938001;;2603.999999025;0.0;;;
13;601941599;2445.00000013;;;;;
13;601941601;;2445.00000013;0.0;;;
13;601945199;2363.999998975;;;;;
13;601945201;;2363.999998975;0.0;;;
13;601948799;2472.99999963;;;;;
13;601948801;;2472.99999963;0.0;;;
13;601952399;2441.99999975;;;;;
13;601952401;;2441.99999975;0.0;;;
13;601955999;2596.000000035;;;;;
13;601956001;;2596.000000035;0.0;;;
13;601959599;2530.999999895;;;;;
13;601959601;;2530.999999895;0.0;;;
13;601963199;2535.999998505;;;;;
13;601963201;;2535.999998505;0.0;;;
13;601966799;2424.99999962;;;;;
13;601966801;;2424.99999962;0.0;;;
13;601970399;2276.0000009799996;;;;;
13;601970401;;2276.0000009799996;0.0;;;
13;601973999;2339.999998971;;;;;
13;601974001;;2339.999998971;0.0;;;
13;601977599;2421.000000788;;;;;
13;601977601;;2421.000000788;0.0;;;
13;601981199;2260.000000238;;;;;
13;601981201;;2260.000000238;0.0;;;
13;601984799;2433.99999972;;;;;
13;601984801;;2433.99999972;0.0;;;
13;601988399;2607.0000008829998;;;;;
13;601988401;;2607.0000008829998;0.0;;;
13;601991999;2620.9999998450003;;;;;
13;601992001;;2620.9999998450003;0.0;;;
13;601995599;2455.000000677;;;;;
13;601995601;;2455.000000677;0.0;;;
13;601999199;2242.999999599;;;;;
13;601999201;;2242.999999599;2.2737367544323206e-13;;;
13;602002799;2072.000001947;;;;;
13;602002801;;2072.000001947;0.0;;;
13;602006399;1870.000001245;;;;;
13;602006401;;1870.000001245;0.0;;;
13;602009999;1345.000000583;;;;;
13;602010001;;1345.000000583;0.0;;;
13;602013599;1092.0000000320001;;;;;
13;602013601;;1092.0000000320001;0.0;;;
13;602017199;692.0000006500001;;;;;
13;602017201;;692.0000006500001;0.0;;;
13;602020799;466.00000035;;;;;
13;602020801;;466.00000035;0.0;;;
13;602024399;473.99999934;;;;;
13;602024401;;473.99999934;0.0;;;
13;602027999;493.00000073499996;;;;;
13;602028001;;493.00000073499996;0.0;;;
13;602031599;713.000000275;;;;;
13;602031601;;713.000000275;0.0;;;
13;602035199;1049.000000345;;;;;
13;602035201;;1049.000000345;0.0;;;
13;602038799;1076.00000073;;;;;
13;602038801;;1076.00000073;0.0;;;
13;602042399;1080.0000002250001;;;;;
13;602042401;;1080.0000002250001;0.0;;;
13;602045999;1449.00000144;;;;;
13;602046001;;1449.00000144;0.0;;;
13;602049599;1512.0000003149999;;;;;
13;602049601;;1512.0000003149999;0.0;;;
13;602053199;1758.000001125;;;;;
13;602053201;;1758.000001125;0.0;;;
13;602056799;1848.000000385;;;;;
13;602056801;;1848.000000385;0.0;;;
13;602060399;1337.0000012009998;;;;;
13;602060401;;1337.0000012009998;0.0;;;
13;602063999;1247.999999998;;;;;
13;602064001;;1247.999999998;0.0;;;
13;602067599;943.999999193;;;;;
13;602067601;;943.999999193;0.0;;;
13;602071199;671.0000002449999;;;;;
13;602071201;;671.0000002449999;0.0;;;
13;602074799;626.99999841;;;;;
13;602074801;;626.99999841;0.0;;;
13;602078399;879.000000776;;;;;
13;602078401;;879.000000776;0.0;;;
13;602081999;1361.000000819;;;;;
13;602082001;;1361.000000819;0.0;;;
13;602085599;1967.0000014400002;;;;;
13;602085601;;1967.0000014400002;0.0;;;
13;602089199;2110.000001693;;;;;
13;602089201;;2110.000001693;0.0;;;
13;602092799;2324.0000015240003;;;;;
13;602092801;;2324.0000015240003;0.0;;;
13;602096399;2588.000001841;;;;;
13;602096401;;2588.000001841;0.0;;;
13;602099999;2679.000000742;;;;;
13;602100001;;2679.000000742;0.0;;;
13;602103599;2654.999999415;;;;;
13;602103601;;2654.999999415;0.0;;;
13;602107199;2706.99999892;;;;;
13;602107201;;2706.99999892;0.0;;;
13;602110799;2777.000000705;;;;;
13;602110801;;2777.000000705;0.0;;;
13;602114399;2764.999999185;;;;;
13;602114401;;2764.999999185;0.0;;;
13;602117999;2751.99999855;;;;;
13;602118001;;2751.99999855;0.0;;;
13;602121599;2705.00000069;;;;;
13;602121601;;2705.00000069;0.0;;;
13;602125199;2677.00000119;;;;;
13;602125201;;2677.00000119;0.0;;;
13;602128799;2644.9999991600002;;;;;
13;602128801;;2644.9999991600002;0.0;;;
13;602132399;2516.00000103;;;;;
13;602132401;;2516.00000103;0.0;;;
13;602135999;2476.00000001;;;;;
13;602136001;;2476.00000001;0.0;;;
13;602139599;2410.99999987;;;;;
13;602139601;;2410.99999987;0.0;;;
13;602143199;2274.99999883;;;;;
13;602143201;;2274.99999883;0.0;;;
13;602146799;2388.99999902;;;;;
13;602146801;;2388.99999902;0.0;;;
13;602150399;2287.0000004870003;;;;;
13;602150401;;2287.0000004870003;0.0;;;
13;602153999;2117.9999998949997;;;;;
13;602154001;;2117.9999998949997;0.0;;;
13;602157599;2337.000000855;;;;;
13;602157601;;2337.000000855;0.0;;;
13;602161199;2099.0000007579997;;;;;
13;602161201;;2099.0000007579997;0.0;;;
13;602164799;1681.9999994060001;;;;;
13;602164801;;1681.9999994060001;0.0;;;
13;602168399;1331.9999985270001;;;;;
13;602168401;;1331.9999985270001;0.0;;;
13;602171999;961.000000004;;;;;
13;602172001;;961.000000004;0.0;;;
13;602175599;635.000000443;;;;;
13;602175601;;635.000000443;0.0;;;
13;602179199;463.99999962100003;;;;;
13;602179201;;463.99999962100003;5.684341886080802e-14;;;
13;602182799;447.999998732;;;;;
13;602182801;;447.999998732;0.0;;;
13;602186399;261.00000099700003;;;;;
13;602186401;;261.00000099700003;2.842170943040401e-14;;;
13;602189999;117.99999876;;;;;
13;602190001;;117.99999876;0.0;;;
13;602193599;85.999999765;;;;;
13;602193601;;85.999999765;0.0;;;
13;602197199;38.99999887;;;;;
13;602197201;;38.99999887;0.0;;;
13;602200799;40.00000102;;;;;
13;602200801;;40.00000102;0.0;;;
13;602204399;86.99999887999999;;;;;
13;602204401;;86.99999887999999;0.0;;;
13;602207999;24.000000005;;;;;
13;602208001;;24.000000005;0.0;;;
13;602211599;24.000000005;;;;;
13;602211601;;24.000000005;0.0;;;
13;602215199;24.000000005;;;;;
13;602215201;;24.000000005;0.0;;;
13;602218799;24.000000005;;;;;
13;602218801;;24.000000005;0.0;;;
13;602222399;24.000000005;;;;;
13;602222401;;24.000000005;0.0;;;
13;602225999;40.00000102;;;;;
13;602226001;;40.00000102;0.0;;;
13;602229599;117.99999876;;;;;
13;602229601;;117.99999876;0.0;;;
13;602233199;137.000000156;;;;;
13;602233201;;137.000000156;0.0;;;
13;602236799;152.000000081;;;;;
13;602236801;;152.000000081;0.0;;;
13;602240399;179.999999725;;;;;
13;602240401;;179.999999725;0.0;;;
13;602243999;259.000000549;;;;;
13;602244001;;259.000000549;7.105427357601002e-15;;;
13;602247599;468.999999852;;;;;
13;602247601;;468.999999852;0.0;;;
13;602251199;590.000000977;;;;;
13;602251201;;590.000000977;0.0;;;
13;602254799;481.99999930200005;;;;;
13;602254801;;481.99999930200005;0.0;;;
13;602258399;376.99999932000003;;;;;
13;602258401;;376.99999932000003;2.1316282072803006e-14;;;
13;602261999;278.000001283;;;;;
13;602262001;;278.000001283;0.0;;;
13;602265599;155.99999998200002;;;;;
13;602265601;;155.99999998200002;1.4210854715202004e-14;;;
13;602269199;136.99999936700002;;;;;
13;602269201;;136.99999936700002;0.0;;;
13;602272799;124.000000842;;;;;
13;602272801;;124.000000842;0.0;;;
13;602276399;175.999999025;;;;;
13;602276401;;175.999999025;0.0;;;
13;602279999;288.99999917499997;;;;;
13;602280001;;288.99999917499997;0.0;;;
13;602283599;469.00000073;;;;;
13;602283601;;469.00000073;0.0;;;
13;602287199;589.000000755;;;;;
13;602287201;;589.000000755;0.0;;;
13;602290799;706.999999515;;;;;
13;602290801;;706.999999515;0.0;;;
13;602294399;837.99999891;;;;;
13;602294401;;837.99999891;0.0;;;
13;602297999;915.999999685;;;;;
13;602298001;;915.999999685;0.0;;;
13;602301599;956.99999982;;;;;
13;602301601;;956.99999982;0.0;;;
13;602305199;969.00000134;;;;;
13;602305201;;969.00000134;0.0;;;
13;602308799;962.0000014650001;;;;;
13;602308801;;962.0000014650001;0.0;;;
13;602312399;905.99999943;;;;;
13;602312401;;905.99999943;0.0;;;
13;602315999;974.9999990649999;;;;;
13;602316001;;974.9999990649999;0.0;;;
13;602319599;901.000001219;;;;;
13;602319601;;901.000001219;0.0;;;
13;602323199;916.000001279;;;;;
13;602323201;;916.000001279;0.0;;;
13;602326799;846.999999145;;;;;
13;602326801;;846.999999145;0.0;;;
13;602330399;851.000000633;;;;;
13;602330401;;851.000000633;0.0;;;
13;602333999;1031.000000487;;;;;
13;602334001;;1031.000000487;1.1368683772161603e-13;;;
13;602337599;1093.0000013140002;;;;;
13;602337601;;1093.0000013140002;1.1368683772161603e-13;;;
13;602341199;981.0000000090001;;;;;
13;602341201;;981.0000000090001;1.1368683772161603e-13;;;
13;602344799;948.999999028;;;;;
13;602344801;;948.999999028;0.0;;;
13;602348399;708.000000904;;;;;
13;602348401;;708.000000904;0.0;;;
13;602351999;470.00000078;;;;;
13;602352001;;470.00000078;0.0;;;
13;602355599;296.00000129700004;;;;;
13;602355601;;296.00000129700004;0.0;;;
13;602359199;171.000001737;;;;;
13;602359201;;171.000001737;0.0;;;
13;602362799;76.99999862499999;;;;;
13;602362801;;76.99999862499999;0.0;;;
13;602366399;23.000000890000003;;;;;
13;602366401;;23.000000890000003;0.0;;;
13;602369999;11.999998485;;;;;
13;602370001;;11.999998485;0.0;;;
13;602373599;6.999999875;;;;;
13;602373601;;6.999999875;0.0;;;
13;602377199;11.999998485;;;;;
13;602377201;;11.999998485;0.0;;;
13;602380799;26.000001270000002;;;;;
13;602380801;;26.000001270000002;0.0;;;
13;602384399;106.000000275;;;;;
13;602384401;;106.000000275;0.0;;;
13;602387999;427.00000148;;;;;
13;602388001;;427.00000148;0.0;;;
13;602391599;801.000001305;;;;;
13;602391601;;801.000001305;0.0;;;
13;602395199;998.9999990700001;;;;;
13;602395201;;998.9999990700001;0.0;;;
13;602398799;1395.00000067;;;;;
13;602398801;;1395.00000067;0.0;;;
13;602402399;1756.9999989750002;;;;;
13;602402401;;1756.9999989750002;0.0;;;
13;602405999;1732.9999993689999;;;;;
13;602406001;;1732.9999993689999;0.0;;;
13;602409599;1659.0000016580002;;;;;
13;602409601;;1659.0000016580002;0.0;;;
13;602413199;1660.9999995;;;;;
13;602413201;;1660.9999995;0.0;;;
13;602416799;1642.0000003609998;;;;;
13;602416801;;1642.0000003609998;0.0;;;
13;602420399;1729.9999994329999;;;;;
13;602420401;;1729.9999994329999;0.0;;;
13;602423999;1916.999998889;;;;;
13;602424001;;1916.999998889;0.0;;;
13;602427599;1975.000000603;;;;;
13;602427601;;1975.000000603;0.0;;;
13;602431199;1926.000000012;;;;;
13;602431201;;1926.000000012;0.0;;;
13;602434799;1756.0000004139997;;;;;
13;602434801;;1756.0000004139997;0.0;;;
13;602438399;1684.000001312;;;;;
13;602438401;;1684.000001312;0.0;;;
13;602441999;1620.0000010669999;;;;;
13;602442001;;1620.0000010669999;0.0;;;
13;602445599;1651.0000000220002;;;;;
13;602445601;;1651.0000000220002;0.0;;;
13;602449199;1556.9999999450001;;;;;
13;602449201;;1556.9999999450001;0.0;;;
13;602452799;1268.999999885;;;;;
13;602452801;;1268.999999885;0.0;;;
13;602456399;1031.0000011;;;;;
13;602456401;;1031.0000011;0.0;;;
13;602459999;788.999999785;;;;;
13;602460001;;788.999999785;0.0;;;
13;602463599;490.99999947;;;;;
13;602463601;;490.99999947;0.0;;;
13;602467199;384.999999195;;;;;
13;602467201;;384.999999195;0.0;;;
13;602470799;250.000000305;;;;;
13;602470801;;250.000000305;0.0;;;
13;602474399;150.00000079;;;;;
13;602474401;;150.00000079;0.0;;;
13;602477999;85.00000065;;;;;
13;602478001;;85.00000065;0.0;;;
13;602481599;75.000000395;;;;;
13;602481601;;75.000000395;0.0;;;
13;602485199;115.000001415;;;;;
13;602485201;;115.000001415;0.0;;;
13;602488799;151.99999902;;;;;
13;602488801;;151.99999902;0.0;;;
13;602492399;292.999999467;;;;;
13;602492401;;292.999999467;0.0;;;
13;602495999;331.00000080899997;;;;;
13;602496001;;331.00000080899997;0.0;;;
13;602499599;333.000001429;;;;;
13;602499601;;333.000001429;0.0;;;
13;602503199;368.00000147599997;;;;;
13;602503201;;368.00000147599997;0.0;;;
13;602506799;478.999998795;;;;;
13;602506801;;478.999998795;0.0;;;
13;602510399;505.999999054;;;;;
13;602510401;;505.999999054;0.0;;;
13;602513999;472.99999935799997;;;;;
13;602514001;;472.99999935799997;0.0;;;
13;602517599;393.00000047799995;;;;;
13;602517601;;393.00000047799995;0.0;;;
13;602521199;270.000000716;;;;;
13;602521201;;270.000000716;7.105427357601002e-15;;;
13;602524799;185.99999889999998;;;;;
13;602524801;;185.99999889999998;0.0;;;
13;602528399;260.000000433;;;;;
13;602528401;;260.000000433;0.0;;;
13;602531999;320.99999949200003;;;;;
13;602532001;;320.99999949200003;0.0;;;
13;602535599;487.99999909;;;;;
13;602535601;;487.99999909;0.0;;;
13;602539199;580.99999873;;;;;
13;602539201;;580.99999873;0.0;;;
13;602542799;620.000000635;;;;;
13;602542801;;620.000000635;0.0;;;
13;602546399;744.99999927;;;;;
13;602546401;;744.99999927;0.0;;;
13;602549999;887.0000010699999;;;;;
13;602550001;;887.0000010699999;0.0;;;
13;602553599;1159.000000115;;;;;
13;602553601;;1159.000000115;0.0;;;
13;602557199;1419.99999979;;;;;
13;602557201;;1419.99999979;0.0;;;
13;602560799;1663.00000022;;;;;
13;602560801;;1663.00000022;0.0;;;
13;602564399;1844.00000089;;;;;
13;602564401;;1844.00000089;0.0;;;
13;602567999;1793.0000005;;;;;
13;602568001;;1793.0000005;0.0;;;
13;602571599;1951.00000028;;;;;
13;602571601;;1951.00000028;0.0;;;
13;602575199;1976.999998515;;;;;
13;602575201;;1976.999998515;0.0;;;
13;602578799;1833.999999584;;;;;
13;602578801;;1833.999999584;0.0;;;
13;602582399;1908.0000002109998;;;;;
13;602582401;;1908.0000002109998;0.0;;;
13;602585999;1739.000000012;;;;;
13;602586001;;1739.000000012;0.0;;;
13;602589599;1406.000000204;;;;;
13;602589601;;1406.000000204;0.0;;;
13;602593199;1137.999999877;;;;;
13;602593201;;1137.999999877;0.0;;;
13;602596799;903.9999991459999;;;;;
13;602596801;;903.9999991459999;0.0;;;
13;602600399;783.000000795;;;;;
13;602600401;;783.000000795;5.684341886080802e-14;;;
13;602603999;649.000000485;;;;;
13;602604001;;649.000000485;0.0;;;
13;602607599;659.999999709;;;;;
13;602607601;;659.999999709;0.0;;;
13;602611199;549.000001601;;;;;
13;602611201;;549.000001601;0.0;;;
13;602614799;650.0000000860001;;;;;
13;602614801;;650.0000000860001;0.0;;;
13;602618399;626.999998797;;;;;
13;602618401;;626.999998797;0.0;;;
13;602621999;642.99999849;;;;;
13;602622001;;642.99999849;0.0;;;
13;602625599;580.99999873;;;;;
13;602625601;;580.99999873;0.0;;;
13;602629199;528.00000011;;;;;
13;602629201;;528.00000011;0.0;;;
13;602632799;566.99999898;;;;;
13;602632801;;566.99999898;0.0;;;
13;602636399;514.00000036;;;;;
13;602636401;;514.00000036;0.0;;;
13;602639999;524.99999973;;;;;
13;602640001;;524.99999973;0.0;;;
13;602643599;510.00000086499995;;;;;
13;602643601;;510.00000086499995;0.0;;;
13;602647199;524.99999973;;;;;
13;602647201;;524.99999973;0.0;;;
13;602650799;706.0000004;;;;;
13;602650801;;706.0000004;0.0;;;
13;602654399;627.00000051;;;;;
13;602654401;;627.00000051;0.0;;;
13;602657999;576.999999235;;;;;
13;602658001;;576.999999235;0.0;;;
13;602661599;578.000001385;;;;;
13;602661601;;578.000001385;0.0;;;
13;602665199;583.9999995090001;;;;;
13;602665201;;583.9999995090001;0.0;;;
13;602668799;684.000000084;;;;;
13;602668801;;684.000000084;0.0;;;
13;602672399;1015.000000494;;;;;
13;602672401;;1015.000000494;0.0;;;
13;602675999;1379.000000074;;;;;
13;602676001;;1379.000000074;0.0;;;
13;602679599;1612.0000002660001;;;;;
13;602679601;;1612.0000002660001;0.0;;;
13;602683199;1936.999999915;;;;;
13;602683201;;1936.999999915;0.0;;;
13;602686799;2182.999999402;;;;;
13;602686801;;2182.999999402;0.0;;;
13;602690399;2355.000000771;;;;;
13;602690401;;2355.000000771;0.0;;;
13;602693999;2139.999998112;;;;;
13;602694001;;2139.999998112;0.0;;;
13;602697599;1992.9999986159999;;;;;
13;602697601;;1992.9999986159999;0.0;;;
13;602701199;2115.000000558;;;;;
13;602701201;;2115.000000558;0.0;;;
13;602704799;2216.000000772;;;;;
13;602704801;;2216.000000772;0.0;;;
13;602708399;2037.000000045;;;;;
13;602708401;;2037.000000045;0.0;;;
13;602711999;1769.9999996099998;;;;;
13;602712001;;1769.9999996099998;0.0;;;
13;602715599;1240.00000127;;;;;
13;602715601;;1240.00000127;0.0;;;
13;602719199;1053.999998955;;;;;
13;602719201;;1053.999998955;0.0;;;
13;602722799;2264.999998575;;;;;
13;602722801;;2264.999998575;0.0;;;
13;602726399;1938.9999987600002;;;;;
13;602726401;;1938.9999987600002;0.0;;;
13;602729999;2238.000001225;;;;;
13;602730001;;2238.000001225;0.0;;;
13;602733599;2143.999999435;;;;;
13;602733601;;2143.999999435;0.0;;;
13;602737199;2160.0000004500002;;;;;
13;602737201;;2160.0000004500002;0.0;;;
13;602740799;2159.000001335;;;;;
13;602740801;;2159.000001335;0.0;;;
13;602744399;2239.999999455;;;;;
13;602744401;;2239.999999455;0.0;;;
13;602747999;2298.999998835;;;;;
13;602748001;;2298.999998835;0.0;;;
13;602751599;2419.9999991629998;;;;;
13;602751601;;2419.9999991629998;0.0;;;
13;602755199;2396.000001539;;;;;
13;602755201;;2396.000001539;0.0;;;
13;602758799;2547.00000158;;;;;
13;602758801;;2547.00000158;0.0;;;
13;602762399;2719.0000009839996;;;;;
13;602762401;;2719.0000009839996;0.0;;;
13;602765999;2817.9999996799997;;;;;
13;602766001;;2817.9999996799997;0.0;;;
13;602769599;2903.00000139;;;;;
13;602769601;;2903.00000139;0.0;;;
13;602773199;2936.000001476;;;;;
13;602773201;;2936.000001476;0.0;;;
13;602776799;2902.0000001559997;;;;;
13;602776801;;2902.0000001559997;0.0;;;
13;602780399;2813.000001061;;;;;
13;602780401;;2813.000001061;0.0;;;
13;602783999;2791.999999316;;;;;
13;602784001;;2791.999999316;0.0;;;
13;602787599;2723.999999975;;;;;
13;602787601;;2723.999999975;0.0;;;
13;602791199;2743.000001767;;;;;
13;602791201;;2743.000001767;0.0;;;
13;602794799;2829.00000021;;;;;
13;602794801;;2829.00000021;0.0;;;
13;602798399;2727.999998545;;;;;
13;602798401;;2727.999998545;0.0;;;
13;602801999;2663.0000014400002;;;;;
13;602802001;;2663.0000014400002;0.0;;;
13;602805599;2582.9999994;;;;;
13;602805601;;2582.9999994;0.0;;;
13;602809199;2677.00000119;;;;;
13;602809201;;2677.00000119;0.0;;;
13;602812799;2783.000001465;;;;;
13;602812801;;2783.000001465;0.0;;;
13;602816399;2798.0000003299997;;;;;
13;602816401;;2798.0000003299997;0.0;;;
13;602819999;2804.00000109;;;;;
13;602820001;;2804.00000109;0.0;;;
13;602823599;2790.00000134;;;;;
13;602823601;;2790.00000134;0.0;;;
13;602827199;2794.0000008350003;;;;;
13;602827201;;2794.0000008350003;0.0;;;
13;602830799;2798.999999445;;;;;
13;602830801;;2798.999999445;0.0;;;
13;602834399;2644.000000045;;;;;
13;602834401;;2644.000000045;0.0;;;
13;602837999;2700.9999997460004;;;;;
13;602838001;;2700.9999997460004;0.0;;;
13;602841599;2775.000000501;;;;;
13;602841601;;2775.000000501;0.0;;;
13;602845199;2824.999999801;;;;;
13;602845201;;2824.999999801;0.0;;;
13;602848799;2901.000000108;;;;;
13;602848801;;2901.000000108;0.0;;;
13;602852399;2963.000001724;;;;;
13;602852401;;2963.000001724;0.0;;;
13;602855999;2966.999999109;;;;;
13;602856001;;2966.999999109;0.0;;;
13;602859599;2894.999999222;;;;;
13;602859601;;2894.999999222;0.0;;;
13;602863199;2826.9999994900004;;;;;
13;602863201;;2826.9999994900004;0.0;;;
13;602866799;2723.000000478;;;;;
13;602866801;;2723.000000478;0.0;;;
13;602870399;2582.999999011;;;;;
13;602870401;;2582.999999011;0.0;;;
13;602873999;2457.000000727;;;;;
13;602874001;;2457.000000727;0.0;;;
13;602877599;2486.000001587;;;;;
13;602877601;;2486.000001587;0.0;;;
13;602881199;2576.99999864;;;;;
13;602881201;;2576.99999864;0.0;;;
13;602884799;2441.99999975;;;;;
13;602884801;;2441.99999975;0.0;;;
13;602888399;2277.000000095;;;;;
13;602888401;;2277.000000095;0.0;;;
13;602891999;2000.99999852;;;;;
13;602892001;;2000.99999852;0.0;;;
13;602895599;1834.99999975;;;;;
13;602895601;;1834.99999975;0.0;;;
13;602899199;1800.9999994900002;;;;;
13;602899201;;1800.9999994900002;0.0;;;
13;602902799;1608.000000335;;;;;
13;602902801;;1608.000000335;0.0;;;
13;602906399;1439.000001185;;;;;
13;602906401;;1439.000001185;0.0;;;
13;602909999;1478.9999991700001;;;;;
13;602910001;;1478.9999991700001;0.0;;;
13;602913599;1447.99999929;;;;;
13;602913601;;1447.99999929;0.0;;;
13;602917199;1337.99999952;;;;;
13;602917201;;1337.99999952;0.0;;;
13;602920799;1214.0;;;;;
13;602920801;;1214.0;0.0;;;
13;602924399;1134.0000013939998;;;;;
13;602924401;;1134.0000013939998;0.0;;;
13;602927999;1336.999999753;;;;;
13;602928001;;1336.999999753;0.0;;;
13;602931599;1641.9999986300002;;;;;
13;602931601;;1641.9999986300002;0.0;;;
13;602935199;1526.999998809;;;;;
13;602935201;;1526.999998809;0.0;;;
13;602938799;1672.999998664;;;;;
13;602938801;;1672.999998664;0.0;;;
13;602942399;1937.9999991579998;;;;;
13;602942401;;1937.9999991579998;0.0;;;
13;602945999;2028.9999989829998;;;;;
13;602946001;;2028.9999989829998;0.0;;;
13;602949599;1964.999999143;;;;;
13;602949601;;1964.999999143;0.0;;;
13;602953199;1674.9999996560002;;;;;
13;602953201;;1674.9999996560002;0.0;;;
13;602956799;1662.9999991779998;;;;;
13;602956801;;1662.9999991779998;0.0;;;
13;602960399;1642.00000007;;;;;
13;602960401;;1642.00000007;0.0;;;
13;602963999;1641.9999988820002;;;;;
13;602964001;;1641.9999988820002;0.0;;;
13;602967599;1639.9999993299998;;;;;
13;602967601;;1639.9999993299998;0.0;;;
13;602971199;1676.9999999699999;;;;;
13;602971201;;1676.9999999699999;0.0;;;
13;602974799;1509.99999905;;;;;
13;602974801;;1509.99999905;0.0;;;
13;602978399;1203.00000063;;;;;
13;602978401;;1203.00000063;0.0;;;
13;602981999;1021.99999996;;;;;
13;602982001;;1021.99999996;0.0;;;
13;602985599;1127.00000112;;;;;
13;602985601;;1127.00000112;0.0;;;
13;602989199;1161.00000138;;;;;
13;602989201;;1161.00000138;0.0;;;
13;602992799;1018.0000004650001;;;;;
