AgentId;TimeStep;TotalAwardedPowerInMW;ElectricityPriceInEURperMWH;DispatchSystemCostInEUR
1;599184000;4041.5555555555557;39.39829310344827;21362.957517371662
1;599187600;4037.777777777778;39.39829310344827;21096.790603038764
1;599191200;3934.5555555555557;39.39829310344827;21129.76687706546
1;599194800;3890.6666666666665;39.39829310344827;20201.71523191189
1;599198400;3937.333333333333;39.39829310344827;21332.336603419433
1;599202000;4007.777777777778;39.39829310344827;21488.974773416172
1;599205600;4185.777777777777;39.39829310344827;20800.00257412492
1;599209200;4479.777777777777;36.02501666666665;19400.86778400158
1;599212800;4548.666666666666;39.39829310344827;19943.274060723405
1;599216400;4713.666666666666;39.39829310344827;21511.38926563575
1;599220000;5068.333333333333;39.39829310344827;24011.913987531996
1;599223600;5140.777777777777;39.39829310344827;21514.10971179667
1;599227200;5422.333333333333;39.39829310344827;25939.668147779747
1;599230800;5932.444444444444;39.39829310344827;30120.859588658306
1;599234400;6005.444444444444;39.39829310344827;31022.818406190447
1;599238000;6231.444444444444;42.8696607142857;31894.700078816004
1;599241600;6353.777777777777;39.39829310344827;31095.430890707335
1;599245200;6425.222222222223;39.39829310344827;30683.432775511617
1;599248800;6590.333333333333;39.39829310344827;31271.120070435885
1;599252400;6574.0;42.8696607142857;32260.091562693626
1;599256000;6655.111111111111;42.8696607142857;33021.717860062214
1;599259600;6488.333333333333;39.39829310344827;31126.34211731895
1;599263200;6506.444444444444;42.8696607142857;32038.30624052819
1;599266800;6584.111111111111;42.8696607142857;33032.68511849453
1;599270400;6132.777777777777;42.8696607142857;32009.059773291498
1;599274000;5957.777777777777;39.39829310344827;31346.577778654297
1;599277600;5853.444444444444;42.8696607142857;32115.07829668077
1;599281200;5765.0;39.39829310344827;30296.04240366438
1;599284800;6009.444444444444;39.39829310344827;31268.84778683479
1;599288400;6570.666666666666;39.39829310344827;31426.66365412477
1;599292000;6724.888888888889;42.8696607142857;32200.380313090336
1;599295600;6885.555555555556;42.8696607142857;32346.39787825752
1;599299200;7996.0;53.990019999999994;80471.3101709671
1;599302800;8176.0;53.990019999999994;85475.78635571164
1;599306400;8138.0;57.981270833333326;86259.499777092
1;599310000;7846.0;53.990019999999994;73818.18411557014
1;599313600;7832.0;53.990019999999994;73417.54788058304
1;599317200;8168.0;53.990019999999994;82497.19935811289
1;599320800;8299.0;57.981270833333326;89470.94601320387
1;599324400;8462.0;57.981270833333326;97829.0967392395
1;599328000;8541.0;62.145673913043474;101614.6468126471
1;599331600;8898.0;57.981270833333326;99235.57733037701
1;599335200;8953.0;62.145673913043474;112115.6058429045
1;599338800;8731.0;62.145673913043474;107655.9021657995
1;599342400;8478.0;57.981270833333326;98926.39048944743
1;599346000;7913.0;57.981270833333326;86359.50743785007
1;599349600;7721.0;53.990019999999994;85628.08440225112
1;599353200;7428.0;53.990019999999994;74176.66742134957
1;599356800;6670.0;46.450018518518505;49756.34724117516
1;599360400;6605.0;42.8696607142857;42437.85298229809
1;599364000;6537.0;42.8696607142857;38061.854353949224
1;599367600;6456.555555555556;42.8696607142857;32503.812117325535
1;599371200;6415.555555555556;42.8696607142857;33359.27027256153
1;599374800;6649.0;42.8696607142857;42383.015873766235
1;599378400;7877.0;57.981270833333326;90450.7541779228
1;599382000;9436.0;62.145673913043474;115722.24369632268
1;599385600;9792.0;62.145673913043474;115807.66884228402
1;599389200;8768.0;62.145673913043474;114729.75152475719
1;599392800;8780.0;62.145673913043474;113570.24036606422
1;599396400;9627.0;62.145673913043474;116059.0239079519
1;599400000;10478.0;66.5068409090909;117225.55447390837
1;599403600;11031.0;71.09288095238094;146595.06700748368
1;599407200;9828.0;62.145673913043474;116166.7187918913
1;599410800;9823.0;62.145673913043474;114855.26757283996
1;599414400;9925.0;62.145673913043474;115513.17795730785
1;599418000;10977.0;62.145673913043474;114998.75864859481
1;599421600;9993.0;62.145673913043474;116263.62601021322
1;599425200;9793.0;62.145673913043474;115816.4203958382
1;599428800;9487.0;62.145673913043474;115784.53287882156
1;599432400;8175.0;62.145673913043474;114671.1312357873
1;599436000;8142.0;66.5068409090909;117089.06275734825
1;599439600;7885.0;66.5068409090909;118041.0050786061
1;599443200;7317.0;57.981270833333326;98493.04995042745
1;599446800;7160.0;57.981270833333326;95943.98606708435
1;599450400;7035.0;57.981270833333326;90986.05768318148
1;599454000;6666.0;53.990019999999994;73245.85701347425
1;599457600;6370.0;50.151942307692295;58212.01389957838
1;599461200;7041.0;57.981270833333326;88016.39861390773
1;599464800;7597.0;62.145673913043474;106699.2802067064
1;599468400;8155.0;66.5068409090909;117506.99696518933
1;599472000;8121.0;62.145673913043474;116229.47317659664
1;599475600;8410.0;62.145673913043474;116228.9275752959
1;599479200;8351.0;66.5068409090909;118358.29667474478
1;599482800;8255.0;66.5068409090909;118383.43978437244
1;599486400;8031.0;66.5068409090909;118651.58690511211
1;599490000;7748.0;66.5068409090909;116935.93474368812
1;599493600;7371.0;66.5068409090909;118161.65443822245
1;599497200;7135.0;66.5068409090909;117832.2028570904
1;599500800;7000.0;62.145673913043474;116272.37945516882
1;599504400;7143.0;62.145673913043474;115944.75163680663
1;599508000;7256.0;62.145673913043474;115780.000130796
1;599511600;6959.0;62.145673913043474;113515.21243521948
1;599515200;6665.0;57.981270833333326;94949.8513525688
1;599518800;6512.0;53.990019999999994;76001.5457848564
1;599522400;5865.888888888889;42.8696607142857;42685.22920274716
1;599526000;6063.555555555556;42.8696607142857;44370.55529917071
1;599529600;6072.444444444444;42.8696607142857;43159.26506125371
