946080000;829.579493
946083600;817.934501
946087200;798.008988
946090800;783.3900065
946094400;787.4317825
946098000;818.318292
946101600;856.8518295
946105200;919.127573
946108800;995.7543385
946112400;998.7477295
946116000;970.0548095
946119600;985.2833515
946123200;1000.773163
946126800;1011.515931
946130400;1023.402525
946134000;1052.982868
946137600;1094.964397
946141200;1190.473494
946144800;1170.869739
946148400;1112.772089
946152000;1068.463936
946155600;1021.048483
946159200;957.353652
946162800;892.7453755
946166400;832.547133
946170000;809.277598
946173600;796.6076445
946177200;803.32801
946180800;832.421731
946184400;896.663798
946188000;988.189012
946191600;1095.72197
946195200;1210.892217
946198800;1220.894302
946202400;1174.669556
946206000;1158.015475
946209600;1154.255146
946213200;1155.417482
946216800;1171.440469
946220400;1222.069058
946224000;1264.368327
946227600;1374.989691
946231200;1340.002735
946234800;1272.061913
946238400;1206.558606
946242000;1124.979767
946245600;1034.342221
946249200;962.8151835
946252800;893.3202045
946256400;867.635017
946260000;851.390056
946263600;854.0745385
946267200;875.3174925
946270800;934.6996215
946274400;996.532982
946278000;1039.918259
946281600;1090.462756
946285200;1118.477474
946288800;1144.689032
946292400;1151.568901
946296000;1149.617069
946299600;1146.598684
946303200;1153.583572
946306800;1176.223107
946310400;1205.077174
946314000;1245.494884
946317600;1225.557703
946321200;1187.525899
946324800;1145.965481
946328400;1077.786813
946332000;995.9195125
946335600;933.902253
946339200;883.1093245
946342800;859.928617
946346400;842.8621275
946350000;846.6835535
946353600;867.748299
946357200;915.6769345
946360800;957.2825605
946364400;985.0430795
946368000;1020.304602
946371600;1036.039894
946375200;1055.80917
946378800;1071.162797
946382400;1080.314254
946386000;1076.516071
946389600;1072.047752
946393200;1076.884407
946396800;1101.091586
946400400;1172.537081
946404000;1163.685807
946407600;1128.777944
946411200;1081.932811
946414800;1018.739997
946418400;949.8483345
946422000;884.9973015
946425600;830.8985675
946429200;809.304645
946432800;799.3959185
946436400;805.081843
946440000;830.7877365
946443600;889.122299
946447200;996.6275515
946450800;1153.206243
946454400;1288.973945
946458000;1287.715299
946461600;1238.072288
946465200;1236.738278
946468800;1244.095784
946472400;1254.5724
946476000;1252.981759
946479600;1268.603886
946483200;1302.282736
946486800;1368.494261
946490400;1307.688398
946494000;1228.562439
946497600;1161.385234
946501200;1089.041442
946504800;1007.679545
946508400;932.2151565
946512000;863.785027
946515600;842.877522
946519200;836.7014705
946522800;844.6477465
946526400;874.1052015
946530000;941.80278
946533600;1051.3529
946537200;1215.213539
946540800;1341.792462
946544400;1325.425031
946548000;1260.898031
946551600;1238.887726
946555200;1232.474277
946558800;1236.82199
946562400;1250.005139
946566000;1291.894318
946569600;1330.006017
946573200;1410.233424
946576800;1351.539889
946580400;1279.710082
946584000;1213.123607
946587600;1139.318701
946591200;1047.020171
946594800;964.727232
946598400;894.09591
946602000;867.4854195
946605600;855.0027185
946609200;858.346451
946612800;881.307853
946616400;943.103381
946620000;1042.886689
946623600;1190.296868
946627200;1312.47454
946630800;1302.957056
946634400;1245.559215
946638000;1228.209874
946641600;1217.269193
946645200;1220.666224
946648800;1221.8466
946652400;1235.406958
946656000;1264.122214
946659600;1338.600028
946663200;1266.076675
946666800;1186.889144
946670400;1113.436498
946674000;1043.521848
946677600;966.9883285
946681200;909.8094175
946684800;848.070796
946688400;824.802233
946692000;812.8292545
946695600;816.2509445
946699200;837.247449
946702800;894.965319
946706400;993.6184775
946710000;1149.994384
946713600;1284.172126
946717200;1286.151058
946720800;1234.563662
946724400;1235.629544
946728000;1244.038612
946731600;1255.674285
946735200;1251.230596
946738800;1275.532227
946742400;1300.150983
946746000;1361.515885
946749600;1310.274803
946753200;1234.755672
946756800;1169.225346
946760400;1093.095043
946764000;1011.086869
946767600;942.358577
946771200;874.482301
946774800;851.417771
946778400;839.7689325
946782000;845.3013875
946785600;873.5142555
946789200;942.9942315
946792800;1056.552833
946796400;1210.104789
946800000;1348.193903
946803600;1348.958556
946807200;1288.197339
946810800;1267.800122
946814400;1261.157453
946818000;1267.163392
946821600;1269.835988
946825200;1303.077783
