946080000;69302.87000000001
946083600;69279.6
946087200;69279.6
946090800;62935.86
946094400;60021.259999999995
946098000;58682.65
946101600;56302.48
946105200;51886.9
946108800;51507.43
946112400;52533.0
946116000;55873.61
946119600;59508.409999999996
946123200;64039.82000000001
946126800;65346.450000000004
946130400;64054.25
946134000;63553.1
946137600;63628.37
946141200;67913.56
946144800;74856.99
946148400;76683.75
946152000;75508.94
946155600;72850.57
946159200;72736.17
946162800;74404.98
946166400;69608.5
946170000;65175.5
946173600;62754.9
946177200;61317.75
946180800;60729.63
946184400;61853.740000000005
946188000;64613.51
946191600;70624.06
946195200;80202.59000000001
946198800;86599.89000000001
946202400;89895.65000000001
946206000;92682.85
946209600;95273.1
946213200;95561.31
946216800;94421.21
946220400;92830.66
946224000;92235.26
946227600;93976.48000000001
946231200;98148.7
946234800;94879.06999999999
946238400;94735.68000000001
946242000;89159.72
946245600;86607.17
946249200;86175.44
946252800;79555.06
946256400;75083.06
946260000;71907.55
946263600;70521.1
946267200;70241.6
946270800;70948.54000000001
946274400;72388.42
946278000;77506.65000000001
946281600;86020.48000000001
946285200;90924.21
946288800;93062.45
946292400;95051.45
946296000;96950.62
946299600;96901.35
946303200;95346.94
946306800;93870.79000000001
946310400;93233.40000000001
946314000;95220.97
946317600;99856.64000000001
946321200;99178.69
946324800;96003.18000000001
946328400;90950.21
946332000;88335.39000000001
946335600;87283.69
946339200;81471.65000000001
946342800;76575.07
946346400;73622.77
946350000;71656.91
946353600;71260.02
946357200;72178.47
946360800;73729.89
946364400;78821.99
946368000;87595.17
946371600;91709.41
946375200;93693.99
946378800;95696.12
946382400;97566.3
946386000;97041.88
946389600;95793.1
946393200;94576.3
946396800;94135.86
946400400;96113.29000000001
946404000;100078.29000000001
946407600;100156.55
946411200;96760.81999999999
946414800;91494.91
946418400;89011.91
946422000;88213.71
946425600;82449.51
946429200;77666.03
946432800;74451.39
946436400;72456.54000000001
946440000;72092.93000000001
946443600;72750.6
946447200;74645.48
946450800;79666.6
946454400;88171.72
946458000;93295.67
946461600;95500.47
946465200;97637.28000000001
946468800;99790.08000000002
946472400;99406.19
946476000;98164.56
946479600;96921.63
946483200;96694.26
946486800;97870.5
946490400;101132.98000000001
946494000;100444.76
946497600;97169.41
946501200;91735.41
946504800;89329.24
946508400;88867.09000000001
946512000;83259.28
946515600;78417.82
946519200;74836.70999999999
946522800;73030.23
946526400;72588.36
946530000;72259.59000000001
946533600;72944.82
946537200;75840.7
946540800;82523.35
946544400;87079.46
946548000;89436.36
946551600;91681.85
946555200;93689.7
946558800;93388.36
946562400;90782.25
946566000;88825.1
946569600;88415.08000000002
946573200;90414.22
946576800;95028.31
946580400;94253.25
946584000;91135.72
946587600;86318.83000000002
946591200;84670.3
946594800;85490.21
946598400;81131.18000000001
946602000;77335.7
946605600;74155.90000000001
946609200;72101.64
946612800;70715.32
946616400;69906.85
946620000;68022.24
946623600;65675.35
946627200;69485.39
946630800;75430.68000000001
946634400;79792.57
946638000;82763.85
946641600;84806.41
946645200;84586.32
946648800;82607.33
946652400;80950.09000000001
946656000;81303.56
946659600;84031.48
946663200;89775.40000000001
946666800;89424.79000000001
946670400;85876.96
946674000;80831.27
946677600;79213.16
946681200;80902.25
946684800;77710.88
946688400;73614.06
946692000;69634.5
946695600;67019.68000000001
946699200;66051.95999999999
946702800;64698.920000000006
946706400;62178.22
946710000;57952.44
946713600;59217.21
946717200;63086.53
946720800;68591.51
946724400;73049.08
946728000;77825.28
946731600;77219.74
946735200;74042.8
946738800;71995.95
946742400;71257.03
946746000;74497.8
946749600;82863.82
946753200;85487.35
946756800;84310.98
946760400;80687.88
946764000;80851.55
946767600;83107.18000000001
946771200;79034.93000000001
946774800;75306.14
946778400;72862.14
946782000;71480.11
946785600;71057.09000000001
946789200;71859.70999999999
946792800;75726.17
946796400;83259.28
946800000;96347.94
946803600;100000.03000000001
946807200;99913.19
946810800;100759.23000000001
946814400;101654.41
946818000;101228.53000000001
946821600;100824.36
946825200;99451.04000000001
946828800;98707.83000000002
946832400;99692.97
946836000;105448.46
946839600;104832.78000000001
946843200;102394.76
946846800;97469.31999999999
946850400;94344.51
946854000;93172.56
946857600;88213.71
946861200;84780.41
946864800;83118.75
946868400;81946.8
946872000;80793.7
946875600;80950.09000000001
946879200;81154.32
946882800;89284.26
946886400;99498.88
946890000;102115.13
946893600;101229.96
946897200;101992.01999999999
946900800;102903.19
946904400;102494.73000000001
946908000;101784.8
946911600;100640.41
946915200;99790.08000000002
946918800;100633.13
946922400;106078.7
946926000;105649.83000000002
946929600;102835.06999999999
946933200;97386.64000000001
946936800;94819.66
946940400;94005.47
946944000;88723.7
946947600;84590.61
946951200;82158.31
946954800;80340.26
946958400;79433.38
946962000;79836.12000000001
946965600;82517.5
946969200;90083.89000000001
946972800;99994.31
946976400;102714.81999999999
946980000;101935.47
946983600;102585.99
946987200;103382.76
946990800;102674.26
946994400;101905.05
946998000;101014.16
947001600;100550.58000000002
947005200;102422.19
947008800;107580.98000000001
947012400;106478.58000000002
947016000;102978.59000000001
947019600;97231.68000000001
947023200;94500.90000000001
947026800;92998.62
947030400;86909.94
947034000;82575.48
947037600;79581.06
947041200;77563.07
947044800;76876.41
947048400;77492.09000000001
947052000;79859.26
947055600;87971.78000000001
947059200;98150.13
947062800;101448.75
947066400;101021.44
947070000;101887.76
947073600;102952.46
947077200;102122.41
947080800;101429.90000000001
947084400;100350.64000000001
947088000;99449.61
947091600;100424.48000000001
947095200;105119.69
947098800;104501.15000000001
947102400;101741.38
947106000;96585.58000000002
947109600;93646.28000000001
947113200;92239.55
947116800;86307.26
947120400;81464.37000000001
947124000;79197.17
947127600;77650.04000000001
947131200;76932.95999999999
947134800;77889.11
947138400;80178.02
947142000;88281.83000000002
947145600;98332.65000000001
947149200;101666.11
947152800;101429.90000000001
947156400;102383.19
947160000;102570.0
947163600;101629.84000000001
947167200;99562.58000000002
947170800;97467.76
947174400;96274.1
947178000;98015.45
947181600;104495.3
947185200;104085.28000000001
947188800;100018.88
947192400;93792.53000000001
947196000;91521.04000000001
947199600;91839.8
947203200;88170.29000000001
947206800;84810.83
947210400;82255.29000000001
947214000;80434.38
947217600;78390.26
947221200;76683.75
947224800;74194.90000000001
947228400;71271.59000000001
947232000;75010.52
947235600;79847.69
947239200;83816.98
947242800;86394.23000000001
947246400;87603.88
947250000;86692.58000000002
947253600;83787.99
947257200;81294.85
947260800;80572.05
947264400;82353.83
947268000;90915.5
947271600;92004.90000000001
947275200;88573.03000000001
947278800;83496.92
947282400;81990.22
947286000;84153.16
947289600;80952.95
947293200;77416.82
947296800;74393.41
947300400;72530.38
947304000;71003.53
947307600;69683.77
947311200;66693.77
947314800;61524.97
947318400;62754.9
947322000;67531.1
947325600;73092.5
947329200;77293.70999999999
947332800;81125.33
947336400;79641.90000000001
947340000;76466.52
947343600;74212.32
947347200;73305.44
947350800;75440.82
947354400;84689.15000000001
947358000;87931.22
947361600;86530.34000000001
947365200;83604.04000000001
947368800;83660.59000000001
947372400;86524.62
947376000;83272.28
947379600;80345.98
947383200;78514.93000000001
947386800;76593.92
947390400;75159.76
947394000;75427.82
947397600;79666.6
947401200;88922.08000000002
947404800;99940.75
947408400;102539.58000000002
947412000;102245.51999999999
947415600;102643.84000000001
947419200;102801.79000000001
947422800;102326.64000000001
947426400;101687.81999999999
947430000;100485.45
947433600;99259.81
947437200;98906.34000000001
947440800;105883.18000000001
947444400;106498.86
947448000;103456.6
947451600;98707.83000000002
947455200;95428.06
947458800;94253.25
947462400;89036.61
947466000;84949.93000000001
947469600;82771.13
947473200;80955.94
947476800;79964.95
947480400;80211.3
947484000;82850.69
947487600;90772.11
947491200;101205.39000000001
947494800;103941.89000000001
947498400;104057.85
947502000;105035.71
947505600;106130.83000000002
947509200;105673.1
947512800;104831.35
947516400;104199.81
