ObjectClass,AgentId,TimeStamp,variable,value
VariableRenewableOperator,20,2021-01-01T02:00:00,AwardedPowerInMWH,6600.0
VariableRenewableOperator,20,2021-01-01T03:00:00,AwardedPowerInMWH,7700.000000000001
VariableRenewableOperator,20,2021-01-01T04:00:00,AwardedPowerInMWH,8250.0
VariableRenewableOperator,20,2021-01-01T05:00:00,AwardedPowerInMWH,9350.0
VariableRenewableOperator,20,2021-01-01T06:00:00,AwardedPowerInMWH,9900.0
VariableRenewableOperator,20,2021-01-01T07:00:00,AwardedPowerInMWH,11000.0
VariableRenewableOperator,20,2021-01-01T08:00:00,AwardedPowerInMWH,12100.0
VariableRenewableOperator,20,2021-01-01T09:00:00,AwardedPowerInMWH,13200.0
VariableRenewableOperator,20,2021-01-01T10:00:00,AwardedPowerInMWH,13750.0
VariableRenewableOperator,20,2021-01-01T11:00:00,AwardedPowerInMWH,13200.0
VariableRenewableOperator,20,2021-01-01T12:00:00,AwardedPowerInMWH,11550.0
VariableRenewableOperator,20,2021-01-01T13:00:00,AwardedPowerInMWH,11000.0
VariableRenewableOperator,20,2021-01-01T14:00:00,AwardedPowerInMWH,9900.0
VariableRenewableOperator,20,2021-01-01T15:00:00,AwardedPowerInMWH,9350.0
VariableRenewableOperator,20,2021-01-01T16:00:00,AwardedPowerInMWH,8800.0
VariableRenewableOperator,20,2021-01-01T17:00:00,AwardedPowerInMWH,9350.0
VariableRenewableOperator,20,2021-01-01T18:00:00,AwardedPowerInMWH,10450.0
VariableRenewableOperator,20,2021-01-01T19:00:00,AwardedPowerInMWH,12100.0
VariableRenewableOperator,20,2021-01-01T20:00:00,AwardedPowerInMWH,13750.0
VariableRenewableOperator,20,2021-01-01T21:00:00,AwardedPowerInMWH,16500.0
VariableRenewableOperator,20,2021-01-01T22:00:00,AwardedPowerInMWH,16744.0
VariableRenewableOperator,20,2021-01-01T23:00:00,AwardedPowerInMWH,14968.0
VariableRenewableOperator,10,2021-01-01T00:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T01:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T02:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T03:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T04:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T05:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T06:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T07:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T08:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T09:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T10:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T11:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T12:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T13:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T14:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T15:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T16:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T17:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T18:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T19:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T20:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T21:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T22:00:00,CostsInEUR,0.0
VariableRenewableOperator,10,2021-01-01T23:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T00:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T01:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T02:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T03:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T04:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T05:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T06:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T07:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T08:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T09:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T10:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T11:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T12:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T13:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T14:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T15:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T16:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T17:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T18:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T19:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T20:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T21:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T22:00:00,CostsInEUR,0.0
VariableRenewableOperator,20,2021-01-01T23:00:00,CostsInEUR,0.0
