AgentId;TimeStep;RequestedEnergyInMWH;AwardedEnergyInMWH
5;952613999;15554.7;
5;952614004;;0.0
5;952617599;14680.4319;
5;952617604;;0.0
5;952621199;13794.829;
5;952621204;;0.0
5;952624799;14113.7072;
5;952624804;;0.0
5;952628399;15150.6265;
5;952628404;;0.0
5;952631999;14681.567;
5;952632004;;0.0
5;952635599;13360.5211;
5;952635604;;0.0
5;952639199;11842.8029;
5;952639204;;0.0
5;952642799;10530.4441;
5;952642804;;0.0
5;952646399;9428.8275;
5;952646404;;0.0
5;952649999;8990.4633;
5;952650004;;0.0
5;952653599;8877.7579;
5;952653604;;0.0
5;952657199;8949.1333;
5;952657204;;0.0
5;952660799;9128.5297;
5;952660804;;0.0
5;952664399;9747.0541;
5;952664404;;0.0
5;952667999;11009.4449;
5;952668004;;0.0
5;952671599;13430.6143;
5;952671604;;0.0
5;952675199;15653.9208;
5;952675204;;0.0
5;952678799;16141.3921;
5;952678804;;0.0
5;952682399;16132.2029;
5;952682404;;0.0
5;952685999;16185.4527;
5;952686004;;0.0
5;952689599;15572.4991;
5;952689604;;0.0
5;952693199;15797.2179;
5;952693204;;0.0
5;952696799;15941.309;
5;952696804;;0.0
5;952700399;15658.495;
5;952700404;;0.0
5;952703999;14809.6849;
5;952704004;;0.0
5;952707599;13900.3544;
5;952707604;;0.0
5;952711199;14186.9472;
5;952711204;;0.0
5;952714799;15313.7945;
5;952714804;;0.0
5;952718399;14734.5336;
5;952718404;;0.0
5;952721999;13375.2393;
5;952722004;;0.0
5;952725599;11872.5076;
5;952725604;;0.0
5;952729199;10585.5531;
5;952729204;;0.0
5;952732799;9491.8519;
5;952732804;;0.0
5;952736399;9118.7312;
5;952736404;;0.0
5;952739999;8969.7155;
5;952740004;;0.0
5;952743599;9047.2847;
5;952743604;;0.0
5;952747199;9253.5439;
5;952747204;;0.0
5;952750799;9876.815;
5;952750804;;0.0
5;952754399;11191.0138;
5;952754404;;0.0
5;952757999;13716.3227;
5;952758004;;0.0
5;952761599;15851.4814;
5;952761604;;0.0
5;952765199;16289.4842;
5;952765204;;0.0
5;952768799;16320.6404;
5;952768804;;0.0
5;952772399;16326.6529;
5;952772404;;0.0
5;952775999;15696.0323;
5;952776004;;0.0
5;952779599;15793.6119;
5;952779604;;0.0
5;952783199;15823.9578;
5;952783204;;0.0
5;952786799;15463.3768;
5;952786804;;0.0
5;952790399;14643.2566;
5;952790404;;0.0
5;952793999;13795.6411;
5;952794004;;0.0
5;952797599;14091.909;
5;952797604;;0.0
5;952801199;15164.8246;
5;952801204;;0.0
5;952804799;14664.4789;
5;952804804;;0.0
5;952808399;13348.5492;
5;952808404;;0.0
5;952811999;11799.0823;
5;952812004;;0.0
5;952815599;10486.4008;
5;952815604;;0.0
5;952819199;9504.2677;
5;952819204;;0.0
5;952822799;9117.4792;
5;952822804;;0.0
5;952826399;8944.9268;
5;952826404;;0.0
5;952829999;9029.7061;
5;952830004;;0.0
5;952833599;9233.8513;
5;952833604;;0.0
5;952837199;9812.4369;
5;952837204;;0.0
5;952840799;11093.2816;
5;952840804;;0.0
5;952844399;13480.1808;
5;952844404;;0.0
5;952847999;15703.1231;
5;952848004;;0.0
5;952851599;16214.0647;
5;952851604;;0.0
5;952855199;16232.5954;
5;952855204;;0.0
5;952858799;16176.0711;
5;952858804;;0.0
5;952862399;15529.0607;
5;952862404;;0.0
5;952865999;15564.1343;
5;952866004;;0.0
5;952869599;15556.4749;
5;952869604;;0.0
5;952873199;14950.1946;
5;952873204;;0.0
5;952876799;14276.6089;
5;952876804;;0.0
5;952880399;13942.7892;
5;952880404;;0.0
5;952883999;14187.6938;
5;952884004;;0.0
5;952887599;14931.1215;
5;952887604;;0.0
5;952891199;14346.1855;
5;952891204;;0.0
5;952894799;13204.4921;
5;952894804;;0.0
5;952898399;12060.2764;
5;952898404;;0.0
5;952901999;10868.5942;
5;952902004;;0.0
5;952905599;9702.6783;
5;952905604;;0.0
5;952909199;9201.5289;
5;952909204;;0.0
5;952912799;8946.2524;
5;952912804;;0.0
5;952916399;8981.9673;
5;952916404;;0.0
5;952919999;9170.4821;
5;952920004;;0.0
5;952923599;9618.215;
5;952923604;;0.0
5;952927199;10221.78;
5;952927204;;0.0
5;952930799;11058.9406;
5;952930804;;0.0
5;952934399;12000.0022;
5;952934404;;0.0
5;952937999;12685.9111;
5;952938004;;0.0
5;952941599;13023.7491;
5;952941604;;0.0
5;952945199;13078.4393;
5;952945204;;0.0
5;952948799;12698.9496;
5;952948804;;0.0
5;952952399;12530.6864;
5;952952404;;0.0
5;952955999;12330.8264;
5;952956004;;0.0
5;952959599;12195.1881;
5;952959604;;0.0
5;952963199;12251.2314;
5;952963204;;0.0
5;952966799;12684.3314;
5;952966804;;0.0
5;952970399;12918.3939;
5;952970404;;0.0
5;952973999;13431.436;
5;952974004;;0.0
5;952977599;12954.4286;
5;952977604;;0.0
5;952981199;12184.2468;
5;952981204;;0.0
5;952984799;11453.1837;
5;952984804;;0.0
5;952988399;10575.7227;
5;952988404;;0.0
5;952991999;9561.8528;
5;952992004;;0.0
5;952995599;9135.1261;
5;952995604;;0.0
5;952999199;8977.6165;
5;952999204;;0.0
5;953002799;9039.7758;
5;953002804;;0.0
5;953006399;9091.5238;
5;953006404;;0.0
5;953009999;9453.8268;
5;953010004;;0.0
5;953013599;9823.613;
5;953013604;;0.0
5;953017199;10236.7263;
5;953017204;;0.0
5;953020799;10467.7551;
5;953020804;;0.0
5;953024399;10986.1287;
5;953024404;;0.0
5;953027999;11509.1315;
5;953028004;;0.0
5;953031599;11665.3842;
5;953031604;;0.0
5;953035199;11694.6964;
5;953035204;;0.0
5;953038799;11582.4928;
5;953038804;;0.0
5;953042399;11456.8024;
5;953042404;;0.0
5;953045999;11321.641;
5;953046004;;0.0
5;953049599;11472.5509;
5;953049604;;0.0
5;953053199;12033.6763;
5;953053204;;0.0
5;953056799;12635.6644;
5;953056804;;0.0
5;953060399;13123.3507;
5;953060404;;0.0
5;953063999;12694.0064;
5;953064004;;0.0
5;953067599;12009.5663;
5;953067604;;0.0
5;953071199;11178.569;
5;953071204;;0.0
5;953074799;10084.0732;
5;953074804;;0.0
5;953078399;9116.5169;
5;953078404;;0.0
5;953081999;8855.4822;
5;953082004;;0.0
5;953085599;8724.2822;
5;953085604;;0.0
5;953089199;8776.2814;
5;953089204;;0.0
5;953092799;9016.5645;
5;953092804;;0.0
5;953096399;9635.2466;
5;953096404;;0.0
5;953099999;10813.7027;
5;953100004;;0.0
5;953103599;13298.0428;
5;953103604;;0.0
5;953107199;15571.5904;
5;953107204;;0.0
5;953110799;16214.9884;
5;953110804;;0.0
5;953114399;16137.5546;
5;953114404;;0.0
5;953117999;16237.3319;
5;953118004;;0.0
5;953121599;15558.2553;
5;953121604;;0.0
5;953125199;15808.7789;
5;953125204;;0.0
5;953128799;15788.4055;
5;953128804;;0.0
5;953132399;15438.5638;
5;953132404;;0.0
5;953135999;14624.4743;
5;953136004;;0.0
5;953139599;13591.6382;
5;953139604;;0.0
5;953143199;13684.2292;
5;953143204;;0.0
5;953146799;14894.6617;
5;953146804;;0.0
5;953150399;14320.8712;
5;953150404;;0.0
5;953153999;12985.5521;
5;953154004;;0.0
5;953157599;11543.3443;
5;953157604;;0.0
5;953161199;10218.5548;
5;953161204;;0.0
5;953164799;9129.6373;
5;953164804;;0.0
5;953168399;8756.7194;
5;953168404;;0.0
5;953171999;8592.3572;
5;953172004;;0.0
5;953175599;8601.4208;
5;953175604;;0.0
5;953179199;8784.7311;
5;953179204;;0.0
5;953182799;9383.6066;
5;953182804;;0.0
5;953186399;10641.5029;
5;953186404;;0.0
5;953189999;13163.5371;
5;953190004;;0.0
5;953193599;15456.5811;
5;953193604;;0.0
5;953197199;16002.3213;
5;953197204;;0.0
5;953200799;16070.8133;
5;953200804;;0.0
5;953204399;16112.8975;
5;953204404;;0.0
5;953207999;15398.1464;
5;953208004;;0.0
5;953211599;15688.7721;
5;953211604;;0.0
5;953215199;15566.3752;
5;953215204;;0.0
5;953218799;15216.8066;
5;953218804;;0.0
5;953222399;14347.2241;
5;953222404;;0.0
5;953225999;13342.5141;
5;953226004;;0.0
5;953229599;13563.919;
5;953229604;;0.0
5;953233199;14754.2596;
5;953233204;;0.0
5;953236799;14495.4434;
5;953236804;;0.0
5;953240399;13211.9859;
5;953240404;;0.0
5;953243999;11646.4955;
5;953244004;;0.0
5;953247599;10327.002;
5;953247604;;0.0
5;953251199;9189.2686;
5;953251204;;0.0
5;953254799;8772.0862;
5;953254804;;0.0
5;953258399;8655.0805;
5;953258404;;0.0
5;953261999;8675.6631;
5;953262004;;0.0
5;953265599;8825.7139;
5;953265604;;0.0
5;953269199;9407.1712;
5;953269204;;0.0
5;953272799;10614.4671;
5;953272804;;0.0
5;953276399;13117.1357;
5;953276404;;0.0
5;953279999;15429.722;
5;953280004;;0.0
5;953283599;16007.0966;
5;953283604;;0.0
5;953287199;15992.6184;
5;953287204;;0.0
5;953290799;16048.6656;
5;953290804;;0.0
5;953294399;15381.6755;
5;953294404;;0.0
5;953297999;15630.6236;
5;953298004;;0.0
5;953301599;15717.799;
5;953301604;;0.0
5;953305199;15339.558;
5;953305204;;0.0
5;953308799;14433.1014;
5;953308804;;0.0
5;953312399;13394.4303;
5;953312404;;0.0
5;953315999;13543.4942;
5;953316004;;0.0
5;953319599;14723.1352;
5;953319604;;0.0
5;953323199;14307.035;
5;953323204;;0.0
5;953326799;13035.524;
5;953326804;;0.0
5;953330399;11460.1799;
5;953330404;;0.0
5;953333999;10174.8756;
5;953334004;;0.0
5;953337599;9177.9192;
5;953337604;;0.0
5;953341199;8840.8788;
5;953341204;;0.0
5;953344799;8718.1052;
5;953344804;;0.0
5;953348399;8769.2311;
5;953348404;;0.0
5;953351999;8982.9403;
5;953352004;;0.0
5;953355599;9614.9414;
5;953355604;;0.0
5;953359199;10828.9156;
5;953359204;;0.0
5;953362799;13234.9122;
5;953362804;;0.0
5;953366399;15305.4959;
5;953366404;;0.0
5;953369999;15718.392;
5;953370004;;0.0
5;953373599;15697.9474;
5;953373604;;0.0
5;953377199;15723.4483;
5;953377204;;0.0
5;953380799;15178.8203;
5;953380804;;0.0
5;953384399;15392.1453;
5;953384404;;0.0
5;953387999;15428.3683;
5;953388004;;0.0
5;953391599;15091.3171;
5;953391604;;0.0
5;953395199;14276.6282;
5;953395204;;0.0
5;953398799;13368.4326;
5;953398804;;0.0
5;953402399;13502.5396;
5;953402404;;0.0
5;953405999;14685.0966;
5;953406004;;0.0
5;953409599;14381.6692;
5;953409604;;0.0
5;953413199;13067.9319;
5;953413204;;0.0
5;953416799;11525.2984;
5;953416804;;0.0
5;953420399;10198.9238;
5;953420404;;0.0
5;953423999;9242.8529;
5;953424004;;0.0
5;953427599;8858.993;
5;953427604;;0.0
5;953431199;8664.8723;
5;953431204;;0.0
5;953434799;8724.2964;
5;953434804;;0.0
5;953438399;8901.252;
5;953438404;;0.0
5;953441999;9505.0551;
5;953442004;;0.0
5;953445599;10752.5529;
5;953445604;;0.0
5;953449199;13099.6655;
5;953449204;;0.0
5;953452799;15254.3399;
5;953452804;;0.0
5;953456399;15867.8489;
5;953456404;;0.0
5;953459999;15887.3256;
5;953460004;;0.0
5;953463599;15867.364;
5;953463604;;0.0
5;953467199;15166.4032;
5;953467204;;0.0
5;953470799;15183.723;
5;953470804;;0.0
5;953474399;15097.2021;
5;953474404;;0.0
5;953477999;14388.3022;
5;953478004;;0.0
5;953481599;13706.8834;
5;953481604;;0.0
5;953485199;13275.9912;
5;953485204;;0.0
5;953488799;13397.5112;
5;953488804;;0.0
5;953492399;14165.3335;
5;953492404;;0.0
5;953495999;13735.2592;
5;953496004;;0.0
5;953499599;12732.668;
5;953499604;;0.0
5;953503199;11639.5312;
5;953503204;;0.0
5;953506799;10503.4817;
5;953506804;;0.0
5;953510399;9425.2331;
5;953510404;;0.0
5;953513999;8931.9641;
5;953514004;;0.0
5;953517599;8736.2832;
5;953517604;;0.0
5;953521199;8739.6481;
5;953521204;;0.0
5;953524799;8852.648;
5;953524804;;0.0
5;953528399;9335.0932;
5;953528404;;0.0
5;953531999;9917.8669;
5;953532004;;0.0
5;953535599;10781.8446;
5;953535604;;0.0
5;953539199;11761.2056;
5;953539204;;0.0
5;953542799;12505.139;
5;953542804;;0.0
5;953546399;12919.4372;
5;953546404;;0.0
5;953549999;12851.807;
5;953550004;;0.0
5;953553599;12518.4003;
5;953553604;;0.0
5;953557199;12316.231;
5;953557204;;0.0
5;953560799;12184.437;
5;953560804;;0.0
5;953564399;12060.8856;
5;953564404;;0.0
5;953567999;12198.5391;
5;953568004;;0.0
5;953571599;12577.2045;
5;953571604;;0.0
5;953575199;12675.37;
5;953575204;;0.0
5;953578799;13227.9607;
5;953578804;;0.0
5;953582399;12807.3374;
5;953582404;;0.0
5;953585999;12118.9184;
5;953586004;;0.0
5;953589599;11399.1075;
5;953589604;;0.0
5;953593199;10507.2293;
5;953593204;;0.0
5;953596799;9535.8954;
5;953596804;;0.0
5;953600399;9143.7555;
5;953600404;;0.0
5;953603999;8789.7613;
5;953604004;;0.0
5;953607599;8781.0708;
5;953607604;;0.0
5;953611199;8999.26;
5;953611204;;0.0
5;953614799;9531.3184;
5;953614804;;0.0
5;953618399;10026.0906;
5;953618404;;0.0
5;953621999;10525.4475;
5;953622004;;0.0
5;953625599;10877.9149;
5;953625604;;0.0
5;953629199;11255.8685;
5;953629204;;0.0
5;953632799;11379.4772;
5;953632804;;0.0
5;953636399;11477.1371;
5;953636404;;0.0
5;953639999;11431.6058;
5;953640004;;0.0
5;953643599;11120.384;
5;953643604;;0.0
5;953647199;10894.8456;
5;953647204;;0.0
5;953650799;10840.4061;
5;953650804;;0.0
5;953654399;11352.3936;
5;953654404;;0.0
5;953657999;11643.7519;
5;953658004;;0.0
5;953661599;11937.9882;
5;953661604;;0.0
5;953665199;12208.1158;
5;953665204;;0.0
5;953668799;11908.9381;
5;953668804;;0.0
5;953672399;11097.6382;
5;953672404;;0.0
5;953675999;10164.9637;
5;953676004;;0.0
5;953679599;9334.6526;
5;953679604;;0.0
5;953683199;8584.1499;
5;953683204;;0.0
5;953686799;8404.9072;
5;953686804;;0.0
5;953690399;8451.3024;
5;953690404;;0.0
5;953693999;8608.9131;
5;953694004;;0.0
5;953697599;9114.4917;
5;953697604;;0.0
5;953701199;10333.6998;
5;953701204;;0.0
5;953704799;12810.5941;
5;953704804;;0.0
5;953708399;15066.8891;
5;953708404;;0.0
5;953711999;16308.6943;
5;953712004;;0.0
5;953715599;16327.6359;
5;953715604;;0.0
5;953719199;16124.8293;
5;953719204;;0.0
5;953722799;15568.6984;
5;953722804;;0.0
5;953726399;15685.8607;
5;953726404;;0.0
5;953729999;15603.0135;
5;953730004;;0.0
5;953733599;15259.5529;
5;953733604;;0.0
5;953737199;14171.5874;
5;953737204;;0.0
5;953740799;12972.8503;
5;953740804;;0.0
5;953744399;12853.0415;
5;953744404;;0.0
5;953747999;13026.6284;
5;953748004;;0.0
5;953751599;13614.3637;
5;953751604;;0.0
5;953755199;13175.1261;
5;953755204;;0.0
5;953758799;11765.6266;
5;953758804;;0.0
5;953762399;10609.1246;
5;953762404;;0.0
5;953765999;9412.9597;
5;953766004;;0.0
5;953769599;8980.002;
5;953769604;;0.0
5;953773199;8776.4385;
5;953773204;;0.0
5;953776799;8821.1968;
5;953776804;;0.0
5;953780399;9034.2903;
5;953780404;;0.0
5;953783999;9473.6004;
5;953784004;;0.0
5;953787599;10702.5295;
5;953787604;;0.0
5;953791199;13174.7016;
5;953791204;;0.0
5;953794799;15717.4403;
5;953794804;;0.0
5;953798399;16395.2048;
5;953798404;;0.0
5;953801999;16301.5881;
5;953802004;;0.0
5;953805599;16121.153;
5;953805604;;0.0
5;953809199;15390.7317;
5;953809204;;0.0
5;953812799;15565.9237;
5;953812804;;0.0
5;953816399;15559.287;
5;953816404;;0.0
5;953819999;15163.8786;
5;953820004;;0.0
5;953823599;14179.7605;
5;953823604;;0.0
5;953827199;12991.6733;
5;953827204;;0.0
5;953830799;12912.436;
5;953830804;;0.0
5;953834399;13262.036;
5;953834404;;0.0
5;953837999;13979.8094;
5;953838004;;0.0
5;953841599;13296.265;
5;953841604;;0.0
5;953845199;11678.4715;
5;953845204;;0.0
5;953848799;10414.7979;
5;953848804;;0.0
5;953852399;9164.3318;
5;953852404;;0.0
5;953855999;8700.4937;
5;953856004;;0.0
5;953859599;8629.3801;
5;953859604;;0.0
5;953863199;8592.1135;
5;953863204;;0.0
5;953866799;8732.8291;
5;953866804;;0.0
5;953870399;9073.3204;
5;953870404;;0.0
5;953873999;10289.9696;
5;953874004;;0.0
5;953877599;12770.654;
5;953877604;;0.0
5;953881199;15206.4011;
5;953881204;;0.0
5;953884799;15786.7685;
5;953884804;;0.0
5;953888399;15735.8541;
5;953888404;;0.0
5;953891999;15494.1254;
5;953892004;;0.0
5;953895599;14757.1924;
5;953895604;;0.0
5;953899199;15002.8692;
5;953899204;;0.0
5;953902799;14944.7532;
5;953902804;;0.0
5;953906399;14661.6507;
5;953906404;;0.0
5;953909999;13769.3344;
5;953910004;;0.0
5;953913599;12542.5933;
5;953913604;;0.0
5;953917199;12499.1801;
5;953917204;;0.0
5;953920799;12941.1029;
5;953920804;;0.0
5;953924399;13453.7193;
5;953924404;;0.0
5;953927999;13049.3889;
5;953928004;;0.0
5;953931599;11459.2016;
5;953931604;;0.0
5;953935199;10230.6818;
5;953935204;;0.0
5;953938799;9217.0407;
5;953938804;;0.0
5;953942399;8655.671;
5;953942404;;0.0
5;953945999;8374.0311;
5;953946004;;0.0
5;953949599;8360.1836;
5;953949604;;0.0
5;953953199;8492.5052;
5;953953204;;0.0
5;953956799;8854.1695;
5;953956804;;0.0
5;953960399;10111.1207;
5;953960404;;0.0
5;953963999;12616.9514;
5;953964004;;0.0
5;953967599;15062.1249;
5;953967604;;0.0
5;953971199;15752.842;
5;953971204;;0.0
5;953974799;15720.6004;
5;953974804;;0.0
5;953978399;15592.9362;
5;953978404;;0.0
5;953981999;15149.381;
5;953982004;;0.0
5;953985599;15305.3098;
5;953985604;;0.0
5;953989199;15290.6955;
5;953989204;;0.0
5;953992799;14898.4175;
5;953992804;;0.0
5;953996399;13889.6942;
5;953996404;;0.0
5;953999999;12659.0756;
5;954000004;;0.0
5;954003599;12484.9444;
5;954003604;;0.0
5;954007199;12894.6429;
5;954007204;;0.0
5;954010799;13511.9188;
5;954010804;;0.0
5;954014399;13024.2723;
5;954014404;;0.0
5;954017999;11584.2897;
5;954018004;;0.0
5;954021599;10396.6339;
5;954021604;;0.0
5;954025199;9279.4646;
5;954025204;;0.0
5;954028799;8732.7836;
5;954028804;;0.0
5;954032399;8522.6013;
5;954032404;;0.0
5;954035999;8575.7104;
5;954036004;;0.0
5;954039599;8734.9459;
5;954039604;;0.0
5;954043199;9141.5917;
5;954043204;;0.0
5;954046799;10392.1922;
5;954046804;;0.0
5;954050399;12844.3819;
5;954050404;;0.0
5;954053999;15152.2878;
5;954054004;;0.0
5;954057599;15782.0392;
5;954057604;;0.0
5;954061199;15585.4659;
5;954061204;;0.0
5;954064799;15505.6037;
5;954064804;;0.0
5;954068399;14842.6829;
5;954068404;;0.0
5;954071999;14672.3063;
5;954072004;;0.0
5;954075599;14431.2386;
5;954075604;;0.0
5;954079199;13846.5231;
5;954079204;;0.0
5;954082799;13077.2427;
5;954082804;;0.0
5;954086399;12438.0604;
5;954086404;;0.0
5;954089999;12425.2323;
5;954090004;;0.0
5;954093599;12614.5543;
5;954093604;;0.0
5;954097199;12934.2764;
5;954097204;;0.0
5;954100799;12477.53;
5;954100804;;0.0
5;954104399;11291.4678;
5;954104404;;0.0
5;954107999;10298.517;
5;954108004;;0.0
5;954111599;9079.3464;
5;954111604;;0.0
5;954115199;8580.4613;
5;954115204;;0.0
5;954118799;8351.496;
5;954118804;;0.0
5;954122399;8279.1731;
5;954122404;;0.0
5;954125999;8366.9557;
5;954126004;;0.0
5;954129599;8523.5183;
5;954129604;;0.0
5;954133199;9139.9552;
5;954133204;;0.0
5;954136799;10142.4631;
5;954136804;;0.0
5;954140399;11389.3515;
5;954140404;;0.0
5;954143999;12015.615;
5;954144004;;0.0
5;954147599;12208.5299;
5;954147604;;0.0
5;954151199;12133.2433;
5;954151204;;0.0
5;954154799;11960.8856;
5;954154804;;0.0
5;954158399;11720.0184;
5;954158404;;0.0
5;954161999;11558.9768;
5;954162004;;0.0
5;954165599;11363.7257;
5;954165604;;0.0
5;954169199;11325.0042;
5;954169204;;0.0
5;954172799;11565.6735;
5;954172804;;0.0
5;954176399;11517.3669;
5;954176404;;0.0
5;954179999;11777.9065;
5;954180004;;0.0
5;954183599;11926.5835;
5;954183604;;0.0
5;954187199;11747.1603;
5;954187204;;0.0
5;954190799;11181.0343;
5;954190804;;0.0
5;954194399;10586.3939;
5;954194404;;0.0
5;954197999;9487.2444;
5;954198004;;0.0
5;954201599;9021.1151;
5;954201604;;0.0
5;954205199;8775.1461;
5;954205204;;0.0
5;954208799;8666.1196;
5;954208804;;0.0
5;954212399;8666.2518;
5;954212404;;0.0
5;954215999;8830.9831;
5;954216004;;0.0
5;954219599;9288.4984;
5;954219604;;0.0
5;954223199;9821.0462;
5;954223204;;0.0
5;954226799;10355.1;
5;954226804;;0.0
5;954230399;10743.98;
5;954230404;;0.0
5;954233999;11127.652;
5;954234004;;0.0
5;954237599;11232.0868;
5;954237604;;0.0
5;954241199;11223.3411;
5;954241204;;0.0
5;954244799;11074.1457;
5;954244804;;0.0
5;954248399;10808.2579;
5;954248404;;0.0
5;954251999;10570.532;
5;954252004;;0.0
5;954255599;10484.0718;
5;954255604;;0.0
5;954259199;10929.0303;
5;954259204;;0.0
5;954262799;11135.1195;
5;954262804;;0.0
5;954266399;11377.5462;
5;954266404;;0.0
5;954269999;11706.7969;
5;954270004;;0.0
5;954273599;11559.1198;
5;954273604;;0.0
5;954277199;10805.7169;
5;954277204;;0.0
5;954280799;9895.944;
5;954280804;;0.0
5;954284399;9200.3825;
5;954284404;;0.0
5;954287999;8981.874;
5;954288004;;0.0
5;954291599;8692.1477;
5;954291604;;0.0
5;954295199;8585.4998;
5;954295204;;0.0
5;954298799;8592.863;
5;954298804;;0.0
5;954302399;8740.812;
5;954302404;;0.0
5;954305999;9143.1657;
5;954306004;;0.0
5;954309599;9665.2461;
5;954309604;;0.0
5;954313199;10361.9943;
5;954313204;;0.0
5;954316799;11005.1127;
5;954316804;;0.0
5;954320399;11249.1184;
5;954320404;;0.0
5;954323999;11172.1223;
5;954324004;;0.0
5;954327599;11047.3136;
5;954327604;;0.0
5;954331199;10875.5465;
5;954331204;;0.0
5;954334799;10606.6689;
5;954334804;;0.0
5;954338399;10354.9679;
5;954338404;;0.0
5;954341999;10303.2568;
5;954342004;;0.0
5;954345599;10737.6738;
5;954345604;;0.0
5;954349199;11049.1131;
5;954349204;;0.0
5;954352799;11283.6275;
5;954352804;;0.0
5;954356399;11523.7293;
5;954356404;;0.0
5;954359999;11399.7957;
5;954360004;;0.0
5;954363599;10629.4089;
5;954363604;;0.0
5;954367199;9758.9153;
5;954367204;;0.0
5;954370799;8869.5573;
5;954370804;;0.0
5;954374399;8637.2303;
5;954374404;;0.0
5;954377999;8427.2053;
5;954378004;;0.0
5;954381599;8443.9143;
5;954381604;;0.0
5;954385199;8553.9028;
5;954385204;;0.0
5;954388799;8888.0195;
5;954388804;;0.0
5;954392399;10122.9691;
5;954392404;;0.0
5;954395999;12608.5652;
5;954396004;;0.0
5;954399599;15088.5674;
5;954399604;;0.0
5;954403199;15760.8084;
5;954403204;;0.0
5;954406799;15714.5412;
5;954406804;;0.0
5;954410399;15681.8114;
5;954410404;;0.0
5;954413999;15047.9223;
5;954414004;;0.0
5;954417599;15264.5496;
5;954417604;;0.0
5;954421199;15287.127;
5;954421204;;0.0
5;954424799;14876.9519;
5;954424804;;0.0
5;954428399;13834.0899;
5;954428404;;0.0
5;954431999;12628.8867;
5;954432004;;0.0
5;954435599;12529.0596;
5;954435604;;0.0
5;954439199;12908.9933;
5;954439204;;0.0
5;954442799;13662.1432;
5;954442804;;0.0
5;954446399;13123.3938;
5;954446404;;0.0
5;954449999;11481.974;
5;954450004;;0.0
5;954453599;10175.7138;
5;954453604;;0.0
5;954457199;8953.6117;
5;954457204;;0.0
5;954460799;8490.9143;
5;954460804;;0.0
5;954464399;8315.3494;
5;954464404;;0.0
5;954467999;8245.4733;
5;954468004;;0.0
5;954471599;8356.4422;
5;954471604;;0.0
5;954475199;8697.5658;
5;954475204;;0.0
5;954478799;9953.9691;
5;954478804;;0.0
5;954482399;12437.9856;
5;954482404;;0.0
5;954485999;14885.6547;
5;954486004;;0.0
5;954489599;15439.2784;
5;954489604;;0.0
5;954493199;15437.6511;
5;954493204;;0.0
5;954496799;15353.3267;
5;954496804;;0.0
5;954500399;14737.9347;
5;954500404;;0.0
5;954503999;14992.0997;
5;954504004;;0.0
5;954507599;15082.757;
5;954507604;;0.0
5;954511199;14782.4451;
5;954511204;;0.0
5;954514799;13877.4069;
5;954514804;;0.0
5;954518399;12649.0054;
5;954518404;;0.0
5;954521999;12532.6296;
5;954522004;;0.0
5;954525599;12925.2791;
5;954525604;;0.0
5;954529199;13444.6228;
5;954529204;;0.0
5;954532799;13182.8709;
5;954532804;;0.0
5;954536399;11552.3277;
5;954536404;;0.0
5;954539999;10262.1915;
5;954540004;;0.0
5;954543599;9181.1721;
5;954543604;;0.0
5;954547199;8740.5147;
5;954547204;;0.0
5;954550799;8491.0853;
5;954550804;;0.0
5;954554399;8439.497;
5;954554404;;0.0
5;954557999;8537.6381;
5;954558004;;0.0
5;954561599;8897.3338;
5;954561604;;0.0
5;954565199;10160.5241;
5;954565204;;0.0
5;954568799;12777.4637;
5;954568804;;0.0
5;954572399;15255.3518;
5;954572404;;0.0
5;954575999;16006.2113;
5;954576004;;0.0
5;954579599;15944.0735;
5;954579604;;0.0
5;954583199;15809.6052;
5;954583204;;0.0
5;954586799;15271.6564;
5;954586804;;0.0
5;954590399;15453.6576;
5;954590404;;0.0
5;954593999;15371.669;
5;954594004;;0.0
5;954597599;14887.8339;
5;954597604;;0.0
5;954601199;13882.0785;
5;954601204;;0.0
5;954604799;12753.292;
5;954604804;;0.0
5;954608399;12530.559;
5;954608404;;0.0
5;954611999;12892.5889;
5;954612004;;0.0
5;954615599;13478.8559;
5;954615604;;0.0
5;954619199;13159.837;
5;954619204;;0.0
5;954622799;11681.2907;
5;954622804;;0.0
5;954626399;10459.9292;
5;954626404;;0.0
5;954629999;9351.8141;
5;954630004;;0.0
5;954633599;8860.0205;
5;954633604;;0.0
5;954637199;8648.8296;
5;954637204;;0.0
5;954640799;8674.4302;
5;954640804;;0.0
5;954644399;8806.4699;
5;954644404;;0.0
5;954647999;9192.6618;
5;954648004;;0.0
5;954651599;10461.9504;
5;954651604;;0.0
5;954655199;12876.1764;
5;954655204;;0.0
5;954658799;15340.034;
5;954658804;;0.0
5;954662399;15996.9872;
5;954662404;;0.0
5;954665999;15846.7443;
5;954666004;;0.0
5;954669599;15767.2217;
5;954669604;;0.0
5;954673199;15089.8805;
5;954673204;;0.0
5;954676799;14886.6215;
5;954676804;;0.0
5;954680399;14623.6779;
5;954680404;;0.0
5;954683999;14031.5446;
5;954684004;;0.0
5;954687599;13257.7071;
5;954687604;;0.0
5;954691199;12534.9085;
5;954691204;;0.0
5;954694799;12478.9263;
5;954694804;;0.0
5;954698399;12725.0122;
5;954698404;;0.0
5;954701999;13082.4874;
5;954702004;;0.0
5;954705599;12848.1968;
5;954705604;;0.0
5;954709199;11687.7592;
5;954709204;;0.0
5;954712799;10621.8763;
5;954712804;;0.0
