AgentId;TimeStep;TotalAwardedPowerInMW;ElectricityPriceInEURperMWH;DispatchSystemCostInEUR
1;946976403;0.0;3000.0;0.0
1;946980003;0.0;3000.0;0.0
1;946983603;0.0;3000.0;0.0
1;946987203;0.0;3000.0;0.0
1;946990803;0.0;3000.0;0.0
1;946994403;0.0;3000.0;0.0
1;946998003;0.0;3000.0;0.0
1;947001603;0.0;3000.0;0.0
1;947005203;0.0;3000.0;0.0
1;947008803;0.0;3000.0;0.0
1;947012403;0.0;3000.0;0.0
1;947016003;0.0;3000.0;0.0
1;947019603;0.0;3000.0;0.0
1;947023203;0.0;3000.0;0.0
1;947026803;0.0;3000.0;0.0
1;947030403;0.0;3000.0;0.0
1;947034003;0.0;3000.0;0.0
1;947037603;0.0;3000.0;0.0
1;947041203;0.0;3000.0;0.0
1;947044803;0.0;3000.0;0.0
1;947048403;0.0;3000.0;0.0
1;947052003;0.0;3000.0;0.0
1;947055603;0.0;3000.0;0.0
1;947059203;0.0;3000.0;0.0
1;947062803;0.0;3000.0;0.0
1;947066403;0.0;3000.0;0.0
1;947070003;0.0;3000.0;0.0
1;947073603;0.0;3000.0;0.0
1;947077203;0.0;3000.0;0.0
1;947080803;0.0;3000.0;0.0
1;947084403;0.0;3000.0;0.0
1;947088003;0.0;3000.0;0.0
1;947091603;0.0;3000.0;0.0
1;947095203;0.0;3000.0;0.0
1;947098803;0.0;3000.0;0.0
1;947102403;0.0;3000.0;0.0
1;947106003;0.0;3000.0;0.0
1;947109603;0.0;3000.0;0.0
1;947113203;0.0;3000.0;0.0
1;947116803;0.0;3000.0;0.0
1;947120403;0.0;3000.0;0.0
1;947124003;0.0;3000.0;0.0
1;947127603;0.0;3000.0;0.0
1;947131203;0.0;3000.0;0.0
1;947134803;0.0;3000.0;0.0
1;947138403;0.0;3000.0;0.0
1;947142003;0.0;3000.0;0.0
1;947145603;0.0;3000.0;0.0
1;947149203;0.0;3000.0;0.0
1;947152803;0.0;3000.0;0.0
1;947156403;0.0;3000.0;0.0
1;947160003;0.0;3000.0;0.0
1;947163603;0.0;3000.0;0.0
1;947167203;0.0;3000.0;0.0
1;947170803;0.0;3000.0;0.0
1;947174403;0.0;3000.0;0.0
1;947178003;0.0;3000.0;0.0
1;947181603;0.0;3000.0;0.0
1;947185203;0.0;3000.0;0.0
1;947188803;0.0;3000.0;0.0
1;947192403;0.0;3000.0;0.0
1;947196003;0.0;3000.0;0.0
1;947199603;0.0;3000.0;0.0
1;947203203;0.0;3000.0;0.0
1;947206803;0.0;3000.0;0.0
1;947210403;0.0;3000.0;0.0
1;947214003;0.0;3000.0;0.0
1;947217603;0.0;3000.0;0.0
1;947221203;0.0;3000.0;0.0
1;947224803;0.0;3000.0;0.0
1;947228403;0.0;3000.0;0.0
1;947232003;0.0;3000.0;0.0
1;947235603;0.0;3000.0;0.0
1;947239203;0.0;3000.0;0.0
1;947242803;0.0;3000.0;0.0
1;947246403;0.0;3000.0;0.0
1;947250003;0.0;3000.0;0.0
1;947253603;0.0;3000.0;0.0
1;947257203;0.0;3000.0;0.0
1;947260803;0.0;3000.0;0.0
1;947264403;0.0;3000.0;0.0
1;947268003;0.0;3000.0;0.0
1;947271603;0.0;3000.0;0.0
1;947275203;0.0;3000.0;0.0
1;947278803;0.0;3000.0;0.0
1;947282403;0.0;3000.0;0.0
1;947286003;0.0;3000.0;0.0
1;947289603;0.0;3000.0;0.0
1;947293203;0.0;3000.0;0.0
1;947296803;0.0;3000.0;0.0
1;947300403;0.0;3000.0;0.0
1;947304003;0.0;3000.0;0.0
1;947307603;0.0;3000.0;0.0
1;947311203;0.0;3000.0;0.0
1;947314803;0.0;3000.0;0.0
1;947318403;0.0;3000.0;0.0
1;947322003;0.0;3000.0;0.0
1;947325603;0.0;3000.0;0.0
1;947329203;0.0;3000.0;0.0
1;947332803;0.0;3000.0;0.0
1;947336403;0.0;3000.0;0.0
1;947340003;0.0;3000.0;0.0
1;947343603;0.0;3000.0;0.0
1;947347203;0.0;3000.0;0.0
1;947350803;0.0;3000.0;0.0
1;947354403;0.0;3000.0;0.0
1;947358003;0.0;3000.0;0.0
1;947361603;0.0;3000.0;0.0
1;947365203;0.0;3000.0;0.0
1;947368803;0.0;3000.0;0.0
1;947372403;0.0;3000.0;0.0
1;947376003;0.0;3000.0;0.0
1;947379603;0.0;3000.0;0.0
1;947383203;0.0;3000.0;0.0
1;947386803;0.0;3000.0;0.0
1;947390403;0.0;3000.0;0.0
1;947394003;0.0;3000.0;0.0
1;947397603;0.0;3000.0;0.0
1;947401203;0.0;3000.0;0.0
1;947404803;0.0;3000.0;0.0
1;947408403;0.0;3000.0;0.0
1;947412003;0.0;3000.0;0.0
1;947415603;0.0;3000.0;0.0
1;947419203;0.0;3000.0;0.0
1;947422803;0.0;3000.0;0.0
1;947426403;0.0;3000.0;0.0
1;947430003;0.0;3000.0;0.0
1;947433603;0.0;3000.0;0.0
1;947437203;0.0;3000.0;0.0
1;947440803;0.0;3000.0;0.0
1;947444403;0.0;3000.0;0.0
1;947448003;0.0;3000.0;0.0
1;947451603;0.0;3000.0;0.0
1;947455203;0.0;3000.0;0.0
1;947458803;0.0;3000.0;0.0
1;947462403;0.0;3000.0;0.0
1;947466003;0.0;3000.0;0.0
1;947469603;0.0;3000.0;0.0
1;947473203;0.0;3000.0;0.0
1;947476803;0.0;3000.0;0.0
1;947480403;0.0;3000.0;0.0
1;947484003;0.0;3000.0;0.0
1;947487603;0.0;3000.0;0.0
1;947491203;0.0;3000.0;0.0
1;947494803;0.0;3000.0;0.0
1;947498403;0.0;3000.0;0.0
1;947502003;0.0;3000.0;0.0
1;947505603;0.0;3000.0;0.0
1;947509203;0.0;3000.0;0.0
1;947512803;0.0;3000.0;0.0
1;947516403;0.0;3000.0;0.0
1;947520003;0.0;3000.0;0.0
1;947523603;0.0;3000.0;0.0
1;947527203;0.0;3000.0;0.0
1;947530803;0.0;3000.0;0.0
1;947534403;0.0;3000.0;0.0
1;947538003;0.0;3000.0;0.0
1;947541603;0.0;3000.0;0.0
1;947545203;0.0;3000.0;0.0
1;947548803;0.0;3000.0;0.0
1;947552403;0.0;3000.0;0.0
1;947556003;0.0;3000.0;0.0
1;947559603;0.0;3000.0;0.0
1;947563203;0.0;3000.0;0.0
1;947566803;0.0;3000.0;0.0
1;947570403;0.0;3000.0;0.0
1;947574003;0.0;3000.0;0.0
1;947577603;0.0;3000.0;0.0
1;947581203;0.0;3000.0;0.0
1;947584803;0.0;3000.0;0.0
1;947588403;0.0;3000.0;0.0
1;947592003;0.0;3000.0;0.0
1;947595603;0.0;3000.0;0.0
1;947599203;0.0;3000.0;0.0
1;947602803;0.0;3000.0;0.0
1;947606403;0.0;3000.0;0.0
1;947610003;0.0;3000.0;0.0
1;947613603;0.0;3000.0;0.0
1;947617203;0.0;3000.0;0.0
1;947620803;0.0;3000.0;0.0
1;947624403;0.0;3000.0;0.0
1;947628003;0.0;3000.0;0.0
1;947631603;0.0;3000.0;0.0
1;947635203;0.0;3000.0;0.0
1;947638803;0.0;3000.0;0.0
1;947642403;0.0;3000.0;0.0
1;947646003;0.0;3000.0;0.0
1;947649603;0.0;3000.0;0.0
1;947653203;0.0;3000.0;0.0
1;947656803;0.0;3000.0;0.0
1;947660403;0.0;3000.0;0.0
1;947664003;0.0;3000.0;0.0
1;947667603;0.0;3000.0;0.0
1;947671203;0.0;3000.0;0.0
1;947674803;0.0;3000.0;0.0
1;947678403;0.0;3000.0;0.0
1;947682003;0.0;3000.0;0.0
1;947685603;0.0;3000.0;0.0
1;947689203;0.0;3000.0;0.0
1;947692803;0.0;3000.0;0.0
1;947696403;0.0;3000.0;0.0
1;947700003;0.0;3000.0;0.0
1;947703603;0.0;3000.0;0.0
1;947707203;0.0;3000.0;0.0
1;947710803;0.0;3000.0;0.0
1;947714403;0.0;3000.0;0.0
1;947718003;0.0;3000.0;0.0
1;947721603;0.0;3000.0;0.0
1;947725203;0.0;3000.0;0.0
1;947728803;0.0;3000.0;0.0
1;947732403;0.0;3000.0;0.0
1;947736003;0.0;3000.0;0.0
1;947739603;0.0;3000.0;0.0
1;947743203;0.0;3000.0;0.0
1;947746803;0.0;3000.0;0.0
1;947750403;0.0;3000.0;0.0
1;947754003;0.0;3000.0;0.0
1;947757603;0.0;3000.0;0.0
1;947761203;0.0;3000.0;0.0
1;947764803;0.0;3000.0;0.0
1;947768403;0.0;3000.0;0.0
1;947772003;0.0;3000.0;0.0
1;947775603;0.0;3000.0;0.0
1;947779203;0.0;3000.0;0.0
1;947782803;0.0;3000.0;0.0
1;947786403;0.0;3000.0;0.0
1;947790003;0.0;3000.0;0.0
1;947793603;0.0;3000.0;0.0
1;947797203;0.0;3000.0;0.0
1;947800803;0.0;3000.0;0.0
1;947804403;0.0;3000.0;0.0
1;947808003;0.0;3000.0;0.0
1;947811603;0.0;3000.0;0.0
1;947815203;0.0;3000.0;0.0
1;947818803;0.0;3000.0;0.0
1;947822403;0.0;3000.0;0.0
1;947826003;0.0;3000.0;0.0
1;947829603;0.0;3000.0;0.0
1;947833203;0.0;3000.0;0.0
1;947836803;0.0;3000.0;0.0
1;947840403;0.0;3000.0;0.0
1;947844003;0.0;3000.0;0.0
1;947847603;0.0;3000.0;0.0
1;947851203;0.0;3000.0;0.0
1;947854803;0.0;3000.0;0.0
1;947858403;0.0;3000.0;0.0
1;947862003;0.0;3000.0;0.0
1;947865603;0.0;3000.0;0.0
1;947869203;0.0;3000.0;0.0
1;947872803;0.0;3000.0;0.0
1;947876403;0.0;3000.0;0.0
1;947880003;0.0;3000.0;0.0
1;947883603;0.0;3000.0;0.0
1;947887203;0.0;3000.0;0.0
1;947890803;0.0;3000.0;0.0
1;947894403;0.0;3000.0;0.0
1;947898003;0.0;3000.0;0.0
1;947901603;0.0;3000.0;0.0
1;947905203;0.0;3000.0;0.0
1;947908803;0.0;3000.0;0.0
1;947912403;0.0;3000.0;0.0
1;947916003;0.0;3000.0;0.0
1;947919603;0.0;3000.0;0.0
1;947923203;0.0;3000.0;0.0
1;947926803;0.0;3000.0;0.0
1;947930403;0.0;3000.0;0.0
1;947934003;0.0;3000.0;0.0
1;947937603;0.0;3000.0;0.0
1;947941203;0.0;3000.0;0.0
1;947944803;0.0;3000.0;0.0
1;947948403;0.0;3000.0;0.0
1;947952003;0.0;3000.0;0.0
1;947955603;0.0;3000.0;0.0
1;947959203;0.0;3000.0;0.0
1;947962803;0.0;3000.0;0.0
1;947966403;0.0;3000.0;0.0
1;947970003;0.0;3000.0;0.0
1;947973603;0.0;3000.0;0.0
1;947977203;0.0;3000.0;0.0
1;947980803;0.0;3000.0;0.0
1;947984403;0.0;3000.0;0.0
1;947988003;0.0;3000.0;0.0
1;947991603;0.0;3000.0;0.0
1;947995203;0.0;3000.0;0.0
1;947998803;0.0;3000.0;0.0
1;948002403;0.0;3000.0;0.0
1;948006003;0.0;3000.0;0.0
1;948009603;0.0;3000.0;0.0
1;948013203;0.0;3000.0;0.0
1;948016803;0.0;3000.0;0.0
1;948020403;0.0;3000.0;0.0
1;948024003;0.0;3000.0;0.0
1;948027603;0.0;3000.0;0.0
1;948031203;0.0;3000.0;0.0
1;948034803;0.0;3000.0;0.0
1;948038403;0.0;3000.0;0.0
1;948042003;0.0;3000.0;0.0
1;948045603;0.0;3000.0;0.0
1;948049203;0.0;3000.0;0.0
1;948052803;0.0;3000.0;0.0
1;948056403;0.0;3000.0;0.0
1;948060003;0.0;3000.0;0.0
1;948063603;0.0;3000.0;0.0
1;948067203;0.0;3000.0;0.0
1;948070803;0.0;3000.0;0.0
1;948074403;0.0;3000.0;0.0
1;948078003;0.0;3000.0;0.0
1;948081603;0.0;3000.0;0.0
1;948085203;0.0;3000.0;0.0
1;948088803;0.0;3000.0;0.0
1;948092403;0.0;3000.0;0.0
1;948096003;0.0;3000.0;0.0
1;948099603;0.0;3000.0;0.0
1;948103203;0.0;3000.0;0.0
1;948106803;0.0;3000.0;0.0
1;948110403;0.0;3000.0;0.0
1;948114003;0.0;3000.0;0.0
1;948117603;0.0;3000.0;0.0
1;948121203;0.0;3000.0;0.0
1;948124803;0.0;3000.0;0.0
1;948128403;0.0;3000.0;0.0
1;948132003;0.0;3000.0;0.0
1;948135603;0.0;3000.0;0.0
1;948139203;0.0;3000.0;0.0
1;948142803;0.0;3000.0;0.0
1;948146403;0.0;3000.0;0.0
1;948150003;0.0;3000.0;0.0
1;948153603;0.0;3000.0;0.0
1;948157203;0.0;3000.0;0.0
1;948160803;0.0;3000.0;0.0
1;948164403;0.0;3000.0;0.0
1;948168003;0.0;3000.0;0.0
1;948171603;0.0;3000.0;0.0
1;948175203;0.0;3000.0;0.0
1;948178803;0.0;3000.0;0.0
1;948182403;0.0;3000.0;0.0
1;948186003;0.0;3000.0;0.0
1;948189603;0.0;3000.0;0.0
1;948193203;0.0;3000.0;0.0
1;948196803;0.0;3000.0;0.0
1;948200403;0.0;3000.0;0.0
1;948204003;0.0;3000.0;0.0
1;948207603;0.0;3000.0;0.0
1;948211203;0.0;3000.0;0.0
1;948214803;0.0;3000.0;0.0
1;948218403;0.0;3000.0;0.0
1;948222003;0.0;3000.0;0.0
1;948225603;0.0;3000.0;0.0
1;948229203;0.0;3000.0;0.0
1;948232803;0.0;3000.0;0.0
1;948236403;0.0;3000.0;0.0
1;948240003;0.0;3000.0;0.0
1;948243603;0.0;3000.0;0.0
1;948247203;0.0;3000.0;0.0
1;948250803;0.0;3000.0;0.0
1;948254403;0.0;3000.0;0.0
1;948258003;0.0;3000.0;0.0
1;948261603;0.0;3000.0;0.0
1;948265203;0.0;3000.0;0.0
1;948268803;0.0;3000.0;0.0
1;948272403;0.0;3000.0;0.0
1;948276003;0.0;3000.0;0.0
1;948279603;0.0;3000.0;0.0
1;948283203;0.0;3000.0;0.0
1;948286803;0.0;3000.0;0.0
1;948290403;0.0;3000.0;0.0
1;948294003;0.0;3000.0;0.0
1;948297603;0.0;3000.0;0.0
1;948301203;0.0;3000.0;0.0
1;948304803;0.0;3000.0;0.0
1;948308403;0.0;3000.0;0.0
1;948312003;0.0;3000.0;0.0
1;948315603;0.0;3000.0;0.0
1;948319203;0.0;3000.0;0.0
1;948322803;0.0;3000.0;0.0
1;948326403;0.0;3000.0;0.0
1;948330003;0.0;3000.0;0.0
1;948333603;0.0;3000.0;0.0
1;948337203;0.0;3000.0;0.0
1;948340803;0.0;3000.0;0.0
1;948344403;0.0;3000.0;0.0
1;948348003;0.0;3000.0;0.0
1;948351603;0.0;3000.0;0.0
1;948355203;0.0;3000.0;0.0
1;948358803;0.0;3000.0;0.0
1;948362403;0.0;3000.0;0.0
1;948366003;0.0;3000.0;0.0
1;948369603;0.0;3000.0;0.0
1;948373203;0.0;3000.0;0.0
1;948376803;0.0;3000.0;0.0
1;948380403;0.0;3000.0;0.0
1;948384003;0.0;3000.0;0.0
1;948387603;0.0;3000.0;0.0
1;948391203;0.0;3000.0;0.0
1;948394803;0.0;3000.0;0.0
1;948398403;0.0;3000.0;0.0
1;948402003;0.0;3000.0;0.0
1;948405603;0.0;3000.0;0.0
1;948409203;0.0;3000.0;0.0
1;948412803;0.0;3000.0;0.0
1;948416403;0.0;3000.0;0.0
1;948420003;0.0;3000.0;0.0
1;948423603;0.0;3000.0;0.0
1;948427203;0.0;3000.0;0.0
1;948430803;0.0;3000.0;0.0
1;948434403;0.0;3000.0;0.0
1;948438003;0.0;3000.0;0.0
1;948441603;0.0;3000.0;0.0
1;948445203;0.0;3000.0;0.0
1;948448803;0.0;3000.0;0.0
1;948452403;0.0;3000.0;0.0
1;948456003;0.0;3000.0;0.0
1;948459603;0.0;3000.0;0.0
1;948463203;0.0;3000.0;0.0
1;948466803;0.0;3000.0;0.0
1;948470403;0.0;3000.0;0.0
1;948474003;0.0;3000.0;0.0
1;948477603;0.0;3000.0;0.0
1;948481203;0.0;3000.0;0.0
1;948484803;0.0;3000.0;0.0
1;948488403;0.0;3000.0;0.0
1;948492003;0.0;3000.0;0.0
1;948495603;0.0;3000.0;0.0
1;948499203;0.0;3000.0;0.0
1;948502803;0.0;3000.0;0.0
1;948506403;0.0;3000.0;0.0
1;948510003;0.0;3000.0;0.0
1;948513603;0.0;3000.0;0.0
1;948517203;0.0;3000.0;0.0
1;948520803;0.0;3000.0;0.0
1;948524403;0.0;3000.0;0.0
1;948528003;0.0;3000.0;0.0
1;948531603;0.0;3000.0;0.0
1;948535203;0.0;3000.0;0.0
1;948538803;0.0;3000.0;0.0
1;948542403;0.0;3000.0;0.0
1;948546003;0.0;3000.0;0.0
1;948549603;0.0;3000.0;0.0
1;948553203;0.0;3000.0;0.0
1;948556803;0.0;3000.0;0.0
1;948560403;0.0;3000.0;0.0
1;948564003;0.0;3000.0;0.0
1;948567603;0.0;3000.0;0.0
1;948571203;0.0;3000.0;0.0
1;948574803;0.0;3000.0;0.0
1;948578403;0.0;3000.0;0.0
1;948582003;0.0;3000.0;0.0
1;948585603;0.0;3000.0;0.0
1;948589203;0.0;3000.0;0.0
1;948592803;0.0;3000.0;0.0
1;948596403;0.0;3000.0;0.0
1;948600003;0.0;3000.0;0.0
1;948603603;0.0;3000.0;0.0
1;948607203;0.0;3000.0;0.0
1;948610803;0.0;3000.0;0.0
1;948614403;0.0;3000.0;0.0
1;948618003;0.0;3000.0;0.0
1;948621603;0.0;3000.0;0.0
1;948625203;0.0;3000.0;0.0
1;948628803;0.0;3000.0;0.0
1;948632403;0.0;3000.0;0.0
1;948636003;0.0;3000.0;0.0
1;948639603;0.0;3000.0;0.0
1;948643203;0.0;3000.0;0.0
1;948646803;0.0;3000.0;0.0
1;948650403;0.0;3000.0;0.0
1;948654003;0.0;3000.0;0.0
1;948657603;0.0;3000.0;0.0
1;948661203;0.0;3000.0;0.0
1;948664803;0.0;3000.0;0.0
1;948668403;0.0;3000.0;0.0
1;948672003;0.0;3000.0;0.0
1;948675603;0.0;3000.0;0.0
1;948679203;0.0;3000.0;0.0
1;948682803;0.0;3000.0;0.0
1;948686403;0.0;3000.0;0.0
1;948690003;0.0;3000.0;0.0
1;948693603;0.0;3000.0;0.0
1;948697203;0.0;3000.0;0.0
1;948700803;0.0;3000.0;0.0
1;948704403;0.0;3000.0;0.0
1;948708003;0.0;3000.0;0.0
