AgentId;TimeStep;AwardedPowerForecast;ElectricityPriceForecast
6;947858373;0.0;0.0
6;947861973;0.0;0.0
6;947865573;0.0;0.0
6;947869173;0.0;0.0
6;947872773;0.0;0.0
6;947876373;0.0;0.0
6;947879973;0.0;0.0
6;947883573;0.0;0.0
6;947887173;0.0;0.0
6;947890773;0.0;0.0
6;947894373;0.0;0.0
6;947897973;0.0;0.0
6;947901573;0.0;0.0
6;947905173;0.0;0.0
6;947908773;0.0;0.0
6;947912373;0.0;0.0
6;947915973;0.0;0.0
6;947919573;0.0;0.0
6;947923173;0.0;0.0
6;947926773;0.0;0.0
6;947930373;0.0;0.0
6;947933973;0.0;0.0
6;947937573;0.0;0.0
6;947941173;0.0;0.0
6;947944773;0.0;0.0
6;947948373;0.0;0.0
6;947951973;0.0;0.0
6;947955573;0.0;0.0
6;947959173;0.0;0.0
6;947962773;0.0;0.0
6;947966373;0.0;0.0
6;947969973;0.0;0.0
6;947973573;0.0;0.0
6;947977173;0.0;0.0
6;947980773;0.0;0.0
6;947984373;0.0;0.0
6;947987973;0.0;0.0
6;947991573;0.0;0.0
6;947995173;0.0;0.0
6;947998773;0.0;0.0
6;948002373;0.0;0.0
6;948005973;0.0;0.0
6;948009573;0.0;0.0
6;948013173;0.0;0.0
6;948016773;0.0;0.0
6;948020373;0.0;0.0
6;948023973;0.0;0.0
6;948027573;0.0;0.0
6;948031173;0.0;0.0
6;948034773;0.0;0.0
6;948038373;0.0;0.0
6;948041973;0.0;0.0
6;948045573;0.0;0.0
6;948049173;0.0;0.0
6;948052773;0.0;0.0
6;948056373;0.0;0.0
6;948059973;0.0;0.0
6;948063573;0.0;0.0
6;948067173;0.0;0.0
6;948070773;0.0;0.0
6;948074373;0.0;0.0
6;948077973;0.0;0.0
6;948081573;0.0;0.0
6;948085173;0.0;0.0
6;948088773;0.0;0.0
6;948092373;0.0;0.0
6;948095973;0.0;0.0
6;948099573;0.0;0.0
6;948103173;0.0;0.0
6;948106773;0.0;0.0
6;948110373;0.0;0.0
6;948113973;0.0;0.0
6;948117573;0.0;0.0
6;948121173;0.0;0.0
6;948124773;0.0;0.0
6;948128373;0.0;0.0
6;948131973;0.0;0.0
6;948135573;0.0;0.0
6;948139173;0.0;0.0
6;948142773;0.0;0.0
6;948146373;0.0;0.0
6;948149973;0.0;0.0
6;948153573;0.0;0.0
6;948157173;0.0;0.0
6;948160773;0.0;0.0
6;948164373;0.0;0.0
6;948167973;0.0;0.0
6;948171573;0.0;0.0
6;948175173;0.0;0.0
6;948178773;0.0;0.0
6;948182373;0.0;0.0
6;948185973;0.0;0.0
6;948189573;0.0;0.0
6;948193173;0.0;0.0
6;948196773;0.0;0.0
6;948200373;0.0;0.0
6;948203973;0.0;0.0
6;948207573;0.0;0.0
6;948211173;0.0;0.0
6;948214773;0.0;0.0
6;948218373;0.0;0.0
6;948221973;0.0;0.0
6;948225573;0.0;0.0
6;948229173;0.0;0.0
6;948232773;0.0;0.0
6;948236373;0.0;0.0
6;948239973;0.0;0.0
6;948243573;0.0;0.0
6;948247173;0.0;0.0
6;948250773;0.0;0.0
6;948254373;0.0;0.0
6;948257973;0.0;0.0
6;948261573;0.0;0.0
6;948265173;0.0;0.0
6;948268773;0.0;0.0
6;948272373;0.0;0.0
6;948275973;0.0;0.0
6;948279573;0.0;0.0
6;948283173;0.0;0.0
6;948286773;0.0;0.0
6;948290373;0.0;0.0
6;948293973;0.0;0.0
6;948297573;0.0;0.0
6;948301173;0.0;0.0
6;948304773;0.0;0.0
6;948308373;0.0;0.0
6;948311973;0.0;0.0
6;948315573;0.0;0.0
6;948319173;0.0;0.0
6;948322773;0.0;0.0
6;948326373;0.0;0.0
6;948329973;0.0;0.0
6;948333573;0.0;0.0
6;948337173;0.0;0.0
6;948340773;0.0;0.0
6;948344373;0.0;0.0
6;948347973;0.0;0.0
6;948351573;0.0;0.0
6;948355173;0.0;0.0
6;948358773;0.0;0.0
6;948362373;0.0;0.0
6;948365973;0.0;0.0
6;948369573;0.0;0.0
6;948373173;0.0;0.0
6;948376773;0.0;0.0
6;948380373;0.0;0.0
6;948383973;0.0;0.0
6;948387573;0.0;0.0
6;948391173;0.0;0.0
6;948394773;0.0;0.0
6;948398373;0.0;0.0
6;948401973;0.0;0.0
6;948405573;0.0;0.0
6;948409173;0.0;0.0
6;948412773;0.0;0.0
6;948416373;0.0;0.0
6;948419973;0.0;0.0
6;948423573;0.0;0.0
6;948427173;0.0;0.0
6;948430773;0.0;0.0
6;948434373;0.0;0.0
6;948437973;0.0;0.0
6;948441573;0.0;0.0
6;948445173;0.0;0.0
6;948448773;0.0;0.0
6;948452373;0.0;0.0
6;948455973;0.0;0.0
6;948459573;0.0;0.0
6;948463173;0.0;0.0
6;948466773;0.0;0.0
6;948470373;0.0;0.0
6;948473973;0.0;0.0
6;948477573;0.0;0.0
6;948481173;0.0;0.0
6;948484773;0.0;0.0
6;948488373;0.0;0.0
6;948491973;0.0;0.0
6;948495573;0.0;0.0
6;948499173;0.0;0.0
6;948502773;0.0;0.0
6;948506373;0.0;0.0
6;948509973;0.0;0.0
6;948513573;0.0;0.0
6;948517173;0.0;0.0
6;948520773;0.0;0.0
6;948524373;0.0;0.0
6;948527973;0.0;0.0
6;948531573;0.0;0.0
6;948535173;0.0;0.0
6;948538773;0.0;0.0
6;948542373;0.0;0.0
6;948545973;0.0;0.0
6;948549573;0.0;0.0
6;948553173;0.0;0.0
6;948556773;0.0;0.0
6;948560373;0.0;0.0
6;948563973;0.0;0.0
6;948567573;0.0;0.0
6;948571173;0.0;0.0
6;948574773;0.0;0.0
6;948578373;0.0;0.0
6;948581973;0.0;0.0
6;948585573;0.0;0.0
6;948589173;0.0;0.0
6;948592773;0.0;0.0
6;948596373;0.0;0.0
6;948599973;0.0;0.0
6;948603573;0.0;0.0
6;948607173;0.0;0.0
6;948610773;0.0;0.0
6;948614373;0.0;0.0
6;948617973;0.0;0.0
6;948621573;0.0;0.0
6;948625173;0.0;0.0
6;948628773;0.0;0.0
6;948632373;0.0;0.0
6;948635973;0.0;0.0
6;948639573;0.0;0.0
6;948643173;0.0;0.0
6;948646773;0.0;0.0
6;948650373;0.0;0.0
6;948653973;0.0;0.0
6;948657573;0.0;0.0
6;948661173;0.0;0.0
6;948664773;0.0;0.0
6;948668373;0.0;0.0
6;948671973;0.0;0.0
6;948675573;0.0;0.0
6;948679173;0.0;0.0
6;948682773;0.0;0.0
6;948686373;0.0;0.0
6;948689973;0.0;0.0
6;948693573;0.0;0.0
6;948697173;0.0;0.0
6;948700773;0.0;0.0
6;948704373;0.0;0.0
6;948707973;0.0;0.0
6;948711573;0.0;0.0
6;948715173;0.0;0.0
6;948718773;0.0;0.0
6;948722373;0.0;0.0
6;948725973;0.0;0.0
6;948729573;0.0;0.0
6;948733173;0.0;0.0
6;948736773;0.0;0.0
6;948740373;0.0;0.0
6;948743973;0.0;0.0
6;948747573;0.0;0.0
6;948751173;0.0;0.0
6;948754773;0.0;0.0
6;948758373;0.0;0.0
6;948761973;0.0;0.0
6;948765573;0.0;0.0
6;948769173;0.0;0.0
6;948772773;0.0;0.0
6;948776373;0.0;0.0
6;948779973;0.0;0.0
6;948783573;0.0;0.0
6;948787173;0.0;0.0
6;948790773;0.0;0.0
6;948794373;0.0;0.0
6;948797973;0.0;0.0
6;948801573;0.0;0.0
6;948805173;0.0;0.0
6;948808773;0.0;0.0
6;948812373;0.0;0.0
6;948815973;0.0;0.0
6;948819573;0.0;0.0
6;948823173;0.0;0.0
6;948826773;0.0;0.0
6;948830373;0.0;0.0
6;948833973;0.0;0.0
6;948837573;0.0;0.0
6;948841173;0.0;0.0
6;948844773;0.0;0.0
6;948848373;0.0;0.0
6;948851973;0.0;0.0
6;948855573;0.0;0.0
6;948859173;0.0;0.0
6;948862773;0.0;0.0
6;948866373;0.0;0.0
6;948869973;0.0;0.0
6;948873573;0.0;0.0
6;948877173;0.0;0.0
6;948880773;0.0;0.0
6;948884373;0.0;0.0
6;948887973;0.0;0.0
6;948891573;0.0;0.0
6;948895173;0.0;0.0
6;948898773;0.0;0.0
6;948902373;0.0;0.0
6;948905973;0.0;0.0
6;948909573;0.0;0.0
6;948913173;0.0;0.0
6;948916773;0.0;0.0
6;948920373;0.0;0.0
6;948923973;0.0;0.0
6;948927573;0.0;0.0
6;948931173;0.0;0.0
6;948934773;0.0;0.0
6;948938373;0.0;0.0
6;948941973;0.0;0.0
6;948945573;0.0;0.0
6;948949173;0.0;0.0
6;948952773;0.0;0.0
6;948956373;0.0;0.0
6;948959973;0.0;0.0
6;948963573;0.0;0.0
6;948967173;0.0;0.0
6;948970773;0.0;0.0
6;948974373;0.0;0.0
6;948977973;0.0;0.0
6;948981573;0.0;0.0
6;948985173;0.0;0.0
6;948988773;0.0;0.0
6;948992373;0.0;0.0
6;948995973;0.0;0.0
6;948999573;0.0;0.0
6;949003173;0.0;0.0
6;949006773;0.0;0.0
6;949010373;0.0;0.0
6;949013973;0.0;0.0
6;949017573;0.0;0.0
6;949021173;0.0;0.0
6;949024773;0.0;0.0
6;949028373;0.0;0.0
6;949031973;0.0;0.0
6;949035573;0.0;0.0
6;949039173;0.0;0.0
6;949042773;0.0;0.0
6;949046373;0.0;0.0
6;949049973;0.0;0.0
6;949053573;0.0;0.0
6;949057173;0.0;0.0
6;949060773;0.0;0.0
6;949064373;0.0;0.0
6;949067973;0.0;0.0
6;949071573;0.0;0.0
6;949075173;0.0;0.0
6;949078773;0.0;0.0
6;949082373;0.0;0.0
6;949085973;0.0;0.0
6;949089573;0.0;0.0
6;949093173;0.0;0.0
6;949096773;0.0;0.0
6;949100373;0.0;0.0
6;949103973;0.0;0.0
6;949107573;0.0;0.0
6;949111173;0.0;0.0
6;949114773;0.0;0.0
6;949118373;0.0;0.0
6;949121973;0.0;0.0
6;949125573;0.0;0.0
6;949129173;0.0;0.0
6;949132773;0.0;0.0
6;949136373;0.0;0.0
6;949139973;0.0;0.0
6;949143573;0.0;0.0
6;949147173;0.0;0.0
6;949150773;0.0;0.0
6;949154373;0.0;0.0
6;949157973;0.0;0.0
6;949161573;0.0;0.0
6;949165173;0.0;0.0
6;949168773;0.0;0.0
6;949172373;0.0;0.0
6;949175973;0.0;0.0
6;949179573;0.0;0.0
6;949183173;0.0;0.0
6;949186773;0.0;0.0
6;949190373;0.0;0.0
6;949193973;0.0;0.0
6;949197573;0.0;0.0
6;949201173;0.0;0.0
6;949204773;0.0;0.0
6;949208373;0.0;0.0
6;949211973;0.0;0.0
6;949215573;0.0;0.0
6;949219173;0.0;0.0
6;949222773;0.0;0.0
6;949226373;0.0;0.0
6;949229973;0.0;0.0
6;949233573;0.0;0.0
6;949237173;0.0;0.0
6;949240773;0.0;0.0
6;949244373;0.0;0.0
6;949247973;0.0;0.0
6;949251573;0.0;0.0
6;949255173;0.0;0.0
6;949258773;0.0;0.0
6;949262373;0.0;0.0
6;949265973;0.0;0.0
6;949269573;0.0;0.0
6;949273173;0.0;0.0
6;949276773;0.0;0.0
6;949280373;0.0;0.0
6;949283973;0.0;0.0
6;949287573;0.0;0.0
6;949291173;0.0;0.0
6;949294773;0.0;0.0
6;949298373;0.0;0.0
6;949301973;0.0;0.0
6;949305573;0.0;0.0
6;949309173;0.0;0.0
6;949312773;0.0;0.0
6;949316373;0.0;0.0
6;949319973;0.0;0.0
6;949323573;0.0;0.0
6;949327173;0.0;0.0
6;949330773;0.0;0.0
6;949334373;0.0;0.0
6;949337973;0.0;0.0
6;949341573;0.0;0.0
6;949345173;0.0;0.0
6;949348773;0.0;0.0
6;949352373;0.0;0.0
6;949355973;0.0;0.0
6;949359573;0.0;0.0
6;949363173;0.0;0.0
6;949366773;0.0;0.0
6;949370373;0.0;0.0
6;949373973;0.0;0.0
6;949377573;0.0;0.0
6;949381173;0.0;0.0
6;949384773;0.0;0.0
6;949388373;0.0;0.0
6;949391973;0.0;0.0
6;949395573;0.0;0.0
6;949399173;0.0;0.0
6;949402773;0.0;0.0
6;949406373;0.0;0.0
6;949409973;0.0;0.0
6;949413573;0.0;0.0
6;949417173;0.0;0.0
6;949420773;0.0;0.0
6;949424373;0.0;0.0
6;949427973;0.0;0.0
6;949431573;0.0;0.0
6;949435173;0.0;0.0
6;949438773;0.0;0.0
6;949442373;0.0;0.0
6;949445973;0.0;0.0
6;949449573;0.0;0.0
6;949453173;0.0;0.0
6;949456773;0.0;0.0
6;949460373;0.0;0.0
6;949463973;0.0;0.0
6;949467573;0.0;0.0
6;949471173;0.0;0.0
6;949474773;0.0;0.0
6;949478373;0.0;0.0
6;949481973;0.0;0.0
6;949485573;0.0;0.0
6;949489173;0.0;0.0
6;949492773;0.0;0.0
6;949496373;0.0;0.0
6;949499973;0.0;0.0
6;949503573;0.0;0.0
6;949507173;0.0;0.0
6;949510773;0.0;0.0
6;949514373;0.0;0.0
6;949517973;0.0;0.0
6;949521573;0.0;0.0
6;949525173;0.0;0.0
6;949528773;0.0;0.0
6;949532373;0.0;0.0
6;949535973;0.0;0.0
6;949539573;0.0;0.0
6;949543173;0.0;0.0
6;949546773;0.0;0.0
6;949550373;0.0;0.0
6;949553973;0.0;0.0
6;949557573;0.0;0.0
6;949561173;0.0;0.0
6;949564773;0.0;0.0
6;949568373;0.0;0.0
6;949571973;0.0;0.0
6;949575573;0.0;0.0
6;949579173;0.0;0.0
6;949582773;0.0;0.0
6;949586373;0.0;0.0
6;949589973;0.0;0.0
6;949593573;0.0;0.0
6;949597173;0.0;0.0
6;949600773;0.0;0.0
6;949604373;0.0;0.0
6;949607973;0.0;0.0
6;949611573;0.0;0.0
6;949615173;0.0;0.0
6;949618773;0.0;0.0
6;949622373;0.0;0.0
6;949625973;0.0;0.0
6;949629573;0.0;0.0
6;949633173;0.0;0.0
6;949636773;0.0;0.0
6;949640373;0.0;0.0
6;949643973;0.0;0.0
6;949647573;0.0;0.0
6;949651173;0.0;0.0
6;949654773;0.0;0.0
6;949658373;0.0;0.0
6;949661973;0.0;0.0
