AgentId;TimeStep;OfferedPowerInMW;AwardedPower
201328000501;961631999;1560.0;
201328000501;961632004;;1502.6321068507677
201328000501;961635599;1560.0;
201328000501;961635604;;1109.901607385842
201328000501;961639199;1560.0;
201328000501;961639204;;1215.2189020752576
201328000501;961642799;1560.0;
201328000501;961642804;;283.1883020631303
201328000501;961646399;1560.0;
201328000501;961646404;;0.0
201328000501;961649999;1560.0;
201328000501;961650004;;0.0
201328000501;961653599;1560.0;
201328000501;961653604;;0.0
201328000501;961657199;1560.0;
201328000501;961657204;;0.0
201328000501;961660799;1560.0;
201328000501;961660804;;0.0
201328000501;961664399;1560.0;
201328000501;961664404;;0.0
201328000501;961667999;1560.0;
201328000501;961668004;;0.0
201328000501;961671599;1560.0;
201328000501;961671604;;0.0
201328000501;961675199;1560.0;
201328000501;961675204;;0.0
201328000501;961678799;1560.0;
201328000501;961678804;;0.0
201328000501;961682399;1560.0;
201328000501;961682404;;0.0
201328000501;961685999;1560.0;
201328000501;961686004;;0.0
201328000501;961689599;1560.0;
201328000501;961689604;;251.94438412975433
201328000501;961693199;1560.0;
201328000501;961693204;;0.0
201328000501;961696799;1560.0;
201328000501;961696804;;1560.0
201328000501;961700399;1560.0;
201328000501;961700404;;1560.0
201328000501;961703999;1560.0;
201328000501;961704004;;1560.0
201328000501;961707599;1560.0;
201328000501;961707604;;1560.0
201328000501;961711199;1560.0;
201328000501;961711204;;1560.0
201328000501;961714799;1560.0;
201328000501;961714804;;1560.0
201328000501;961718399;1560.0;
201328000501;961718404;;1560.0
201328000501;961721999;1560.0;
201328000501;961722004;;1560.0
201328000501;961725599;1560.0;
201328000501;961725604;;1560.0
201328000501;961729199;1560.0;
201328000501;961729204;;1560.0
201328000501;961732799;1560.0;
201328000501;961732804;;0.0
201328000501;961736399;1560.0;
201328000501;961736404;;0.0
201328000501;961739999;1560.0;
201328000501;961740004;;0.0
201328000501;961743599;1560.0;
201328000501;961743604;;0.0
201328000501;961747199;1560.0;
201328000501;961747204;;0.0
201328000501;961750799;1560.0;
201328000501;961750804;;0.0
201328000501;961754399;1560.0;
201328000501;961754404;;0.0
201328000501;961757999;1560.0;
201328000501;961758004;;0.0
201328000501;961761599;1560.0;
201328000501;961761604;;0.0
201328000501;961765199;1560.0;
201328000501;961765204;;0.0
201328000501;961768799;1560.0;
201328000501;961768804;;0.0
201328000501;961772399;1560.0;
201328000501;961772404;;0.0
201328000501;961775999;1560.0;
201328000501;961776004;;1343.9961621634375
201328000501;961779599;1560.0;
201328000501;961779604;;1560.0
201328000501;961783199;1560.0;
201328000501;961783204;;1245.0892368387103
201328000501;961786799;1560.0;
201328000501;961786804;;1560.0
201328000501;961790399;1560.0;
201328000501;961790404;;0.0
201328000501;961793999;1560.0;
201328000501;961794004;;1560.0
201328000501;961797599;1560.0;
201328000501;961797604;;0.0
201328000501;961801199;1560.0;
201328000501;961801204;;0.0
201328000501;961804799;1560.0;
201328000501;961804804;;0.0
201328000501;961808399;1560.0;
201328000501;961808404;;0.0
201328000501;961811999;1560.0;
201328000501;961812004;;0.0
201328000501;961815599;1560.0;
201328000501;961815604;;0.0
201328000501;961819199;1560.0;
201328000501;961819204;;0.0
201328000501;961822799;1560.0;
201328000501;961822804;;0.0
201328000501;961826399;1560.0;
201328000501;961826404;;0.0
201328000501;961829999;1560.0;
201328000501;961830004;;0.0
201328000501;961833599;1560.0;
201328000501;961833604;;0.0
201328000501;961837199;1560.0;
201328000501;961837204;;0.0
201328000501;961840799;1560.0;
201328000501;961840804;;0.0
201328000501;961844399;1560.0;
201328000501;961844404;;0.0
201328000501;961847999;1560.0;
201328000501;961848004;;0.0
201328000501;961851599;1560.0;
201328000501;961851604;;0.0
201328000501;961855199;1560.0;
201328000501;961855204;;0.0
201328000501;961858799;1560.0;
201328000501;961858804;;0.0
201328000501;961862399;1560.0;
201328000501;961862404;;0.0
201328000501;961865999;1560.0;
201328000501;961866004;;0.0
201328000501;961869599;1560.0;
201328000501;961869604;;0.0
201328000501;961873199;1560.0;
201328000501;961873204;;0.0
201328000501;961876799;1560.0;
201328000501;961876804;;0.0
201328000501;961880399;1560.0;
201328000501;961880404;;0.0
201328000501;961883999;1560.0;
201328000501;961884004;;0.0
201328000501;961887599;1560.0;
201328000501;961887604;;0.0
201328000501;961891199;1560.0;
201328000501;961891204;;0.0
201328000501;961894799;1560.0;
201328000501;961894804;;0.0
201328000501;961898399;1560.0;
201328000501;961898404;;0.0
201328000501;961901999;1560.0;
201328000501;961902004;;0.0
201328000501;961905599;1560.0;
201328000501;961905604;;0.0
201328000501;961909199;1560.0;
201328000501;961909204;;0.0
201328000501;961912799;1560.0;
201328000501;961912804;;0.0
201328000501;961916399;1560.0;
201328000501;961916404;;0.0
201328000501;961919999;1560.0;
201328000501;961920004;;0.0
201328000501;961923599;1560.0;
201328000501;961923604;;0.0
201328000501;961927199;1560.0;
201328000501;961927204;;0.0
201328000501;961930799;1560.0;
201328000501;961930804;;0.0
201328000501;961934399;1560.0;
201328000501;961934404;;0.0
201328000501;961937999;1560.0;
201328000501;961938004;;0.0
201328000501;961941599;1560.0;
201328000501;961941604;;0.0
201328000501;961945199;1560.0;
201328000501;961945204;;0.0
201328000501;961948799;1560.0;
201328000501;961948804;;0.0
201328000501;961952399;1560.0;
201328000501;961952404;;0.0
201328000501;961955999;1560.0;
201328000501;961956004;;0.0
201328000501;961959599;1560.0;
201328000501;961959604;;0.0
201328000501;961963199;1560.0;
201328000501;961963204;;0.0
201328000501;961966799;1560.0;
201328000501;961966804;;0.0
201328000501;961970399;1560.0;
201328000501;961970404;;0.0
201328000501;961973999;1560.0;
201328000501;961974004;;0.0
201328000501;961977599;1560.0;
201328000501;961977604;;0.0
201328000501;961981199;1560.0;
201328000501;961981204;;0.0
201328000501;961984799;1560.0;
201328000501;961984804;;0.0
201328000501;961988399;1560.0;
201328000501;961988404;;0.0
201328000501;961991999;1560.0;
201328000501;961992004;;0.0
201328000501;961995599;1560.0;
201328000501;961995604;;0.0
201328000501;961999199;1560.0;
201328000501;961999204;;0.0
201328000501;962002799;1560.0;
201328000501;962002804;;0.0
201328000501;962006399;1560.0;
201328000501;962006404;;0.0
201328000501;962009999;1560.0;
201328000501;962010004;;0.0
201328000501;962013599;1560.0;
201328000501;962013604;;0.0
201328000501;962017199;1560.0;
201328000501;962017204;;0.0
201328000501;962020799;1560.0;
201328000501;962020804;;0.0
201328000501;962024399;1560.0;
201328000501;962024404;;0.0
201328000501;962027999;1560.0;
201328000501;962028004;;0.0
201328000501;962031599;1560.0;
201328000501;962031604;;0.0
201328000501;962035199;1560.0;
201328000501;962035204;;0.0
201328000501;962038799;1560.0;
201328000501;962038804;;0.0
201328000501;962042399;1560.0;
201328000501;962042404;;0.0
201328000501;962045999;1560.0;
201328000501;962046004;;1458.6356099919194
201328000501;962049599;1560.0;
201328000501;962049604;;0.0
201328000501;962053199;1560.0;
201328000501;962053204;;0.0
201328000501;962056799;1560.0;
201328000501;962056804;;0.0
201328000501;962060399;1560.0;
201328000501;962060404;;0.0
201328000501;962063999;1560.0;
201328000501;962064004;;0.0
201328000501;962067599;1560.0;
201328000501;962067604;;0.0
201328000501;962071199;1560.0;
201328000501;962071204;;0.0
201328000501;962074799;1560.0;
201328000501;962074804;;0.0
201328000501;962078399;1560.0;
201328000501;962078404;;0.0
201328000501;962081999;1560.0;
201328000501;962082004;;0.0
201328000501;962085599;1560.0;
