AgentId;TimeStep;OfferedPowerInMW;AwardedPowerInMWH;CostsInEUR;ReceivedMoneyInEUR
20132800050;969519606;;;;0.0
20132800050;969523198;1560.0;;;
20132800050;969523205;;0.0;0.0;
20132800050;969523206;;;;0.0
20132800050;969526798;1560.0;;;
20132800050;969526805;;0.0;0.0;
20132800050;969526806;;;;0.0
20132800050;969530398;1560.0;;;
20132800050;969530405;;0.0;0.0;
20132800050;969530406;;;;0.0
20132800050;969533998;1560.0;;;
20132800050;969534005;;0.0;0.0;
20132800050;969534006;;;;0.0
20132800050;969537598;1560.0;;;
20132800050;969537605;;0.0;0.0;
20132800050;969537606;;;;0.0
20132800050;969541198;1560.0;;;
20132800050;969541205;;0.0;0.0;
20132800050;969541206;;;;0.0
20132800050;969544798;1560.0;;;
20132800050;969544805;;0.0;0.0;
20132800050;969544806;;;;0.0
20132800050;969548398;1560.0;;;
20132800050;969548405;;0.0;0.0;
20132800050;969548406;;;;0.0
20132800050;969551998;1560.0;;;
20132800050;969552005;;1560.0;84198.3742410909;
20132800050;969552006;;;;4680000.0
20132800050;969555598;1560.0;;;
20132800050;969555605;;1560.0;84198.3742410909;
20132800050;969555606;;;;4680000.0
20132800050;969559198;1560.0;;;
20132800050;969559205;;1560.0;84198.3742410909;
20132800050;969559206;;;;4680000.0
20132800050;969562798;1560.0;;;
20132800050;969562805;;1560.0;84198.3742410909;
20132800050;969562806;;;;4680000.0
20132800050;969566398;1560.0;;;
20132800050;969566405;;1520.0319315407614;82041.16501940854;
20132800050;969566406;;;;85841.24484826042
20132800050;969569998;1560.0;;;
20132800050;969570005;;1242.259913598964;67048.88789096847;
20132800050;969570006;;;;70154.53767496588
20132800050;969573598;1560.0;;;
20132800050;969573605;;7.407548790541114;399.80997774046216;
20132800050;969573606;;;;418.32884971681494
20132800050;969577198;1560.0;;;
20132800050;969577205;;0.0;0.0;
20132800050;969577206;;;;0.0
20132800050;969580798;1560.0;;;
20132800050;969580805;;0.0;0.0;
20132800050;969580806;;;;0.0
20132800050;969584398;1560.0;;;
20132800050;969584405;;0.0;0.0;
20132800050;969584406;;;;0.0
20132800050;969587998;1560.0;;;
20132800050;969588005;;0.0;0.0;
20132800050;969588006;;;;0.0
20132800050;969591598;1560.0;;;
20132800050;969591605;;0.0;0.0;
20132800050;969591606;;;;0.0
20132800050;969595198;1560.0;;;
20132800050;969595205;;0.0;0.0;
20132800050;969595206;;;;0.0
20132800050;969598798;1560.0;;;
20132800050;969598805;;0.0;0.0;
20132800050;969598806;;;;0.0
20132800050;969602398;1560.0;;;
20132800050;969602405;;0.0;0.0;
20132800050;969602406;;;;0.0
20132800050;969605998;1560.0;;;
20132800050;969606005;;0.0;0.0;
20132800050;969606006;;;;0.0
20132800050;969609598;1560.0;;;
20132800050;969609605;;0.0;0.0;
20132800050;969609606;;;;0.0
20132800050;969613198;1560.0;;;
20132800050;969613205;;0.0;0.0;
20132800050;969613206;;;;0.0
20132800050;969616798;1560.0;;;
20132800050;969616805;;0.0;0.0;
20132800050;969616806;;;;0.0
20132800050;969620398;1560.0;;;
20132800050;969620405;;0.0;0.0;
20132800050;969620406;;;;0.0
20132800050;969623998;1560.0;;;
20132800050;969624005;;0.0;0.0;
20132800050;969624006;;;;0.0
20132800050;969627598;1560.0;;;
20132800050;969627605;;0.0;0.0;
20132800050;969627606;;;;0.0
20132800050;969631198;1560.0;;;
20132800050;969631205;;1560.0;84198.3742410909;
20132800050;969631206;;;;4680000.0
20132800050;969634798;1560.0;;;
20132800050;969634805;;1560.0;84198.3742410909;
20132800050;969634806;;;;4680000.0
20132800050;969638398;1560.0;;;
20132800050;969638405;;1560.0;84198.3742410909;
20132800050;969638406;;;;4680000.0
20132800050;969641998;1560.0;;;
20132800050;969642005;;1560.0;84198.3742410909;
20132800050;969642006;;;;4680000.0
20132800050;969645598;1560.0;;;
20132800050;969645605;;1560.0;84198.3742410909;
20132800050;969645606;;;;4680000.0
20132800050;969649198;1560.0;;;
20132800050;969649205;;1560.0;84198.3742410909;
20132800050;969649206;;;;4680000.0
20132800050;969652798;1560.0;;;
20132800050;969652805;;1560.0;84198.3742410909;
20132800050;969652806;;;;4680000.0
20132800050;969656398;1560.0;;;
20132800050;969656405;;1560.0;84198.3742410909;
20132800050;969656406;;;;4680000.0
20132800050;969659998;1560.0;;;
20132800050;969660005;;1560.0;84198.3742410909;
20132800050;969660006;;;;4680000.0
20132800050;969663598;1560.0;;;
20132800050;969663605;;1560.0;84198.3742410909;
20132800050;969663606;;;;4680000.0
20132800050;969667198;1560.0;;;
20132800050;969667205;;1560.0;84198.3742410909;
20132800050;969667206;;;;4680000.0
20132800050;969670798;1560.0;;;
20132800050;969670805;;1560.0;84198.3742410909;
20132800050;969670806;;;;4680000.0
20132800050;969674398;1560.0;;;
20132800050;969674405;;575.1059062318545;31040.373282802197;
20132800050;969674406;;;;32478.13804838183
20132800050;969677998;1560.0;;;
20132800050;969678005;;1560.0;84198.3742410909;
20132800050;969678006;;;;4680000.0
20132800050;969681598;1560.0;;;
20132800050;969681605;;1421.6087350907947;76728.93865485807;
20132800050;969681606;;;;80282.96049258506
20132800050;969685198;1560.0;;;
20132800050;969685205;;1560.0;84198.3742410909;
20132800050;969685206;;;;4680000.0
20132800050;969688798;1560.0;;;
20132800050;969688805;;1560.0;84198.3742410909;
20132800050;969688806;;;;4680000.0
