AgentId;TimeStep;OfferedEnergyInMWH;AwardedEnergyInMWH;EnergyImbalaceInMWH;ReceivedMarketRevenues
12;607049999;7382.592336415999;;;
12;607050001;;4922.99999894;0.0;
12;607053599;7477.105906524001;;;
12;607053601;;4752.99999919;0.0;
12;607057199;7364.844778306;;;
12;607057201;;4270.999999885;0.0;
12;607060799;7404.094778306;;;
12;607060801;;3961.99999851;0.0;
12;607064399;7150.73112803;;;
12;607064401;;4389.000000460999;0.0;
12;607066203;;;;0.0
12;607067999;7806.388489546;;;
12;607068001;;6348.000001217;0.0;
12;607071599;8060.874716968;;;
12;607071601;;6983.000001357001;0.0;
12;607075199;8143.540676338;;;
12;607075201;;6090.999998896;0.0;
12;607078799;8248.630294702;;;
12;607078801;;5567.9999988029995;0.0;
12;607082399;8014.331399904;;;
12;607082401;;5129.000001182;0.0;
12;607085999;7858.701657398;;;
12;607086001;;4876.99999861;0.0;
12;607089599;7515.44573318;;;
12;607089601;;4575.99999837;0.0;
12;607093199;7469.257445906;;;
12;607093201;;4340.999998622001;0.0;
12;607096799;7376.045999788;;;
12;607096801;;4010.999999584;0.0;
12;607100399;7446.25042718;;;
12;607100401;;4406.999999345;0.0;
12;607103999;7730.357518782;;;
12;607104001;;5288.000000668;0.0;
12;607107599;8049.625929064001;;;
12;607107601;;6582.999999873;0.0;
12;607111199;8498.780992873999;;;
12;607111201;;7374.000000508001;0.0;
12;607114799;9173.037577128001;;;
12;607114801;;7578.999999349;0.0;
12;607118399;9871.391536616;;;
12;607118401;;6612.000001259999;0.0;
12;607121999;8780.657844038;;;
12;607122001;;6261.000001349999;0.0;
12;607125599;8693.637783554;;;
12;607125601;;5502.99999895;0.0;
12;607129199;7837.619526118;;;
12;607129201;;5099.00000039;0.0;
12;607132799;7554.357021244;;;
12;607132801;;5112.999999675;0.0;
12;607136399;7642.624524868;;;
12;607136401;;4936.99999894;0.0;
12;607139999;7601.120656835999;;;
12;607140001;;4912.000000850001;0.0;
12;607143599;7729.888471882001;;;
12;607143601;;4980.999999205;0.0;
12;607147199;7848.397666084;;;
12;607147201;;4748.000000815;0.0;
12;607150799;7997.295545692001;;;
12;607150801;;6006.999999619;0.0;
12;607154399;8794.241905214;;;
12;607154401;;7301.000000456001;0.0;
12;607157999;10498.636885694;;;
12;607158001;;7884.999999865;0.0;
12;607161599;10534.705215446;;;
12;607161601;;7972.99999946;0.0;
12;607165199;10379.257531604;;;
12;607165201;;7700.999999251;0.0;
12;607168799;10105.454990017999;;;
12;607168801;;7417.999998138001;0.0;
12;607172399;9779.906316332;;;
12;607172401;;6957.000001082999;0.0;
12;607175999;9071.325181928;;;
12;607176001;;6358.000000099;0.0;
12;607179599;8695.978329252;;;
12;607179601;;5644.000000188;0.0;
12;607183199;7955.7859192079995;;;
12;607183201;;5728.000000859;0.0;
12;607186799;8102.074906714;;;
12;607186801;;5866.999998441;0.0;
12;607190399;8343.359861596;;;
12;607190401;;6742.0000005189995;0.0;
12;607193999;9487.169417492;;;
12;607194001;;7574.000000316002;0.0;
12;607197599;10408.474179856;;;
12;607197601;;8013.000000702999;0.0;
12;607201199;10542.359004294001;;;
12;607201201;;8018.999999938;0.0;
12;607204799;10304.427232192;;;
12;607204801;;7648.999999990001;0.0;
12;607208399;9662.679789052;;;
12;607208401;;5935.000000245;0.0;
12;607211999;8433.129297176;;;
12;607212001;;5842.000001385;0.0;
12;607215599;8367.941540114;;;
12;607215601;;5319.999999470001;0.0;
12;607219199;8075.914415895999;;;
12;607219201;;5080.000000855;0.0;
12;607222799;8063.167726568001;;;
12;607222801;;4783.999998830001;0.0;
12;607226399;7969.169791552001;;;
12;607226401;;4963.000000624999;0.0;
12;607229999;8101.673790551999;;;
12;607230001;;5008.000000394999;0.0;
12;607233599;8201.41503874;;;
12;607233601;;4971.999999885;0.0;
12;607237199;8158.0744234720005;;;
12;607237201;;6254.999998444;0.0;
12;607240799;8738.180142898;;;
12;607240801;;7087.999999334999;0.0;
12;607244399;10709.839471989999;;;
12;607244401;;7850.99999912;0.0;
12;607247999;10751.000940482;;;
12;607248001;;8054.999998708001;0.0;
12;607251599;10671.126991194;;;
12;607251601;;7765.999998821002;0.0;
12;607255199;10353.388497984;;;
12;607255201;;7326.999998858;0.0;
12;607258799;9844.571910244002;;;
12;607258801;;6122.000000041;0.0;
12;607262399;8316.141835084;;;
12;607262401;;5476.999999399;0.0;
12;607265999;7834.444304122;;;
12;607266001;;5530.999999331;0.0;
12;607269599;7948.178470912;;;
12;607269601;;6459.000000664;0.0;
12;607273199;9048.50209877;;;
12;607273201;;6603.999999833999;0.0;
12;607276799;9300.465096274;;;
12;607276801;;7011.000000111;0.0;
12;607280399;9981.255034078;;;
12;607280401;;7737.9999992739995;0.0;
12;607283999;10739.500771374;;;
12;607284001;;8347.000001074;0.0;
12;607287599;11024.631506668;;;
12;607287601;;8072.000000633001;0.0;
12;607291199;10604.201045738;;;
12;607291201;;7148.999998540001;0.0;
12;607294799;9463.201619096;;;
12;607294801;;6140.999998784999;0.0;
12;607298399;8581.673987004;;;
12;607298401;;6030.00000082;0.0;
12;607301999;8356.766349911999;;;
12;607302001;;5981.00000039;0.0;
12;607305599;8425.689671582;;;
12;607305601;;5668.000000964999;0.0;
12;607309199;8556.955995002001;;;
12;607309201;;5539.999998789999;0.0;
12;607312799;8841.737364158;;;
12;607312801;;5425.000000435;0.0;
12;607316399;8882.249246188;;;
12;607316401;;5177.999998650001;0.0;
12;607319999;8772.487691577999;;;
12;607320001;;5612.999998645;0.0;
12;607323599;8664.788711378;;;
12;607323601;;6599.000000765;0.0;
12;607327199;10012.618140566;;;
12;607327201;;7671.999999549998;0.0;
12;607330799;10896.579531208;;;
12;607330801;;8304.999999265001;0.0;
12;607334399;11155.713178254;;;
12;607334401;;8400.99999994;0.0;
12;607337999;11242.669092854;;;
12;607338001;;8088.000001772;0.0;
12;607341599;10769.691252016;;;
12;607341601;;8010.000000083999;0.0;
12;607345199;10645.470393398;;;
12;607345201;;7252.000000326001;0.0;
12;607348799;9828.939908952001;;;
12;607348801;;6974.999999262999;0.0;
12;607352399;9534.578854492;;;
12;607352401;;6439.000000706001;0.0;
12;607355999;9246.083614468;;;
12;607356001;;6158.999998659001;0.0;
12;607359599;8943.07002673;;;
12;607359601;;6321.0000004779995;0.0;
12;607363199;9014.362022285999;;;
12;607363201;;6989.000000581;0.0;
12;607366799;9785.944630754;;;
12;607366801;;8457.999999801;0.0;
12;607370399;11297.264668865999;;;
12;607370401;;9000.999999072003;0.0;
12;607373999;11777.577668106;;;
12;607374001;;9020.999999299;0.0;
12;607377599;11614.750311422;;;
12;607377601;;8306.999999335;0.0;
12;607381199;10814.027632092;;;
12;607381201;;7676.999999080001;0.0;
12;607384799;10288.025567108;;;
12;607384801;;7565.0000014550005;0.0;
12;607388399;10128.77032242;;;
12;607388401;;6744.000000714999;0.0;
12;607391999;9322.764635341999;;;
12;607392001;;6667.000001235001;0.0;
12;607395599;9313.77143714;;;
12;607395601;;6295.000000205001;0.0;
12;607399199;9201.265569608;;;
12;607399201;;6163.999999575;0.0;
12;607402799;9122.506686828;;;
12;607402801;;6042.99999996;0.0;
12;607406399;9089.250934266001;;;
12;607406401;;5676.000001214999;0.0;
12;607409999;8918.838599906;;;
12;607410001;;5680.999998555;0.0;
12;607413599;9010.033533218;;;
12;607413601;;5916.000000245;0.0;
12;607417199;9113.70337897;;;
12;607417201;;6754.000000626;0.0;
12;607420799;9930.698494504;;;
12;607420801;;7508.000000405999;0.0;
12;607424399;10374.220736644;;;
12;607424401;;5965.00000148;0.0;
12;607427999;8828.172783312;;;
12;607428001;;5424.999998539;0.0;
12;607431599;8469.026659034;;;
12;607431601;;5302.000000725;0.0;
12;607435199;8340.113112442;;;
12;607435201;;5053.00000018;0.0;
12;607438799;8284.264375338;;;
12;607438801;;4837.999999322;0.0;
12;607442399;8348.501320234001;;;
12;607442401;;4260.000000159001;0.0;
12;607445999;8308.703249016;;;
12;607446001;;4527.9999987989995;0.0;
12;607449599;8545.76462386;;;
12;607449601;;5134.0000002649995;0.0;
12;607453199;8920.246340028;;;
12;607453201;;7453.999997964;0.0;
12;607456799;9943.684297072;;;
12;607456801;;7780.000001158;0.0;
12;607460399;11030.397699154;;;
12;607460401;;7468.999998484;0.0;
12;607463999;10532.468926268;;;
12;607464001;;6336.000000784999;0.0;
12;607467599;9398.736691828;;;
12;607467601;;5687.99999962;0.0;
12;607471199;8963.72112222;;;
12;607471201;;5556.000001115;0.0;
12;607474799;8800.229300674;;;
12;607474801;;5517.000000099999;0.0;
12;607478399;8795.969811048;;;
12;607478401;;5330.99999909;0.0;
12;607481999;8690.984364908;;;
12;607482001;;5163.000001245;0.0;
12;607485599;8782.496558359999;;;
12;607485601;;5312.000000235001;0.0;
12;607489199;8666.732807798;;;
12;607489201;;5087.999998699999;0.0;
12;607492799;8757.973433142;;;
12;607492801;;4835.999998784999;0.0;
12;607496399;8716.807083718;;;
12;607496401;;4655.999999934;0.0;
12;607499999;8625.658583066;;;
12;607500001;;4493.999999855;0.0;
12;607503599;8466.538903444001;;;
12;607503601;;4629.000001430999;0.0;
12;607507199;8510.855159449999;;;
12;607507201;;4878.999999048;0.0;
12;607510799;8588.004876777999;;;
12;607510801;;4854.000000383001;0.0;
12;607514399;8346.445181148;;;
12;607514401;;4568.0000002510005;0.0;
12;607517999;8141.479330146;;;
12;607518001;;4113.000001225;0.0;
12;607521599;7882.902228266001;;;
12;607521601;;3482.000001298;0.0;
12;607525199;7635.293698875999;;;
12;607525201;;3453.0000006130003;0.0;
12;607528799;7807.028037323999;;;
12;607528801;;3666.9999992770004;0.0;
12;607532399;8055.885088202;;;
12;607532401;;4005.0000000980003;0.0;
12;607535999;8396.011191086;;;
12;607536001;;5112.999999157;0.0;
12;607539599;8647.980704972;;;
12;607539601;;6112.999998841;0.0;
12;607543199;9009.18346178;;;
12;607543201;;7539.000001759;0.0;
12;607546799;9145.868674342;;;
12;607546801;;7702.000000808001;0.0;
12;607550399;10857.791359660001;;;
12;607550401;;7497.000000255;0.0;
12;607553999;10658.459928518001;;;
12;607554001;;6722.999999254998;0.0;
12;607557599;10170.21423894;;;
12;607557601;;6501.999998519999;0.0;
12;607561199;9635.72312172;;;
12;607561201;;5178.999999545;0.0;
12;607564799;8683.48056236;;;
12;607564801;;5400.000000455;0.0;
12;607568399;8649.219434142;;;
12;607568401;;5123.9999985800005;0.0;
12;607571999;8637.21912272;;;
12;607572001;;5080.000001354999;0.0;
12;607575599;8606.71068233;;;
12;607575601;;5004.99999857;0.0;
12;607579199;8467.205929517999;;;
12;607579201;;5301.999998824999;0.0;
12;607582799;9054.271273237999;;;
12;607582801;;6768.000000954999;0.0;
12;607586399;10657.101777634;;;
12;607586401;;7465.000001396;0.0;
12;607589999;10728.791721094;;;
12;607590001;;8045.999999387999;0.0;
12;607593599;10640.914928216;;;
12;607593601;;8218.000001822;0.0;
12;607597199;10654.370637668;;;
12;607597201;;7782.000000631999;0.0;
12;607600799;10268.386692053999;;;
12;607600801;;7363.000000804999;0.0;
12;607604399;9805.582600424;;;
12;607604401;;6810.999999338999;0.0;
12;607607999;9048.421831938;;;
12;607608001;;5567.999999818;0.0;
12;607611599;8097.6752080940005;;;
12;607611601;;5623.999999043;0.0;
12;607615199;8122.666291756;;;
12;607615201;;5285.999998715;0.0;
12;607618799;7957.381709200001;;;
12;607618801;;5363.000000102;0.0;
12;607622399;8334.522539302001;;;
12;607622401;;5527.000001049999;0.0;
12;607625999;8512.998593154;;;
12;607626001;;7361.999999858001;0.0;
12;607629599;10065.805855692;;;
12;607629601;;7647.999999874999;0.0;
12;607633199;10277.120026238;;;
12;607633201;;7588.999999475;0.0;
12;607636799;10033.947604098;;;
12;607636801;;7114.000000699998;0.0;
12;607640399;9369.462435892001;;;
12;607640401;;6246.0000012049995;0.0;
12;607643999;8764.209617096;;;
12;607644001;;5869.999999805;0.0;
12;607647599;8483.44091727;;;
12;607647601;;4987.999999165;0.0;
12;607651199;8457.704110472001;;;
12;607651201;;4879.000001065;0.0;
12;607654799;8491.9587978;;;
12;607654801;;4761.000000059999;0.0;
12;607658399;8332.695866533999;;;
12;607658401;;4918.00000133;0.0;
12;607661999;8241.693605098;;;
12;607662001;;4681.999999534999;0.0;
12;607665599;8237.180231442;;;
12;607665601;;5222.000001315;0.0;
12;607669199;8337.771584594;;;
12;607669201;;6717.999999744001;0.0;
12;607672799;8887.224786772;;;
12;607672801;;7424.999999036001;0.0;
12;607676399;10310.065596526001;;;
12;607676401;;7829.999998966998;0.0;
12;607679999;10578.674075676001;;;
12;607680001;;8021.000000104999;0.0;
12;607683599;10429.126090418;;;
12;607683601;;7479.000000412;0.0;
12;607687199;9929.656231617999;;;
12;607687201;;7042.000001160999;0.0;
12;607690799;9563.027595002;;;
12;607690801;;5974.000001078999;0.0;
12;607694399;8294.447796462;;;
12;607694401;;5700.999998231001;0.0;
12;607697999;8020.472870482001;;;
12;607698001;;5745.999999497;0.0;
12;607701599;8134.533213749999;;;
12;607701601;;5785.000001328;0.0;
12;607705199;8310.723864574;;;
12;607705201;;6019.999998917001;0.0;
12;607708799;8610.87526671;;;
12;607708801;;6308.999998266001;0.0;
12;607712399;9059.870954586;;;
12;607712401;;7403.999999687;0.0;
12;607715999;10223.507638758;;;
12;607716001;;7744.000000972001;0.0;
12;607719599;10300.955356162;;;
12;607719601;;7644.000000706001;0.0;
12;607723199;9748.686229941999;;;
12;607723201;;6683.000000615001;0.0;
12;607726799;8793.457732566;;;
12;607726801;;6367.000000385;0.0;
12;607730399;8644.16068233;;;
12;607730401;;6068.00000052;0.0;
12;607733999;8558.200553862;;;
12;607734001;;5361.999998629999;0.0;
12;607737599;8213.427297676;;;
12;607737601;;5073.000000425;0.0;
12;607741199;8268.424167457999;;;
12;607741201;;4714.999999905;0.0;
12;607744799;8131.920168457999;;;
12;607744801;;4748.00000091;0.0;
12;607748399;8148.193113222;;;
12;607748401;;4762.000000795;0.0;
12;607751999;8213.190540364001;;;
12;607752001;;5023.99999867;0.0;
12;607755599;8113.840369986;;;
12;607755601;;5827.000000534;0.0;
12;607759199;8432.941065867999;;;
12;607759201;;7081.999999235999;0.0;
12;607762799;9991.286656928001;;;
12;607762801;;7698.999999954999;0.0;
12;607766399;10354.74526822;;;
12;607766401;;7490.999999693;0.0;
12;607769999;9934.184735666;;;
12;607770001;;6767.000000496;0.0;
12;607773599;9316.206910656;;;
12;607773601;;6017.000001647999;0.0;
12;607777199;8545.457452088;;;
12;607777201;;5826.999999416001;0.0;
12;607780799;7942.192275382;;;
12;607780801;;5369.000000555;0.0;
12;607784399;7884.761117358001;;;
12;607784401;;5374.999998467;0.0;
12;607787999;7894.401659556001;;;
12;607788001;;5495.9999998660005;0.0;
12;607791599;7932.629280528;;;
12;607791601;;5692.000000487;0.0;
12;607795199;8034.032231432;;;
12;607795201;;5999.999998731;0.0;
12;607798799;8355.112398012;;;
12;607798801;;6646.000001007002;0.0;
12;607802399;9029.100367453999;;;
12;607802401;;7703.000001329;0.0;
12;607805999;10036.574800344;;;
12;607806001;;7335.999998467999;0.0;
12;607809599;9728.418726318001;;;
12;607809601;;6602.000001375;0.0;
12;607813199;8843.446981254001;;;
12;607813201;;5839.000001484999;0.0;
12;607816799;8309.456371908;;;
12;607816801;;5764.99999932;0.0;
12;607820399;8224.943178706;;;
12;607820401;;5262.999998560001;0.0;
12;607823999;7966.664858286001;;;
12;607824001;;4960.999998924999;0.0;
12;607827599;8020.671037239999;;;
12;607827601;;4705.000001459999;0.0;
12;607831199;8162.684984254;;;
12;607831201;;4741.000000455;0.0;
12;607834799;8121.436803299999;;;
12;607834801;;5059.999999545;0.0;
12;607838399;8130.189606098001;;;
12;607838401;;4666.999998904999;0.0;
12;607841999;8098.511587126;;;
12;607842001;;6113.000001149001;0.0;
12;607845599;8337.332577168;;;
12;607845601;;7118.000001512;0.0;
12;607849199;9431.038362109999;;;
12;607849201;;7638.999999418;0.0;
12;607852799;10371.537189494;;;
12;607852801;;7814.000000421;0.0;
12;607856399;10271.88599215;;;
12;607856401;;6968.000000276001;0.0;
12;607859999;9512.231664554;;;
12;607860001;;6264.00000114;0.0;
12;607863599;8853.155939330001;;;
12;607863601;;5842.999998923;0.0;
12;607867199;8112.061054264001;;;
12;607867201;;5468.000000927001;0.0;
12;607870799;8007.793435668;;;
12;607870801;;5582.000001051;0.0;
12;607874399;7794.843733513999;;;
12;607874401;;5463.000000581;0.0;
12;607877999;7900.158526904001;;;
12;607878001;;5589.000000086;0.0;
12;607881599;7945.9135983020005;;;
12;607881601;;5780.000001064;0.0;
12;607885199;8390.509736156;;;
12;607885201;;7476.999999452999;0.0;
12;607888799;10108.605054782;;;
12;607888801;;7892.999998764;0.0;
12;607892399;10331.756367197999;;;
12;607892401;;8101.999999711999;0.0;
12;607895999;10347.920856786;;;
12;607896001;;7794.000000354999;0.0;
12;607899599;9852.932788302;;;
12;607899601;;6688.000000599999;0.0;
12;607903199;8965.412908272;;;
12;607903201;;6085.00000023;0.0;
12;607906799;8162.910662834;;;
12;607906801;;5530.000000115;0.0;
12;607910399;8166.68091977;;;
12;607910401;;5643.000000489999;0.0;
12;607913999;8148.180296926001;;;
12;607914001;;5234.00000137;0.0;
12;607917599;8042.670791302;;;
12;607917601;;5180.999999485;0.0;
12;607921199;8025.170610848001;;;
12;607921201;;5121.00000128;0.0;
12;607924799;7851.658728818;;;
12;607924801;;5101.999998755;0.0;
12;607928399;8102.019062534;;;
12;607928401;;6777.999999174;0.0;
12;607931999;10364.79018701;;;
12;607932001;;7629.000000492;0.0;
12;607935599;11046.238234643999;;;
12;607935601;;8063.0000014550005;0.0;
12;607939199;10943.596445514;;;
12;607939201;;8064.000001098;0.0;
12;607942799;10585.44823149;;;
12;607942801;;7892.999998385001;0.0;
12;607946399;10526.660372968;;;
12;607946401;;7063.999999309;0.0;
12;607949999;9930.861927724;;;
12;607950001;;6712.999998546;0.0;
12;607953599;9308.104290633999;;;
12;607953601;;5914.999999287;0.0;
12;607957199;8697.3604201;;;
12;607957201;;5422.999999791;0.0;
12;607960799;8276.075625197998;;;
12;607960801;;5435.000000762;0.0;
12;607964399;8261.111712498001;;;
12;607964401;;5619.0000003879995;0.0;
12;607967999;8352.320076316;;;
12;607968001;;5733.000000794;0.0;
12;607971599;8721.710487511999;;;
12;607971601;;6826.999999827001;0.0;
12;607975199;9649.8940451;;;
12;607975201;;8072.000000406001;0.0;
12;607978799;10540.864158772;;;
12;607978801;;8488.999998371;0.0;
12;607982399;10821.929854536;;;
12;607982401;;7846.99999993;0.0;
12;607985999;10046.685853036;;;
12;607986001;;6842.999998900001;0.0;
12;607989599;9348.419414646001;;;
12;607989601;;5950.000000400001;0.0;
12;607993199;8192.897404148;;;
12;607993201;;5612.9999988849995;0.0;
12;607996799;7831.856021493999;;;
12;607996801;;5459.999999045;0.0;
12;608000399;7701.860216946;;;
12;608000401;;5387.999999085;0.0;
12;608003999;7548.097777556;;;
12;608004001;;5379.000000865;0.0;
12;608007599;7485.338517869999;;;
12;608007601;;5206.999999865;0.0;
12;608011199;7462.33696076;;;
12;608011201;;4932.000000255001;0.0;
12;608014799;7374.412367464;;;
12;608014801;;5009.000001025;0.0;
12;608018399;7679.291449216;;;
12;608018401;;5426.000001115999;0.0;
12;608021999;8346.775995758;;;
12;608022001;;6012.999999855;0.0;
12;608025599;8926.756076152;;;
12;608025601;;6377.000000587;0.0;
12;608029199;8918.688464034;;;
12;608029201;;5665.999999974001;0.0;
12;608032799;8011.519279886001;;;
12;608032801;;5292.000001435999;0.0;
12;608036399;7682.707706858;;;
12;608036401;;5007.000000192;0.0;
12;608039999;7162.503236032;;;
12;608040001;;4416.000001082;0.0;
12;608043599;6778.771706368;;;
12;608043601;;4102.999998638;0.0;
12;608047199;6763.838499324;;;
12;608047201;;4448.999999229001;0.0;
12;608050799;6759.633313642;;;
12;608050801;;4692.000001525999;0.0;
12;608054399;6963.097510224;;;
12;608054401;;5234.000000642;0.0;
12;608057999;7301.016735028001;;;
12;608058001;;5996.999999514999;0.0;
12;608061599;8306.652829394001;;;
12;608061601;;6384.999998439;0.0;
12;608065199;8134.4535696640005;;;
12;608065201;;7138.999998634999;0.0;
12;608068799;8571.246646838;;;
12;608068801;;6161.999999129999;0.0;
12;608072399;8131.340894276;;;
12;608072401;;5861.9999988750005;0.0;
12;608075999;8108.088337416;;;
12;608076001;;5688.999999035;0.0;
12;608079599;7452.805887028;;;
12;608079601;;5392.000000454999;0.0;
12;608083199;7276.5548217939995;;;
12;608083201;;5135.9999988399995;0.0;
12;608086799;7117.304018496;;;
12;608086801;;4773.00000011;0.0;
12;608090399;7164.060016996001;;;
12;608090401;;4811.00000048;0.0;
12;608093999;7143.291628592;;;
12;608094001;;4598.00000086;0.0;
12;608097599;6977.533073232;;;
12;608097601;;4663.9999997350005;0.0;
12;608101199;7005.3553496839995;;;
12;608101201;;4858.000000724;0.0;
12;608104799;7320.963829588;;;
12;608104801;;4749.999998794;0.0;
12;608108399;7599.675995892;;;
12;608108401;;4973.0000007769995;0.0;
12;608111999;7910.870200218001;;;
12;608112001;;4795.999998101;0.0;
12;608115599;7670.218641898;;;
12;608115601;;4937.000000739;0.0;
12;608119199;7432.04225425;;;
12;608119201;;4802.0000012010005;0.0;
12;608122799;7294.60550826;;;
12;608122801;;4696.999998424;0.0;
12;608126399;6807.174885648;;;
12;608126401;;3934.000000937;0.0;
12;608129999;6541.641736992;;;
12;608130001;;3504.999999532;0.0;
12;608133599;6449.717184351999;;;
12;608133601;;3302.9999998370004;0.0;
12;608137199;6134.26023801;;;
12;608137201;;3935.999999752;0.0;
12;608140799;6227.249854804;;;
12;608140801;;4394.999999751;0.0;
12;608144399;6641.3505650160005;;;
12;608144401;;5113.00000102;0.0;
12;608147999;7696.726529701999;;;
12;608148001;;5569.000000370999;0.0;
12;608151599;8186.398485934001;;;
12;608151601;;6478.99999979;0.0;
12;608155199;8982.298069482;;;
12;608155201;;6094.000000794999;0.0;
12;608158799;8255.806509872;;;
12;608158801;;5690.999998890001;0.0;
12;608162399;7983.5256980760005;;;
12;608162401;;5720.999999170001;0.0;
12;608165999;7488.020191452;;;
12;608166001;;4743.00000032;0.0;
12;608169599;6868.752622344;;;
12;608169601;;4390.000000305;0.0;
12;608173199;6545.240067984;;;
12;608173201;;4564.999999635;0.0;
12;608176799;6746.997935015999;;;
12;608176801;;4844.0000001650005;0.0;
12;608180399;6777.246935266;;;
12;608180401;;4491.0000003000005;0.0;
12;608183999;6635.734561360001;;;
12;608184001;;4424.999998505;0.0;
12;608187599;6846.648633354001;;;
12;608187601;;5840.999999403;0.0;
12;608191199;8911.142800456;;;
12;608191201;;6638.999999510999;0.0;
12;608194799;9568.401144684;;;
12;608194801;;7508.000001110002;0.0;
12;608198399;9679.634824078;;;
12;608198401;;7754.999999495999;0.0;
12;608201999;9498.933592354;;;
12;608202001;;5573.0000009489995;0.0;
12;608205599;7923.4799012799995;;;
12;608205601;;5285.000000546001;0.0;
12;608209199;7643.027423866;;;
12;608209201;;5216.999998078001;0.0;
12;608212799;7145.4180679500005;;;
12;608212801;;4980.999999864;0.0;
12;608216399;6951.46167907;;;
12;608216401;;4620.000000492;0.0;
12;608219999;6575.3440120959995;;;
12;608220001;;4423.99999882;0.0;
12;608223599;6504.934313196;;;
12;608223601;;4367.999998702;0.0;
12;608227199;6523.79558432;;;
12;608227201;;4945.999999107;0.0;
12;608230799;6893.788911719999;;;
12;608230801;;5597.000001126;0.0;
12;608234399;7799.114503166;;;
12;608234401;;6953.000000475;0.0;
12;608237999;9303.074063052001;;;
12;608238001;;6570.000000673001;0.0;
12;608241599;8660.061016746;;;
12;608241601;;5914.00000079;0.0;
12;608245199;7582.063196700001;;;
12;608245201;;5571.999999595;0.0;
12;608248799;7264.031631092;;;
12;608248801;;5275.99999901;0.0;
12;608252399;6890.250180454001;;;
12;608252401;;4620.99999953;0.0;
12;608255999;6509.240182954;;;
12;608256001;;3939.9999985350005;0.0;
12;608259599;6462.241182704;;;
12;608259601;;3916.999999060001;0.0;
12;608263199;6529.001130717999;;;
12;608263201;;3550.0000012299997;0.0;
12;608266799;6470.995689578;;;
12;608266801;;3805.0000004800004;0.0;
12;608270399;6434.23356161;;;
12;608270401;;4427.000000995;0.0;
12;608273999;6844.672938810001;;;
12;608274001;;5424.000000164;0.0;
12;608277599;7672.524225224;;;
12;608277601;;6123.999999378;0.0;
12;608281199;8017.002790796;;;
12;608281201;;6542.999999711001;0.0;
12;608284799;9031.356514812;;;
12;608284801;;6275.999999791;0.0;
12;608288399;8221.644284694;;;
12;608288401;;5195.999999233001;0.0;
12;608291999;7527.772269356001;;;
12;608292001;;5394.999998969999;0.0;
12;608295599;7568.646394882;;;
12;608295601;;5297.999998558;0.0;
12;608299199;7156.703593604;;;
12;608299201;;5036.000000543;0.0;
12;608302799;7022.03112191;;;
12;608302801;;4918.000000741;0.0;
12;608306399;6972.91206945;;;
12;608306401;;4914.000001709001;0.0;
12;608309999;6892.662606436001;;;
12;608310001;;4857.999999649999;0.0;
12;608313599;7018.8518718039995;;;
12;608313601;;5928.000000407999;0.0;
12;608317199;7907.007379082001;;;
12;608317201;;6293.000000467999;0.0;
12;608320799;8872.247183428;;;
12;608320801;;6834.000000769;0.0;
12;608324399;9233.766029072;;;
12;608324401;;6549.99999903;0.0;
12;608327999;8662.062327918;;;
12;608328001;;6139.000000065;0.0;
12;608331599;8062.060147964;;;
12;608331601;;5392.00000091;0.0;
12;608335199;7275.525190202;;;
12;608335201;;4981.999999105;0.0;
12;608338799;6691.751180203999;;;
12;608338801;;4397.0000009899995;0.0;
12;608342399;6306.705733066;;;
12;608342401;;4234.00000084;0.0;
12;608345999;6245.699669082;;;
12;608346001;;4266.999999205;0.0;
12;608349599;6247.704733315999;;;
12;608349601;;4323.99999907;0.0;
12;608353199;6474.219303174001;;;
12;608353201;;4012.0000000649998;0.0;
12;608356799;6364.960993752;;;
12;608356801;;3482.000000375;0.0;
12;608360399;6353.546316476;;;
12;608360401;;4633.000000051;0.0;
12;608363999;8132.822507576;;;
12;608364001;;6002.000001405;0.0;
12;608367599;9151.65573457;;;
12;608367601;;7029.999999558;0.0;
12;608371199;9490.15996646;;;
12;608371201;;6850.000000458;0.0;
12;608374799;8792.984678784;;;
12;608374801;;5812.0000005970005;0.0;
12;608378399;8006.024415752001;;;
12;608378401;;4727.000001427;0.0;
12;608381999;7186.545618696;;;
12;608382001;;4710.999998822999;0.0;
12;608385599;6912.554589398;;;
12;608385601;;4574.000001012;0.0;
12;608389199;6800.442846644;;;
12;608389201;;4674.999999215999;0.0;
12;608392799;6806.407551032;;;
12;608392801;;4722.99999827;0.0;
12;608396399;6911.685712877999;;;
12;608396401;;4990.000000480999;0.0;
12;608399999;7161.81393903;;;
12;608400001;;5520.00000118;0.0;
12;608403599;7750.050514185999;;;
12;608403601;;6525.000000851001;0.0;
12;608407199;8865.469009904;;;
12;608407201;;6854.000000671;0.0;
12;608410799;9254.85125272;;;
12;608410801;;6144.000000482001;0.0;
12;608414399;8489.082896275999;;;
12;608414401;;5783.999999449999;0.0;
12;608417999;7721.82107973;;;
12;608418001;;5090.0000011;0.0;
12;608421599;7316.555821544;;;
12;608421601;;4847.99999971;0.0;
12;608425199;7067.04175956;;;
12;608425201;;4651.000000395;0.0;
12;608428799;6393.221368158;;;
12;608428801;;4314.000000055;0.0;
12;608432399;6401.7291202199995;;;
12;608432401;;3527.0000002200004;0.0;
12;608435999;6501.243493626;;;
12;608436001;;3317.999998715;0.0;
12;608439599;6714.768634342001;;;
12;608439601;;3568.0000012449996;0.0;
12;608443199;6605.749131218;;;
12;608443201;;3513.999998585;0.0;
