AgentId;TimeStep;OfferedPowerInMW;AwardedPower
1001;599382001;;0.0
1001;599385599;258.72;
1001;599385601;;0.0
1001;599389199;258.72;
1001;599389201;;0.0
1001;599392799;258.72;
1001;599392801;;0.0
1001;599396399;258.72;
1001;599396401;;0.0
1001;599399999;258.72;
1001;599400001;;0.0
1001;599403599;258.72;
1001;599403601;;0.0
1001;599407199;258.72;
1001;599407201;;0.0
1001;599410799;258.72;
1001;599410801;;0.0
1001;599414399;258.72;
1001;599414401;;0.0
1001;599417999;258.72;
1001;599418001;;0.0
1001;599421599;258.72;
1001;599421601;;0.0
1001;599425199;258.72;
1001;599425201;;0.0
1001;599428799;258.72;
1001;599428801;;0.0
1001;599432399;258.72;
1001;599432401;;0.0
1001;599435999;258.72;
1001;599436001;;0.0
1001;599439599;258.72;
1001;599439601;;0.0
1001;599443199;258.72;
1001;599443201;;0.0
1001;599446799;258.72;
1001;599446801;;0.0
1001;599450399;258.72;
1001;599450401;;0.0
1001;599453999;258.72;
1001;599454001;;0.0
1001;599457599;258.72;
1001;599457601;;0.0
1001;599461199;258.72;
1001;599461201;;0.0
1001;599464799;258.72;
1001;599464801;;0.0
1001;599468399;258.72;
1001;599468401;;0.0
1001;599471999;258.72;
1001;599472001;;0.0
1001;599475599;258.72;
1001;599475601;;0.0
1001;599479199;258.72;
1001;599479201;;0.0
1001;599482799;258.72;
1001;599482801;;0.0
1001;599486399;258.72;
1001;599486401;;0.0
1001;599489999;258.72;
1001;599490001;;0.0
1001;599493599;258.72;
1001;599493601;;0.0
1001;599497199;258.72;
1001;599497201;;0.0
1001;599500799;258.72;
1001;599500801;;0.0
1001;599504399;258.72;
1001;599504401;;0.0
1001;599507999;258.72;
1001;599508001;;0.0
1001;599511599;258.72;
1001;599511601;;0.0
1001;599515199;258.72;
1001;599515201;;0.0
1001;599518799;258.72;
1001;599518801;;0.0
1001;599522399;258.72;
1001;599522401;;0.0
1001;599525999;258.72;
1001;599526001;;0.0
1001;599529599;258.72;
1001;599529601;;0.0
1001;599533199;258.72;
1001;599533201;;0.0
1001;599536799;258.72;
1001;599536801;;0.0
1001;599540399;258.72;
1001;599540401;;0.0
1001;599543999;258.72;
1001;599544001;;0.0
1001;599547599;258.72;
1001;599547601;;0.0
1001;599551199;258.72;
1001;599551201;;0.0
1001;599554799;258.72;
1001;599554801;;0.0
1001;599558399;258.72;
1001;599558401;;0.0
1001;599561999;258.72;
1001;599562001;;0.0
1001;599565599;258.72;
1001;599565601;;0.0
1001;599569199;258.72;
1001;599569201;;0.0
1001;599572799;258.72;
1001;599572801;;0.0
1001;599576399;258.72;
1001;599576401;;0.0
1001;599579999;258.72;
1001;599580001;;0.0
1001;599583599;258.72;
1001;599583601;;0.0
1001;599587199;258.72;
1001;599587201;;0.0
1001;599590799;258.72;
1001;599590801;;0.0
1001;599594399;258.72;
1001;599594401;;0.0
1001;599597999;258.72;
1001;599598001;;0.0
1001;599601599;258.72;
1001;599601601;;0.0
1001;599605199;258.72;
1001;599605201;;0.0
1001;599608799;258.72;
1001;599608801;;0.0
1001;599612399;258.72;
1001;599612401;;0.0
1001;599615999;258.72;
1001;599616001;;0.0
1001;599619599;258.72;
1001;599619601;;0.0
1001;599623199;258.72;
1001;599623201;;0.0
1001;599626799;258.72;
1001;599626801;;0.0
1001;599630399;258.72;
1001;599630401;;0.0
1001;599633999;258.72;
1001;599634001;;0.0
1001;599637599;258.72;
1001;599637601;;0.0
1001;599641199;258.72;
1001;599641201;;0.0
1001;599644799;258.72;
1001;599644801;;0.0
1001;599648399;258.72;
1001;599648401;;0.0
1001;599651999;258.72;
1001;599652001;;0.0
1001;599655599;258.72;
1001;599655601;;0.0
1001;599659199;258.72;
1001;599659201;;0.0
1001;599662799;258.72;
1001;599662801;;0.0
1001;599666399;258.72;
1001;599666401;;0.0
1001;599669999;258.72;
1001;599670001;;0.0
1001;599673599;258.72;
1001;599673601;;0.0
1001;599677199;258.72;
1001;599677201;;0.0
1001;599680799;258.72;
1001;599680801;;0.0
1001;599684399;258.72;
1001;599684401;;0.0
1001;599687999;258.72;
1001;599688001;;0.0
1001;599691599;258.72;
1001;599691601;;0.0
1001;599695199;258.72;
1001;599695201;;0.0
1001;599698799;258.72;
1001;599698801;;0.0
1001;599702399;258.72;
1001;599702401;;0.0
1001;599705999;258.72;
1001;599706001;;0.0
1001;599709599;258.72;
1001;599709601;;0.0
1001;599713199;258.72;
1001;599713201;;0.0
1001;599716799;258.72;
1001;599716801;;0.0
1001;599720399;258.72;
1001;599720401;;0.0
1001;599723999;258.72;
1001;599724001;;0.0
1001;599727599;258.72;
1001;599727601;;0.0
1001;599731199;258.72;
1001;599731201;;0.0
1001;599734799;258.72;
1001;599734801;;0.0
1001;599738399;258.72;
1001;599738401;;0.0
1001;599741999;258.72;
1001;599742001;;0.0
1001;599745599;258.72;
1001;599745601;;0.0
1001;599749199;258.72;
1001;599749201;;0.0
1001;599752799;258.72;
1001;599752801;;0.0
1001;599756399;258.72;
1001;599756401;;0.0
1001;599759999;258.72;
1001;599760001;;0.0
1001;599763599;258.72;
1001;599763601;;0.0
1001;599767199;258.72;
1001;599767201;;0.0
1001;599770799;258.72;
1001;599770801;;0.0
1001;599774399;258.72;
1001;599774401;;0.0
1001;599777999;258.72;
1001;599778001;;0.0
1001;599781599;258.72;
1001;599781601;;0.0
1001;599785199;258.72;
1001;599785201;;0.0
1001;599788799;258.72;
1001;599788801;;0.0
1001;599792399;258.72;
1001;599792401;;0.0
1001;599795999;258.72;
1001;599796001;;0.0
1001;599799599;258.72;
1001;599799601;;0.0
1001;599803199;258.72;
1001;599803201;;0.0
1001;599806799;258.72;
1001;599806801;;0.0
1001;599810399;258.72;
1001;599810401;;0.0
1001;599813999;258.72;
1001;599814001;;0.0
1001;599817599;258.72;
1001;599817601;;0.0
1001;599821199;258.72;
1001;599821201;;0.0
1001;599824799;258.72;
1001;599824801;;0.0
1001;599828399;258.72;
1001;599828401;;0.0
1001;599831999;258.72;
1001;599832001;;0.0
1001;599835599;258.72;
1001;599835601;;0.0
1001;599839199;258.72;
1001;599839201;;0.0
1001;599842799;258.72;
1001;599842801;;0.0
1001;599846399;258.72;
1001;599846401;;0.0
1001;599849999;258.72;
1001;599850001;;0.0
1001;599853599;258.72;
1001;599853601;;0.0
1001;599857199;258.72;
1001;599857201;;0.0
1001;599860799;258.72;
1001;599860801;;0.0
1001;599864399;258.72;
1001;599864401;;0.0
1001;599867999;258.72;
1001;599868001;;0.0
1001;599871599;258.72;
1001;599871601;;0.0
1001;599875199;258.72;
1001;599875201;;0.0
1001;599878799;258.72;
1001;599878801;;0.0
1001;599882399;258.72;
1001;599882401;;0.0
1001;599885999;258.72;
1001;599886001;;0.0
1001;599889599;258.72;
1001;599889601;;0.0
1001;599893199;258.72;
1001;599893201;;0.0
1001;599896799;258.72;
1001;599896801;;0.0
1001;599900399;258.72;
1001;599900401;;0.0
1001;599903999;258.72;
1001;599904001;;0.0
1001;599907599;258.72;
1001;599907601;;0.0
1001;599911199;258.72;
1001;599911201;;0.0
1001;599914799;258.72;
1001;599914801;;0.0
1001;599918399;258.72;
1001;599918401;;0.0
1001;599921999;258.72;
1001;599922001;;0.0
1001;599925599;258.72;
1001;599925601;;0.0
1001;599929199;258.72;
1001;599929201;;0.0
1001;599932799;258.72;
1001;599932801;;0.0
1001;599936399;258.72;
1001;599936401;;0.0
1001;599939999;258.72;
1001;599940001;;0.0
1001;599943599;258.72;
1001;599943601;;0.0
1001;599947199;258.72;
1001;599947201;;0.0
1001;599950799;258.72;
1001;599950801;;0.0
1001;599954399;258.72;
1001;599954401;;0.0
1001;599957999;258.72;
1001;599958001;;0.0
1001;599961599;258.72;
1001;599961601;;0.0
1001;599965199;258.72;
1001;599965201;;0.0
1001;599968799;258.72;
1001;599968801;;0.0
1001;599972399;258.72;
1001;599972401;;0.0
1001;599975999;258.72;
1001;599976001;;0.0
1001;599979599;258.72;
1001;599979601;;0.0
1001;599983199;258.72;
1001;599983201;;0.0
1001;599986799;258.72;
1001;599986801;;0.0
1001;599990399;258.72;
1001;599990401;;0.0
1001;599993999;258.72;
1001;599994001;;0.0
1001;599997599;258.72;
1001;599997601;;0.0
1001;600001199;258.72;
1001;600001201;;0.0
1001;600004799;258.72;
1001;600004801;;0.0
1001;600008399;258.72;
1001;600008401;;0.0
1001;600011999;258.72;
1001;600012001;;0.0
1001;600015599;258.72;
1001;600015601;;0.0
1001;600019199;258.72;
1001;600019201;;0.0
1001;600022799;258.72;
1001;600022801;;0.0
1001;600026399;258.72;
1001;600026401;;0.0
1001;600029999;258.72;
1001;600030001;;0.0
1001;600033599;258.72;
1001;600033601;;0.0
1001;600037199;258.72;
1001;600037201;;0.0
1001;600040799;258.72;
1001;600040801;;0.0
1001;600044399;258.72;
1001;600044401;;0.0
1001;600047999;258.72;
1001;600048001;;0.0
1001;600051599;258.72;
1001;600051601;;0.0
1001;600055199;258.72;
1001;600055201;;0.0
1001;600058799;258.72;
1001;600058801;;0.0
1001;600062399;258.72;
1001;600062401;;0.0
1001;600065999;258.72;
1001;600066001;;0.0
1001;600069599;258.72;
1001;600069601;;0.0
1001;600073199;258.72;
1001;600073201;;0.0
1001;600076799;258.72;
1001;600076801;;0.0
1001;600080399;258.72;
1001;600080401;;0.0
1001;600083999;258.72;
1001;600084001;;0.0
1001;600087599;258.72;
1001;600087601;;0.0
1001;600091199;258.72;
1001;600091201;;0.0
1001;600094799;258.72;
1001;600094801;;0.0
1001;600098399;258.72;
1001;600098401;;0.0
1001;600101999;258.72;
1001;600102001;;0.0
1001;600105599;258.72;
1001;600105601;;0.0
1001;600109199;258.72;
1001;600109201;;0.0
1001;600112799;258.72;
1001;600112801;;0.0
1001;600116399;258.72;
1001;600116401;;0.0
1001;600119999;258.72;
1001;600120001;;0.0
1001;600123599;258.72;
1001;600123601;;0.0
1001;600127199;258.72;
1001;600127201;;0.0
1001;600130799;258.72;
1001;600130801;;0.0
1001;600134399;258.72;
1001;600134401;;0.0
1001;600137999;258.72;
1001;600138001;;0.0
1001;600141599;258.72;
1001;600141601;;0.0
1001;600145199;258.72;
1001;600145201;;0.0
1001;600148799;258.72;
1001;600148801;;0.0
1001;600152399;258.72;
1001;600152401;;0.0
1001;600155999;258.72;
1001;600156001;;0.0
1001;600159599;258.72;
1001;600159601;;0.0
1001;600163199;258.72;
1001;600163201;;0.0
1001;600166799;258.72;
1001;600166801;;0.0
1001;600170399;258.72;
1001;600170401;;0.0
1001;600173999;258.72;
1001;600174001;;0.0
1001;600177599;258.72;
1001;600177601;;0.0
1001;600181199;258.72;
1001;600181201;;0.0
1001;600184799;258.72;
1001;600184801;;0.0
1001;600188399;258.72;
1001;600188401;;0.0
1001;600191999;258.72;
1001;600192001;;0.0
1001;600195599;258.72;
1001;600195601;;0.0
1001;600199199;258.72;
1001;600199201;;0.0
1001;600202799;258.72;
1001;600202801;;0.0
1001;600206399;258.72;
1001;600206401;;0.0
1001;600209999;258.72;
1001;600210001;;0.0
1001;600213599;258.72;
1001;600213601;;0.0
1001;600217199;258.72;
1001;600217201;;0.0
1001;600220799;258.72;
1001;600220801;;0.0
1001;600224399;258.72;
1001;600224401;;0.0
1001;600227999;258.72;
1001;600228001;;0.0
1001;600231599;258.72;
1001;600231601;;0.0
1001;600235199;258.72;
1001;600235201;;0.0
1001;600238799;258.72;
1001;600238801;;0.0
1001;600242399;258.72;
1001;600242401;;0.0
1001;600245999;258.72;
1001;600246001;;0.0
1001;600249599;258.72;
1001;600249601;;0.0
1001;600253199;258.72;
1001;600253201;;0.0
1001;600256799;258.72;
1001;600256801;;0.0
1001;600260399;258.72;
1001;600260401;;0.0
1001;600263999;258.72;
1001;600264001;;0.0
1001;600267599;258.72;
1001;600267601;;0.0
1001;600271199;258.72;
1001;600271201;;0.0
1001;600274799;258.72;
1001;600274801;;0.0
1001;600278399;258.72;
1001;600278401;;0.0
1001;600281999;258.72;
1001;600282001;;0.0
1001;600285599;258.72;
1001;600285601;;0.0
1001;600289199;258.72;
1001;600289201;;0.0
1001;600292799;258.72;
1001;600292801;;0.0
1001;600296399;258.72;
1001;600296401;;0.0
1001;600299999;258.72;
1001;600300001;;0.0
1001;600303599;258.72;
1001;600303601;;0.0
1001;600307199;258.72;
1001;600307201;;0.0
1001;600310799;258.72;
1001;600310801;;0.0
1001;600314399;258.72;
1001;600314401;;0.0
1001;600317999;258.72;
1001;600318001;;0.0
1001;600321599;258.72;
1001;600321601;;0.0
1001;600325199;258.72;
1001;600325201;;0.0
1001;600328799;258.72;
1001;600328801;;0.0
1001;600332399;258.72;
1001;600332401;;0.0
1001;600335999;258.72;
1001;600336001;;0.0
1001;600339599;258.72;
1001;600339601;;0.0
1001;600343199;258.72;
1001;600343201;;0.0
1001;600346799;258.72;
1001;600346801;;0.0
1001;600350399;258.72;
1001;600350401;;0.0
1001;600353999;258.72;
1001;600354001;;0.0
1001;600357599;258.72;
1001;600357601;;0.0
1001;600361199;258.72;
1001;600361201;;0.0
1001;600364799;258.72;
1001;600364801;;0.0
1001;600368399;258.72;
1001;600368401;;0.0
1001;600371999;258.72;
1001;600372001;;0.0
1001;600375599;258.72;
1001;600375601;;0.0
1001;600379199;258.72;
1001;600379201;;0.0
1001;600382799;258.72;
1001;600382801;;0.0
1001;600386399;258.72;
1001;600386401;;0.0
1001;600389999;258.72;
1001;600390001;;0.0
1001;600393599;258.72;
1001;600393601;;0.0
1001;600397199;258.72;
1001;600397201;;0.0
1001;600400799;258.72;
1001;600400801;;0.0
1001;600404399;258.72;
1001;600404401;;0.0
1001;600407999;258.72;
1001;600408001;;0.0
1001;600411599;258.72;
1001;600411601;;0.0
1001;600415199;258.72;
1001;600415201;;0.0
1001;600418799;258.72;
1001;600418801;;0.0
1001;600422399;258.72;
1001;600422401;;0.0
1001;600425999;258.72;
1001;600426001;;0.0
1001;600429599;258.72;
1001;600429601;;0.0
1001;600433199;258.72;
1001;600433201;;0.0
1001;600436799;258.72;
1001;600436801;;0.0
1001;600440399;258.72;
1001;600440401;;0.0
1001;600443999;258.72;
1001;600444001;;0.0
1001;600447599;258.72;
1001;600447601;;0.0
1001;600451199;258.72;
1001;600451201;;0.0
1001;600454799;258.72;
1001;600454801;;0.0
1001;600458399;258.72;
1001;600458401;;0.0
1001;600461999;258.72;
1001;600462001;;0.0
1001;600465599;258.72;
1001;600465601;;0.0
1001;600469199;258.72;
1001;600469201;;0.0
1001;600472799;258.72;
1001;600472801;;0.0
1001;600476399;258.72;
1001;600476401;;0.0
1001;600479999;258.72;
1001;600480001;;0.0
1001;600483599;258.72;
1001;600483601;;0.0
1001;600487199;258.72;
1001;600487201;;0.0
1001;600490799;258.72;
1001;600490801;;0.0
1001;600494399;258.72;
1001;600494401;;0.0
1001;600497999;258.72;
1001;600498001;;0.0
1001;600501599;258.72;
1001;600501601;;0.0
1001;600505199;258.72;
1001;600505201;;0.0
1001;600508799;258.72;
1001;600508801;;0.0
1001;600512399;258.72;
1001;600512401;;0.0
1001;600515999;258.72;
1001;600516001;;0.0
1001;600519599;258.72;
1001;600519601;;0.0
1001;600523199;258.72;
1001;600523201;;0.0
1001;600526799;258.72;
1001;600526801;;0.0
1001;600530399;258.72;
1001;600530401;;0.0
1001;600533999;258.72;
1001;600534001;;0.0
1001;600537599;258.72;
1001;600537601;;0.0
1001;600541199;258.72;
1001;600541201;;0.0
1001;600544799;258.72;
1001;600544801;;0.0
1001;600548399;258.72;
1001;600548401;;0.0
1001;600551999;258.72;
1001;600552001;;0.0
1001;600555599;258.72;
1001;600555601;;0.0
1001;600559199;258.72;
1001;600559201;;0.0
1001;600562799;258.72;
1001;600562801;;0.0
1001;600566399;258.72;
1001;600566401;;0.0
1001;600569999;258.72;
1001;600570001;;0.0
1001;600573599;258.72;
1001;600573601;;0.0
1001;600577199;258.72;
1001;600577201;;0.0
1001;600580799;258.72;
1001;600580801;;0.0
1001;600584399;258.72;
1001;600584401;;0.0
1001;600587999;258.72;
1001;600588001;;0.0
1001;600591599;258.72;
1001;600591601;;0.0
1001;600595199;258.72;
1001;600595201;;0.0
1001;600598799;258.72;
1001;600598801;;0.0
1001;600602399;258.72;
1001;600602401;;0.0
1001;600605999;258.72;
1001;600606001;;0.0
1001;600609599;258.72;
1001;600609601;;0.0
1001;600613199;258.72;
1001;600613201;;0.0
1001;600616799;258.72;
1001;600616801;;0.0
1001;600620399;258.72;
1001;600620401;;0.0
1001;600623999;258.72;
1001;600624001;;0.0
1001;600627599;258.72;
1001;600627601;;0.0
1001;600631199;258.72;
1001;600631201;;0.0
1001;600634799;258.72;
1001;600634801;;0.0
1001;600638399;258.72;
1001;600638401;;0.0
1001;600641999;258.72;
1001;600642001;;0.0
1001;600645599;258.72;
1001;600645601;;0.0
1001;600649199;258.72;
1001;600649201;;0.0
1001;600652799;258.72;
1001;600652801;;0.0
1001;600656399;258.72;
1001;600656401;;0.0
1001;600659999;258.72;
1001;600660001;;0.0
1001;600663599;258.72;
1001;600663601;;0.0
1001;600667199;258.72;
1001;600667201;;0.0
1001;600670799;258.72;
1001;600670801;;0.0
1001;600674399;258.72;
1001;600674401;;0.0
1001;600677999;258.72;
1001;600678001;;10.400428711000131
1001;600681599;258.72;
1001;600681601;;0.0
1001;600685199;258.72;
1001;600685201;;0.0
1001;600688799;258.72;
1001;600688801;;25.94996477900051
1001;600692399;258.72;
1001;600692401;;0.39069199922232656
1001;600695999;258.72;
1001;600696001;;5.589521902777051
1001;600699599;258.72;
1001;600699601;;0.0
1001;600703199;258.72;
1001;600703201;;17.894707570335157
1001;600706799;258.72;
1001;600706801;;0.0
1001;600710399;258.72;
1001;600710401;;8.74382261322171
1001;600713999;258.72;
1001;600714001;;31.847273441667056
1001;600717599;258.72;
1001;600717601;;23.18671500933371
1001;600721199;258.72;
1001;600721201;;3.988885324777584
1001;600724799;258.72;
1001;600724801;;0.0
1001;600728399;258.72;
1001;600728401;;0.0
1001;600731999;258.72;
1001;600732001;;0.0
1001;600735599;258.72;
1001;600735601;;0.0
1001;600739199;258.72;
1001;600739201;;0.2559521414432311
1001;600742799;258.72;
1001;600742801;;35.118259954555214
1001;600746399;258.72;
1001;600746401;;12.127766343555777
1001;600749999;258.72;
1001;600750001;;0.0
1001;600753599;258.72;
1001;600753601;;11.260280611443704
1001;600757199;258.72;
1001;600757201;;52.20521592188899
1001;600760799;258.72;
1001;600760801;;51.94708581388815
1001;600764399;258.72;
1001;600764401;;0.0
1001;600767999;258.72;
1001;600768001;;37.280422021555495
1001;600771599;258.72;
1001;600771601;;20.54590418700056
1001;600775199;258.72;
1001;600775201;;0.0
1001;600778799;258.72;
1001;600778801;;27.859954025555197
1001;600782399;258.72;
1001;600782401;;10.090951098555706
1001;600785999;258.72;
1001;600786001;;5.986371613443225
1001;600789599;258.72;
1001;600789601;;46.43273807144371
1001;600793199;258.72;
1001;600793201;;53.645391306444
1001;600796799;258.72;
1001;600796801;;0.0
1001;600800399;258.72;
1001;600800401;;11.369096388552862
1001;600803999;258.72;
1001;600804001;;7.959694251554538
1001;600807599;258.72;
1001;600807601;;26.70632511944561
1001;600811199;258.72;
1001;600811201;;14.122962320335063
1001;600814799;258.72;
1001;600814801;;30.18402334989034
1001;600818399;258.72;
1001;600818401;;6.9996432694442765
1001;600821999;258.72;
1001;600822001;;61.30832790799988
1001;600825599;258.72;
1001;600825601;;0.0
1001;600829199;258.72;
1001;600829201;;47.99317358388882
1001;600832799;258.72;
1001;600832801;;30.507039355888736
1001;600836399;258.72;
1001;600836401;;18.70623662733371
1001;600839999;258.72;
1001;600840001;;0.0
1001;600843599;258.72;
1001;600843601;;26.46287198433285
1001;600847199;258.72;
1001;600847201;;31.849124066222174
1001;600850799;258.72;
1001;600850801;;23.920554063332673
1001;600854399;258.72;
1001;600854401;;30.3261243617778
1001;600857999;258.72;
1001;600858001;;56.71979461811108
1001;600861599;258.72;
1001;600861601;;9.585123464999924
1001;600865199;258.72;
1001;600865201;;19.382871691999497
1001;600868799;258.72;
1001;600868801;;119.86924392899957
1001;600872399;258.72;
1001;600872401;;4.4827068371114365
1001;600875999;258.72;
1001;600876001;;38.20000440022315
1001;600879599;258.72;
1001;600879601;;55.46963138511066
1001;600883199;258.72;
1001;600883201;;43.024809140555334
1001;600886799;258.72;
1001;600886801;;0.0
1001;600890399;258.72;
1001;600890401;;4.259060357777344
1001;600893999;258.72;
1001;600894001;;10.909345154334005
1001;600897599;258.72;
1001;600897601;;18.5592484162232
1001;600901199;258.72;
1001;600901201;;7.265689350667344
1001;600904799;258.72;
1001;600904801;;57.769130605666504
1001;600908399;258.72;
1001;600908401;;23.7356360241117
1001;600911999;258.72;
1001;600912001;;6.132443956223142
1001;600915599;258.72;
1001;600915601;;8.537899793111137
1001;600919199;258.72;
1001;600919201;;0.0
1001;600922799;258.72;
1001;600922801;;57.10146972666618
1001;600926399;258.72;
1001;600926401;;38.79696441711141
1001;600929999;258.72;
1001;600930001;;35.413335839222526
1001;600933599;258.72;
1001;600933601;;41.04166825399963
1001;600937199;258.72;
1001;600937201;;30.19844960200018
1001;600940799;258.72;
1001;600940801;;41.06220472200104
1001;600944399;258.72;
1001;600944401;;16.04056373600062
1001;600947999;258.72;
1001;600948001;;105.72731126200117
1001;600951599;258.72;
1001;600951601;;23.362133455001384
1001;600955199;258.72;
1001;600955201;;206.28108116699943
1001;600958799;258.72;
1001;600958801;;157.7941930840013
1001;600962399;258.72;
1001;600962401;;112.32280193400103
1001;600965999;258.72;
1001;600966001;;205.27388480300098
1001;600969599;258.72;
1001;600969601;;17.710008807000776
1001;600973199;258.72;
1001;600973201;;134.71866439300058
1001;600976799;258.72;
1001;600976801;;221.4182877549999
1001;600980399;258.72;
1001;600980401;;252.66577056300113
1001;600983999;258.72;
1001;600984001;;152.09477931099966
1001;600987599;258.72;
1001;600987601;;44.97270571811143
1001;600991199;258.72;
1001;600991201;;9.776196289666586
1001;600994799;258.72;
1001;600994801;;31.379211050999146
1001;600998399;258.72;
1001;600998401;;42.49735566699994
1001;601001999;258.72;
1001;601002001;;35.65610747900038
1001;601005599;258.72;
1001;601005601;;57.21728462855546
1001;601009199;258.72;
1001;601009201;;57.58663752766617
1001;601012799;258.72;
1001;601012801;;12.196439616776843
1001;601016399;258.72;
1001;601016401;;20.3266421776668
1001;601019999;258.72;
1001;601020001;;3.8555306229991397
1001;601023599;258.72;
1001;601023601;;58.26462922300081
1001;601027199;258.72;
1001;601027201;;21.264148861001303
1001;601030799;258.72;
1001;601030801;;13.060855835999973
1001;601034399;258.72;
1001;601034401;;1.6518402339988825
1001;601037999;258.72;
1001;601038001;;4.164601108999705
1001;601041599;258.72;
1001;601041601;;21.08252510199938
1001;601045199;258.72;
1001;601045201;;3.8926636560008774
1001;601048799;258.72;
1001;601048801;;32.10338266299979
1001;601052399;258.72;
1001;601052401;;53.33006227799953
1001;601055999;258.72;
1001;601056001;;21.189585940001706
1001;601059599;258.72;
1001;601059601;;53.021040799000474
1001;601063199;258.72;
1001;601063201;;30.672153637001173
1001;601066799;258.72;
1001;601066801;;51.478209952999094
1001;601070399;258.72;
1001;601070401;;3.123903028999848
1001;601073999;258.72;
1001;601074001;;9.487470987000052
1001;601077599;258.72;
1001;601077601;;38.045291187999936
1001;601081199;258.72;
1001;601081201;;14.957221058999238
1001;601084799;258.72;
1001;601084801;;55.675723927999314
1001;601088399;258.72;
1001;601088401;;3.9301654430000776
1001;601091999;258.72;
1001;601092001;;10.543654095110469
1001;601095599;258.72;
1001;601095601;;33.768941556333374
1001;601099199;258.72;
1001;601099201;;13.49429248155593
1001;601102799;258.72;
1001;601102801;;169.1878026599995
1001;601106399;258.72;
1001;601106401;;245.42054674400035
1001;601109999;258.72;
1001;601110001;;241.61134738600114
1001;601113599;258.72;
1001;601113601;;211.08227288600094
1001;601117199;258.72;
1001;601117201;;217.56251588500047
1001;601120799;258.72;
1001;601120801;;238.14213185200126
1001;601124399;258.72;
1001;601124401;;238.39447521299982
1001;601127999;258.72;
1001;601128001;;250.75214762700008
1001;601131599;258.72;
1001;601131601;;256.7559260710011
1001;601135199;258.72;
1001;601135201;;214.3087924689996
1001;601138799;258.72;
1001;601138801;;205.84375492900173
1001;601142399;258.72;
1001;601142401;;204.19425526200095
1001;601145999;258.72;
1001;601146001;;208.16641767800022
1001;601149599;258.72;
1001;601149601;;234.1662879799994
1001;601153199;258.72;
1001;601153201;;254.39215631700128
1001;601156799;258.72;
1001;601156801;;222.1579048640003
1001;601160399;258.72;
1001;601160401;;250.0394052380004
1001;601163999;258.72;
1001;601164001;;221.59904283999978
1001;601167599;258.72;
1001;601167601;;228.11190824199886
1001;601171199;258.72;
1001;601171201;;105.0256739169997
1001;601174799;258.72;
1001;601174801;;22.739540968999535
1001;601178399;258.72;
1001;601178401;;9.039114072000302
1001;601181999;258.72;
1001;601182001;;50.74711345699936
1001;601185599;258.72;
1001;601185601;;12.194488823000029
1001;601189199;258.72;
1001;601189201;;59.74022946755642
1001;601192799;258.72;
1001;601192801;;235.97003867500163
