AgentId;TimeStep;OfferedPowerInMW;OfferedChargePrice;OfferedDischargePrice;AwardedChargePower;AwardedDischargePower;AwardedPower;StoredMWh;Revenues;Costs;Profit
7;601739999;367.2;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601740001;;;;0.0;-367.2;-367.2;5984.0;13216.084919999996;0.0;13216.084919999996
7;601743599;367.2;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601743601;;;;0.0;-367.2;-367.2;5576.0;13216.084919999996;0.0;13216.084919999996
7;601747199;367.2;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601747201;;;;0.0;-367.2;-367.2;5168.0;13216.084919999996;0.0;13216.084919999996
7;601750799;0.0;0.0;0.0;;;;;;;
7;601750801;;;;0.0;-0.0;0.0;5168.0;0.0;0.0;0.0
7;601754399;-151.11111111111111;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;601754401;;;;151.11111111111111;-0.0;151.11111111111111;5304.0;0.0;3441.608444444444;-3441.608444444444
7;601757999;-75.55555555555556;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;601758001;;;;75.55555555555556;-0.0;75.55555555555556;5372.0;0.0;1720.804222222222;-1720.804222222222
7;601761599;367.2;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601761601;;;;0.0;-367.2;-367.2;4964.0;13216.084919999996;0.0;13216.084919999996
7;601765199;0.0;0.0;0.0;;;;;;;
7;601765201;;;;0.0;-0.0;0.0;4964.0;0.0;0.0;0.0
7;601768799;244.8;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601768801;;;;0.0;-244.8;-244.8;4692.0;8810.723279999998;0.0;8810.723279999998
7;601772399;367.2;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601772401;;;;0.0;-367.2;-367.2;4284.0;13216.084919999996;0.0;13216.084919999996
7;601775999;61.2;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601776001;;;;0.0;-61.2;-61.2;4216.0;2190.174599999999;0.0;2190.174599999999
7;601779599;0.0;0.0;0.0;;;;;;;
7;601779601;;;;0.0;-0.0;0.0;4216.0;0.0;0.0;0.0
7;601783199;122.4;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601783201;;;;0.0;-122.4;-122.4;4080.0;4380.349199999998;0.0;4380.349199999998
7;601786799;306.0;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601786801;;;;0.0;-306.0;-306.0;3740.0;10950.872999999994;0.0;10950.872999999994
7;601790399;183.6;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601790401;;;;0.0;-183.6;-183.6;3536.0;6570.523799999996;0.0;6570.523799999996
7;601793999;183.6;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601794001;;;;0.0;-183.6;-183.6;3332.0;6570.523799999996;0.0;6570.523799999996
7;601797599;489.6;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;601797601;;;;0.0;-489.6;-489.6;2788.0;17521.39679999999;0.0;17521.39679999999
7;601801199;428.40000000000003;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
